"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992"
"4am";"53.94468";"55.46606";"50.60461";"46.38173";"53.32157";"64.27995";"52.89094";"51.31868";"58.25842";"59.10516";"44.02461";"49.72475";"55.07051";"57.54870";"60.28022";"50.26843";"59.14159";"63.19817";"67.17552";"47.85658";"48.18408";"60.90007";"60.29180";"54.30181";"58.17372";"60.01177";"59.59920";"51.23494";"55.77683";"54.90071"
"5am";"53.96151";"55.58999";"50.40705";"46.13496";"53.06628";"64.00018";"53.75314";"50.91515";"58.13476";"61.62071";"44.78426";"48.75672";"55.28598";"52.20837";"60.99743";"50.12395";"58.81374";"67.02765";"65.21945";"47.93685";"50.52231";"62.71106";"59.90444";"53.65838";"57.28805";"60.26695";"59.46260";"51.74447";"54.80606";"55.01859"
"6am";"54.37162";"55.51037";"51.88376";"44.81915";"55.52982";"61.57802";"50.65052";"51.31907";"60.73512";"63.53862";"45.93286";"47.92267";"55.14582";"51.74014";"60.93488";"50.12701";"58.38247";"66.94507";"62.12900";"48.92820";"53.27827";"63.24496";"60.41447";"50.66850";"56.52537";"60.26695";"59.00039";"50.25561";"54.51326";"58.62640"
"7am";"52.36015";"55.08683";"54.40978";"47.98962";"53.76734";"61.01279";"51.17295";"46.68913";"60.02756";"61.52778";"42.55299";"49.90100";"51.47920";"50.02172";"62.25305";"59.32593";"52.62896";"66.25222";"60.13395";"51.76923";"47.69697";"61.52718";"57.41664";"52.95724";"57.12569";"56.62272";"58.79389";"47.80562";"53.86920";"56.73296"
"8am";"51.69958";"53.34914";"55.99757";"47.22587";"50.67381";"55.33112";"51.06696";"46.15302";"57.01306";"59.99753";"47.97040";"61.13701";"45.95250";"45.46939";"56.36110";"69.35604";"48.89434";"68.45531";"51.48065";"52.84301";"49.29559";"59.67966";"64.99625";"51.40574";"53.62957";"56.58126";"63.38429";"49.50263";"54.35998";"54.86810"
"9am";"51.57449";"54.20705";"56.23857";"46.59396";"49.47817";"57.01200";"53.59170";"46.67734";"57.19965";"57.30419";"49.06981";"60.84795";"43.39905";"44.19161";"57.48929";"69.99434";"47.85373";"68.28366";"55.10523";"56.36705";"46.08208";"60.06049";"65.82094";"51.27916";"54.94646";"58.04516";"58.96775";"48.27605";"54.32143";"56.02237"
"10am";"52.43358";"57.20012";"55.91144";"46.39653";"46.58174";"54.45204";"53.02882";"44.49035";"56.68170";"58.58578";"48.78264";"61.23418";"37.96550";"45.04477";"53.26863";"73.74955";"46.76109";"66.10229";"60.33119";"55.25234";"48.11419";"57.79463";"65.57554";"54.84123";"52.43533";"56.70729";"57.36410";"48.19080";"58.32771";"57.79045"
"11am";"51.66050";"52.51568";"55.84589";"48.09911";"47.93192";"59.82225";"54.08326";"46.22357";"55.75314";"56.16569";"51.14149";"58.62234";"41.87033";"47.06388";"58.00633";"69.22174";"46.78326";"66.37618";"62.39918";"53.59138";"49.84289";"54.23283";"65.42536";"51.72218";"49.59524";"56.65562";"61.25881";"48.17852";"58.50620";"54.34243"
"12am";"51.51693";"52.28952";"56.41599";"45.48311";"48.09298";"59.50169";"51.49185";"47.96841";"57.56351";"58.01854";"51.01373";"61.13379";"41.62344";"50.71234";"62.51338";"65.14783";"48.46731";"65.96240";"61.66823";"58.32817";"45.19449";"60.66095";"62.90342";"51.87853";"50.17381";"53.51899";"60.48390";"49.22748";"62.18523";"54.34193"
"1pm";"51.51700";"52.73762";"54.80577";"48.04841";"48.81594";"58.35936";"54.32444";"47.33503";"59.78916";"54.32209";"52.64572";"61.95592";"42.85823";"52.88939";"58.57540";"66.33991";"49.01197";"70.27982";"60.45766";"52.01413";"47.08501";"57.92574";"61.79746";"47.54944";"51.76569";"58.69639";"55.92661";"46.45084";"63.11922";"54.39649"
"2pm";"54.04573";"55.80555";"54.95034";"44.98808";"49.76997";"56.04554";"52.97683";"49.11225";"58.68347";"53.73253";"51.55452";"61.70540";"46.69724";"50.90359";"56.42625";"64.23181";"47.32329";"68.45831";"55.72552";"54.01730";"50.23644";"57.76637";"66.43050";"47.77925";"54.33019";"56.42637";"57.26043";"46.98188";"62.88251";"55.40330"
"3pm";"54.34310";"53.61260";"56.13821";"44.09103";"49.66197";"61.02417";"50.46735";"46.92865";"57.86114";"55.82645";"53.87294";"61.65192";"48.31355";"56.50442";"55.80431";"60.89392";"47.34838";"63.50633";"53.55446";"56.12023";"54.19353";"60.24259";"66.55949";"47.21505";"49.72628";"56.94458";"62.43620";"45.95178";"61.80727";"50.93808"
"4pm";"53.31383";"52.99045";"54.64052";"45.37052";"52.60396";"58.79562";"50.96521";"49.50612";"62.99241";"56.58508";"57.44833";"48.16665";"53.36977";"50.18447";"53.53708";"60.26390";"49.79174";"61.17573";"49.46352";"52.91657";"55.83814";"60.48954";"69.57588";"45.27516";"47.64641";"56.04178";"64.09457";"44.69275";"58.13153";"53.37624"
