"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916"
"4am";"4944.281";"3618.224";"1608.330";" 899.849";"1646.404";" 540.490";"1824.426";"1299.100";"2641.053";"1200.481";" 739.935";"2147.802";"1781.345";"1619.542";"1916.072";"2710.010";"4625.246";"3476.440";"1581.311";"1459.671";"1580.475";"1570.563";"1050.619";"1993.887";"1535.812";" 987.400";"1122.094";" 830.495";" 671.578";"1681.138";" 414.648";"1798.812";"1024.614";"1665.178";"1247.291";"1763.981";"1377.115";"1569.658";" 801.662";"1289.900";"1688.452";"1862.307";"1719.655";"1192.783";"1804.771";"3694.590";"1891.063";"3028.736";"1587.837";"1801.236";" 884.526";"1117.211"
"5am";"4944.281";"3640.020";"1640.663";" 899.849";"1646.404";" 491.169";"1776.443";"1299.100";"2648.621";"1200.481";" 690.425";"2147.802";"1781.345";"1645.128";"1916.072";"2661.518";"4602.906";"3557.461";"1489.634";"1459.671";"1638.046";"1638.017";"1009.587";"1843.783";"1455.793";" 902.974";"1029.281";" 830.495";" 671.578";"1601.616";" 414.648";"1717.791";"1024.614";"1600.046";"1247.291";"1680.898";"1377.115";"1570.522";" 956.055";"1369.422";"1736.944";"1821.596";"1751.311";"1169.517";"1859.833";"3596.799";"1891.063";"3028.736";"1587.837";"1717.401";" 865.652";"1099.361"
"6am";"4643.846";"3436.804";"1562.136";" 838.737";"1665.325";" 572.611";"1709.714";"1318.996";"2555.595";"1088.315";" 681.626";"2313.294";"1663.332";"1503.311";"1947.682";"2560.770";"4511.154";"3595.559";"1461.141";"1401.294";"1349.071";"1754.359";" 962.124";"1799.407";"1317.604";" 832.635";"1029.281";" 802.780";" 610.343";"1601.616";" 414.648";"1636.239";" 997.827";"1551.828";"1199.342";"1599.444";"1327.124";"1532.217";" 956.055";"1388.176";"1739.013";"1740.174";"1608.633";"1108.752";"1813.898";"3650.891";"1795.847";"3117.578";"1579.680";"1672.278";" 825.664";"1023.633"
"7am";"4423.038";"3841.696";"1874.959";"1140.782";"1890.560";" 959.263";"2050.582";"1628.937";"1876.710";"1111.497";" 599.815";"2493.549";"1548.721";"1319.048";"2246.054";"2539.186";"4098.586";"3104.803";"1097.784";"1308.236";"1178.110";"1923.885";" 899.272";"1854.102";"1422.514";" 687.064";" 823.497";" 506.030";" 549.599";"1429.722";" 410.671";"1692.395";" 683.168";"1790.848";"1027.699";"1231.502";"1147.287";"1376.313";"1441.455";"1246.917";"1390.267";"1414.620";"1319.295";" 920.578";"1472.915";"3235.102";"1541.255";"2939.947";"1276.265";"1504.608";" 707.257";" 788.077"
"8am";"4866.049";"3811.575";"1377.138";"1136.218";"2172.745";"1915.975";"2482.974";"1879.304";"2030.520";"1003.188";"1125.383";"2480.391";"1777.461";"1371.530";"2615.778";"1981.773";"3716.591";"2916.408";"1030.490";"1394.173";"1164.772";"2133.827";" 966.817";"1543.147";"1440.112";" 542.062";" 804.738";" 459.538";" 459.696";"1324.753";" 352.324";"1518.103";" 589.981";"2301.197";"1111.335";" 916.770";"1229.574";"1185.925";"1708.393";"1178.901";"1419.965";"1319.583";"1227.740";" 847.780";"1325.020";"2996.501";"1487.665";"3060.095";"1108.589";"1360.410";" 638.337";" 612.468"
"9am";"5131.371";"3881.444";"1387.009";"1084.734";"2163.099";"1911.851";"2980.140";"2131.810";"1767.916";" 984.052";" 973.520";"2574.346";"1595.331";"1380.585";"2941.368";"1930.261";"4336.353";"2558.356";"1067.527";"1441.990";"1175.983";"2111.921";" 645.812";"1655.243";"1559.392";" 559.527";" 685.709";" 514.315";" 444.895";"1315.973";" 354.071";"1432.667";" 505.594";"2364.095";"1063.727";" 868.849";"1173.418";"1175.776";"1831.212";"1049.049";"1396.740";"1229.487";"1264.462";" 872.045";" 982.512";"2934.344";"1434.950";"2986.865";"1108.589";"1310.690";" 638.337";" 576.768"
"10am";"4850.245";"3793.847";"1293.356";"1104.608";"2464.715";"2138.420";"3038.519";"2255.934";"1939.206";" 826.738";"1065.591";"2768.587";"1512.273";"1384.825";"2874.178";"1794.798";"3971.200";"2545.959";"1121.897";"1330.308";"1202.091";"2054.469";" 646.690";"1520.660";"1750.488";" 581.323";" 590.057";" 471.122";" 396.653";"1305.435";" 287.984";"1495.838";" 676.561";"2331.273";"1004.422";"1109.819";"1131.967";"1114.902";"1772.206";"1073.749";"1392.473";"1288.792";"1290.291";" 848.779";"1037.574";"2865.238";"1132.226";"3034.602";"1113.753";"1238.585";" 477.088";" 629.210"
"11am";"5036.899";"4212.554";"1283.484";"1132.451";"2266.738";"1784.195";"2641.384";"1879.213";"2031.060";"1020.779";"1025.514";"2483.785";"1599.435";"1295.983";"2718.156";"1955.330";"4310.657";"2892.475";"1056.367";"1289.108";"1270.106";"1929.403";" 761.022";"1648.820";"1659.763";" 535.756";" 566.041";" 511.699";" 385.682";"1441.086";" 336.476";"1411.778";" 657.877";"2380.870";"1127.184";"1102.690";"1192.541";"1108.249";"1618.592";"1165.488";"1267.909";"1350.884";"1299.146";" 879.231";"1083.509";"2996.798";"1165.349";"3107.832";"1103.212";"1276.575";" 444.166";" 597.600"
"12am";"5247.910";"3957.702";"1542.799";" 965.323";"2075.820";"1287.032";"2530.844";"1517.652";"2166.915";"1025.074";" 776.590";"2184.007";"1702.118";"1364.763";"2640.926";"2080.614";"5047.565";"3232.559";"1136.614";"1397.876";"1304.138";"1943.693";" 664.195";"1642.004";"1465.709";" 704.257";" 660.928";" 630.433";" 504.402";"1594.667";" 364.870";"1373.202";" 844.247";"1847.355";"1012.520";"1138.628";"1256.565";"1371.061";"1739.673";"1084.219";"1304.385";"1206.817";"1351.842";" 916.730";"1159.119";"3064.822";"1420.534";"3272.093";"1111.369";"1321.698";" 505.951";" 715.425"
"1pm";"4869.558";"4134.044";"1028.127";"1252.601";"1967.299";"1733.905";"2763.398";"1719.941";"2232.678";" 910.477";" 880.619";"2526.397";"1528.671";"1327.267";"2893.588";"1647.111";"4784.049";"3133.635";"1016.913";"1174.893";"1228.967";"1905.914";" 912.065";"1571.770";"1279.893";" 691.232";" 695.109";" 598.953";" 440.682";"1549.369";" 349.936";"1463.262";" 616.669";"2039.158";" 993.066";"1025.458";"1119.762";"1140.541";"1614.908";"1344.883";"1201.001";"1174.942";"1244.512";" 872.660";"1307.566";"2811.199";"1436.186";"3123.485";"1156.492";"1342.407";" 470.616";" 714.300"
"2pm";"4981.441";"4125.191";"1499.645";"1054.229";"2361.830";"1728.776";"2579.416";"1825.651";"2096.674";" 905.519";"1049.907";"2370.209";"1927.859";"1498.006";"2610.340";"1795.090";"4643.140";"2898.311";"1019.529";"1121.496";"1354.372";"1723.685";" 764.469";"1588.125";"1598.364";" 706.342";" 913.290";" 471.122";" 411.454";"1547.234";" 342.469";"1381.001";" 507.137";"2148.896";"1053.218";" 933.222";"1027.569";"1327.065";"1669.826";"1200.825";"1256.982";"1236.071";"1194.270";" 849.394";"1188.720";"3084.735";"1294.097";"2709.627";"1302.295";"1312.591";" 461.099";" 745.910"
"3pm";"5616.548";"3859.974";"1799.856";"1226.660";"2172.621";"1820.586";"2582.486";"1638.064";"2010.218";" 851.749";"1000.397";"2116.690";"1934.689";"1296.743";"2816.421";"2280.356";"4102.749";"2875.716";"1009.675";"1170.461";"1264.801";"1874.308";" 733.246";"1554.344";"1642.473";" 759.216";" 769.037";" 443.407";" 440.682";"1333.076";" 349.936";"1588.134";" 480.449";"2193.302";" 927.130";" 978.719";" 963.790";"1521.227";"1719.099";"1158.411";"1362.564";"1191.937";"1236.215";" 973.095";"1058.048";"3082.849";"1366.138";"2616.011";"1262.619";"1390.015";" 435.753";" 741.820"
"4pm";"4778.517";"4021.850";"1310.805";"1133.432";"2451.149";"1558.465";"2268.726";"1723.787";"2243.153";" 951.294";" 650.354";"2090.734";"1512.759";"1610.827";"2186.744";"2701.330";"3920.415";"2811.360";"1092.538";"1440.223";"1404.680";"1714.745";" 848.085";"1639.486";"1923.847";" 657.069";" 650.169";" 494.234";" 471.638";"1524.049";" 334.351";"1609.661";" 500.925";"2366.213";" 931.976";" 920.681";"1052.272";"1300.631";"1463.346";"1127.782";"1680.464";"1231.620";"1403.581";" 794.894";"1087.934";"3201.769";"1646.213";"3010.413";"1399.865";"1397.368";" 554.711";" 776.412"
