"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429";"54.7790150656429"
"4am";"34.929940";"46.980040";"36.636431";"26.955217";"30.545247";"35.518271";"20.869207";"24.443046";"29.452864";"19.627407";"31.755694";"11.109712";"34.499960";"27.681405";"14.041986";"41.117118";"32.958907";"27.716244";"19.521561";"18.334107";"15.808968";"18.132524";"17.695677";"30.035431";"16.426048";"38.937471";" 2.099117";"26.748569";"24.593457";"25.025341";"26.158568";"18.508610";"30.641635";"20.101206";"32.249150";"27.510340";"16.665577";"20.674253";"27.066280";"22.974853";"23.169295";"28.532611";"33.809198";"20.980269";"31.758587";"22.808647";"37.010726";"39.152614";"22.306256";"40.640863";"31.177857";"24.167027";"33.612220";"23.661562";"38.292207";"22.328660";"27.038265";"24.812289";"23.279651";"27.889802";"33.897112";"20.197613";"24.948351";"29.091338";"16.892167";"34.770468"
"5am";"34.929940";"45.887924";"36.636431";"27.094023";"30.262764";"34.767613";"21.319059";"24.810490";"29.630004";"19.627407";"32.639550";"10.982335";"34.379258";"28.863896";"13.415417";"40.643157";"32.611003";"27.787814";"19.453609";"18.511819";"15.962780";"18.222524";"17.866764";"29.447400";"16.835354";"38.937471";" 2.144163";"26.993887";"24.141360";"25.019364";"25.710600";"18.779451";"30.434108";"20.352236";"31.487141";"27.662807";"15.917226";"20.434528";"27.207833";"22.534908";"23.538853";"28.827916";"34.288399";"21.582418";"31.758587";"22.672234";"36.474838";"38.463350";"22.082020";"40.804126";"30.996941";"23.874999";"34.239681";"24.003658";"38.292207";"22.256483";"27.397528";"24.812289";"24.018905";"28.513748";"35.119231";"20.197613";"25.108417";"29.091338";"16.690281";"34.516740"
"6am";"35.412729";"45.633760";"37.026151";"26.859248";"31.426582";"32.456216";"20.402681";"24.977062";"29.095561";"20.198326";"32.628086";"12.744790";"33.547327";"28.502162";"13.059052";"40.960663";"32.406858";"30.506646";"20.764655";"17.795718";"16.056462";"18.948199";"18.189113";"28.592078";"23.850199";"37.964648";" 2.221134";"27.828691";"25.556176";"23.905091";"23.637215";"19.553076";"30.047329";"20.269155";"31.012603";"28.401001";"16.610434";"20.437639";"27.167596";"22.419359";"23.311102";"30.231116";"33.400729";"21.331842";"30.844611";"23.421317";"36.521083";"37.416320";"21.760679";"37.752585";"34.511048";"24.230201";"32.409679";"25.246935";"40.137288";"22.327256";"27.468792";"24.783993";"23.375102";"28.420029";"35.073069";"20.359797";"27.156419";"28.051472";"16.338782";"34.422141"
"7am";"29.515255";"39.430879";"33.900319";"28.144696";"28.498936";"26.530114";"21.940412";"21.863166";"30.431326";"18.705233";"33.624094";"14.045708";"34.166314";"29.385900";"13.063764";"32.951641";"27.221518";"31.457157";"22.264623";"20.398515";"18.410863";"18.451600";"20.812153";"28.420448";"31.758029";"36.428739";" 6.281238";"34.489861";"28.433852";"27.300589";"21.833169";"19.047934";"30.832290";"20.023162";"30.226328";"32.450647";"19.789538";"19.870102";"26.263077";"22.039041";"13.729491";"25.380986";"33.579128";"20.210503";"30.829535";"24.930034";"30.182102";"37.061379";"19.585701";"33.220684";"31.864516";"25.908956";"33.166414";"23.797969";"38.152911";"26.159774";"27.344549";"21.593605";"21.603016";"28.641424";"33.195882";"20.746860";"28.368808";"27.936641";"18.056425";"32.401872"
"8am";"29.30007";"28.55902";"34.91398";"26.28404";"30.11112";"27.66858";"21.71676";"27.06987";"27.98431";"20.59318";"29.65905";"13.26402";"33.29714";"30.02806";"14.34341";"22.63051";"20.68404";"34.35969";"20.52632";"23.26466";"16.35330";"22.31125";"25.66457";"31.82756";"32.36762";"28.97293";"19.79894";"31.33351";"29.51043";"28.54410";"24.31926";"26.52664";"29.05610";"19.48460";"24.19098";"30.63112";"21.92842";"19.47345";"24.96870";"22.29173";"15.18354";"27.44989";"30.96719";"24.74398";"25.82884";"28.06386";"32.14865";"42.37780";"21.45920";"31.64137";"28.69500";"29.37067";"33.47122";"21.94119";"33.31601";"24.59777";"29.77277";"27.92371";"24.19672";"30.32089";"30.15958";"22.96973";"28.99303";"27.10050";"19.00826";"25.94335"
"9am";"25.73602";"31.41181";"35.64304";"25.35774";"28.94495";"25.17902";"22.36723";"26.26618";"26.69857";"23.95931";"29.39787";"14.87397";"34.17588";"26.54565";"13.05087";"23.15586";"20.25511";"35.83073";"19.10868";"22.48439";"16.68892";"22.27455";"27.21552";"33.77748";"31.83896";"25.33160";"21.45504";"30.04587";"30.41700";"26.72883";"23.46866";"28.12669";"26.48659";"25.46440";"26.47320";"32.39532";"23.01153";"19.05889";"23.67728";"24.66016";"13.64206";"27.14419";"30.44990";"25.29214";"29.14555";"29.14732";"30.34705";"34.99600";"20.48588";"30.53500";"29.86437";"23.90990";"37.54972";"20.93510";"28.92010";"29.92834";"30.14886";"29.47602";"24.85541";"34.03453";"30.75306";"23.90813";"28.53740";"27.02334";"20.88006";"25.66935"
"10am";"28.66979";"33.06092";"33.04079";"25.56870";"32.73416";"23.70522";"23.36625";"27.87615";"28.71812";"18.55078";"27.58646";"13.20978";"33.62537";"26.86227";"12.97385";"25.49568";"21.77961";"34.07371";"20.84118";"23.51337";"13.79571";"19.58145";"26.28198";"33.80655";"31.25208";"24.35221";"21.02382";"30.02119";"30.74628";"26.23307";"26.40306";"27.03024";"27.25259";"24.95102";"26.63904";"30.02949";"22.35892";"19.17575";"26.08102";"22.73730";"15.27198";"26.86791";"32.08031";"26.57371";"26.03184";"32.07022";"29.63082";"33.55679";"23.66820";"28.63861";"28.18959";"25.86015";"33.08116";"19.67562";"27.71774";"29.64952";"31.84109";"30.80448";"23.19739";"30.68591";"33.42793";"23.71915";"28.44059";"28.98290";"19.62992";"25.56908"
"11am";"27.65598";"33.45543";"35.00627";"27.60138";"32.67570";"24.13833";"22.62528";"26.49996";"26.96074";"19.96605";"29.51426";"14.13281";"31.58240";"28.88471";"11.37337";"25.73976";"24.37774";"31.93466";"20.55028";"24.16381";"13.96978";"20.55245";"25.69688";"32.40923";"31.36696";"26.09478";"18.15225";"29.83789";"29.57885";"25.61273";"26.36071";"29.50385";"25.54285";"21.01620";"24.37991";"31.35106";"21.04644";"18.14068";"27.25112";"22.50424";"16.29295";"28.36843";"32.07240";"22.74489";"27.60425";"31.43285";"29.74324";"38.98853";"24.84493";"30.38523";"28.14041";"27.17098";"30.45557";"21.23386";"28.43007";"28.36506";"31.40200";"31.86666";"25.65109";"31.19077";"31.27408";"24.58819";"27.38141";"26.35627";"20.28103";"23.67435"
