"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894"
"max";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135";"4851.135"
"4am";" 897.098";" 637.903";"1296.779";" 528.991";" 340.888";"1545.350";" 518.656";" 957.686";" 887.786";" 390.817";" 322.835";" 466.859";" 742.127";" 596.440";" 353.313"
"5am";" 897.098";" 637.903";"1296.779";" 528.991";" 340.888";"1696.236";" 367.770";" 969.149";" 887.786";" 378.539";" 311.372";" 466.859";" 742.127";" 596.440";" 365.591"
"6am";" 919.022";" 607.774";"1322.439";" 541.283";" 340.888";"1663.211";" 405.322";"1013.219";" 863.621";" 353.758";" 300.196";" 414.180";" 738.582";" 518.764";" 365.591"
"7am";" 983.470";" 639.825";"1352.111";" 490.062";" 269.238";"1607.391";" 436.443";" 801.133";" 764.125";" 325.751";" 192.802";" 368.425";" 614.615";" 518.913";" 284.802"
"8am";"1035.067";" 776.277";"1395.475";" 303.573";" 601.405";"1125.256";" 589.825";" 784.046";" 603.181";" 272.625";" 232.033";" 273.055";" 486.165";" 392.013";" 210.256"
"9am";"1080.870";" 736.584";"1484.439";" 413.819";" 581.385";"1069.178";" 538.189";" 783.777";" 453.776";" 232.340";" 208.733";" 282.427";" 450.142";" 528.126";" 171.191"
"10am";"1187.211";" 795.144";"1387.694";" 312.751";" 595.317";" 986.987";" 553.392";" 974.071";" 453.776";" 232.340";" 140.364";" 236.148";" 343.513";" 496.079";" 167.160"
"11am";"1284.813";" 676.599";"1437.491";" 295.030";" 604.110";" 990.025";" 594.328";" 864.395";" 551.709";" 244.618";" 143.107";" 279.810";" 365.052";" 459.757";" 190.417"
"12am";"1124.565";" 554.875";"1343.560";" 311.018";" 303.335";"1532.526";" 344.857";"1060.041";" 588.362";" 309.684";" 154.260";" 343.132";" 423.087";" 565.141";" 243.147"
"1pm";"1097.379";" 682.533";"1431.347";" 329.215";" 266.703";"1176.935";" 708.462";"1011.291";" 562.535";" 282.797";" 154.479";" 203.864";" 390.342";" 460.043";" 278.070"
"2pm";"1176.613";" 769.131";"1466.461";" 300.298";" 255.334";"1157.801";" 853.492";" 805.014";" 418.080";" 250.852";" 289.215";" 194.911";" 423.493";" 405.428";" 237.369"
"3pm";"1274.073";" 733.872";"1267.394";" 436.080";" 229.880";"1062.661";" 825.818";" 749.649";" 550.752";" 245.806";" 177.430";" 270.214";" 403.501";" 450.027";" 281.789"
"4pm";"1054.502";" 790.070";"1650.864";" 338.692";" 271.221";"1283.425";" 342.211";" 930.212";" 403.703";" 283.747";" 262.057";" 242.405";" 415.393";" 551.845";" 267.021"
"5pm";" 930.694";" 593.421";"1728.087";" 548.322";" 343.206";"1206.528";" 343.425";" 913.482";" 397.936";" 356.392";" 288.072";" 357.271";" 534.126";" 584.874";" 292.348"
"6pm";"1014.772";" 575.308";"1400.168";" 646.400";" 293.685";"1661.985";" 350.971";" 893.501";" 686.444";" 313.425";" 234.194";" 401.443";" 590.878";" 582.860";" 282.926"
"7pm";"1037.506";" 581.223";"1349.790";" 520.336";" 313.134";"1760.133";" 381.431";" 927.932";" 778.849";" 364.254";" 266.940";" 431.693";" 720.113";" 596.440";" 325.238"
"8pm";" 998.645";" 634.493";"1382.748";" 508.804";" 316.178";"1583.122";" 487.862";" 866.086";" 792.500";" 376.754";" 307.679";" 526.162";" 750.615";" 596.440";" 315.747"
"9pm";" 980.914";" 670.225";"1292.787";" 545.281";" 316.178";"1769.491";" 336.976";" 841.921";" 835.635";" 366.261";" 299.202";" 526.162";" 750.615";" 596.440";" 315.747"
"10pm";" 980.914";" 680.652";"1343.156";" 545.281";" 347.730";"1592.879";" 487.862";" 861.938";" 835.635";" 366.261";" 290.714";" 520.339";" 750.615";" 596.440";" 329.794"
"11pm";" 966.992";" 655.904";"1296.779";" 545.281";" 356.218";"1601.383";" 518.656";" 887.982";" 835.635";" 390.817";" 333.328";" 540.619";" 742.127";" 596.440";" 353.313"
"12pm";" 941.832";" 655.904";"1296.779";" 545.281";" 356.218";"1601.383";" 518.656";" 887.982";" 860.795";" 390.817";" 333.328";" 540.619";" 742.127";" 596.440";" 367.360"
"1am";" 941.832";" 655.904";"1296.779";" 545.281";" 356.218";"1601.383";" 518.656";" 887.982";" 887.786";" 390.817";" 333.328";" 540.619";" 742.127";" 596.440";" 367.360"
"2am";" 941.832";" 655.904";"1296.779";" 545.281";" 356.218";"1601.383";" 518.656";" 915.255";" 887.786";" 390.817";" 333.328";" 540.619";" 742.127";" 596.440";" 367.360"
"3am";" 941.832";" 655.904";"1296.779";" 545.281";" 356.218";"1601.383";" 518.656";" 915.255";" 887.786";" 390.817";" 333.328";" 540.619";" 742.127";" 596.440";" 367.360"
