"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";"343.44";"  0.00";"  0.00";"  0.00";"292.56";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"165.36";"  0.00";"  0.00";"254.40";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"648.72"
"5am";" 572.40";"   0.00";"   0.00";" 203.52";" 394.32";" 165.36";"   0.00";" 190.80";"   0.00";"   0.00";"   0.00";" 241.68";" 228.96";"   0.00";" 330.72";"0";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 178.08";"   0.00";"0";"   0.00";"   0.00";"0";"1144.80"
"6am";"1666.32";" 343.44";" 152.64";" 750.48";" 801.36";" 890.40";" 381.60";" 546.96";"   0.00";" 216.24";"   0.00";" 419.76";" 610.56";" 343.44";"1284.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";" 330.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"3218.16"
"7am";"5545.92";"1908.00";" 686.88";"2862.00";"2226.00";"1908.00";"1322.88";"2022.48";" 228.96";" 534.24";" 241.68";"1233.84";"1958.88";" 801.36";"2467.68";" 368.88";" 292.56";" 254.40";" 152.64";"   0.00";" 190.80";" 852.24";" 546.96";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"7326.72"
"8am";"8738.64";"3587.04";"1182.96";"4884.48";"3141.84";"2302.32";"2149.68";"2734.80";" 381.60";" 674.16";" 546.96";"2315.04";"2989.20";"1132.08";"2658.48";" 483.36";" 407.04";" 368.88";" 203.52";"   0.00";" 228.96";"1284.72";" 661.44";"   0.00";"   0.00";" 190.80";" 279.84";"   0.00";"9947.04"
"9am";" 9171.12";" 4006.80";" 1233.84";" 5520.48";" 3523.44";" 2302.32";" 2264.16";" 2836.56";"  368.88";"  737.76";"  597.84";" 2836.56";" 3269.04";" 1144.80";" 2645.76";"  521.52";"  483.36";"  394.32";"  228.96";"    0.00";"  241.68";" 1297.44";"  623.28";"    0.00";"    0.00";"  216.24";"  279.84";"    0.00";"10710.24"
"10am";" 9438.24";" 4197.60";" 1233.84";" 5711.28";" 3548.88";" 2353.20";" 2365.92";" 2798.40";"  432.48";"  852.24";"  699.60";" 2976.48";" 3358.08";" 1157.52";" 2696.64";"  585.12";"  546.96";"  432.48";"  216.24";"    0.00";"  216.24";" 1348.32";"  661.44";"    0.00";"  152.64";"  228.96";"  254.40";"    0.00";"11155.44"
"11am";" 9336.48";" 4006.80";" 1221.12";" 5711.28";" 3561.60";" 2315.04";" 2289.60";" 2747.52";"  381.60";"  852.24";"  712.32";" 2925.60";" 3294.48";" 1195.68";" 2722.08";"  559.68";"  521.52";"  394.32";"  178.08";"    0.00";"  203.52";" 1348.32";"  674.16";"    0.00";"  152.64";"  216.24";"  241.68";"    0.00";"11142.72"
