"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078"
"max";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26"
"4am";"4960.135";"3836.885";"1855.373";"1942.654";"2737.961";"1250.391";"2225.742";"2034.747";"2363.708";"1467.082";" 921.207";"2492.580";"2675.029";"2778.142";"3156.809";"3057.018";"4885.506";"4519.580";"1946.573";"1825.827";"1731.770";"2105.777";"1256.144";"2973.205";"2222.325";"1094.830";"1860.782";"1361.431";" 929.217";"2282.893";" 586.810";"2424.142";"1289.824";"2665.675";"1621.316";"1995.857";"1518.461";"2061.532";"1331.867";"1494.355";"2178.381";"2172.026";"2142.166";"1577.055";"2758.375";"5014.137";"2303.516";"4240.712";"2835.063";"2223.784";"1095.680";"1280.026"
"5am";"4960.135";"3858.681";"2019.885";"1832.026";"2737.961";"1237.833";"2177.759";"1969.657";"2371.276";"1467.082";" 871.697";"2492.580";"2751.055";"2887.763";"2985.367";"3008.526";"4973.794";"4519.580";"1854.896";"1825.827";"1789.341";"2173.231";"1201.007";"2778.725";"2173.529";"1010.404";"1736.020";"1361.431";" 929.217";"2203.371";" 586.810";"2342.590";"1270.990";"2531.824";"1621.316";"1912.774";"1518.461";"2094.393";"1451.668";"1573.877";"2226.873";"2172.026";"2134.139";"1480.263";"2813.437";"4916.346";"2349.581";"4240.712";"2835.063";"2132.596";"1076.806";"1278.918"
"6am";"4565.958";"3655.465";"1969.937";"1822.546";"2747.807";"1376.628";"2082.214";"1989.553";"2211.426";"1354.916";" 826.273";"2708.551";"2596.066";"2918.956";"3077.623";"2907.778";"5070.517";"4562.137";"1763.911";"1775.348";"1660.924";"2295.866";"1133.135";"2702.569";"2085.799";" 939.405";"1647.662";"1064.851";" 851.453";"2053.402";" 583.733";"2261.038";"1253.705";"2414.887";"1562.011";"1827.332";"1404.691";"1981.705";"1506.445";"1592.631";"2345.407";"2000.480";"2023.117";"1419.498";"2617.363";"4970.438";"2254.365";"4245.476";"2826.906";"2048.761";" 987.863";"1077.041"
"7am";"4565.377";"3826.422";"2385.972";"1721.370";"2904.417";"2487.384";"2099.566";"2034.144";"2080.221";"1457.411";" 801.920";"2817.913";"2344.715";"2598.078";"3172.726";"2828.624";"4689.177";"3833.925";"1599.197";"1625.837";"1520.283";"2551.681";"1056.955";"2691.679";"2073.884";" 819.740";"1399.811";" 863.655";" 721.382";"1979.818";" 608.320";"2214.336";"1071.817";"2196.025";"1207.369";"1505.669";"1227.063";"1874.819";"1994.257";"1657.641";"1994.670";"1606.630";"1864.787";"1256.078";"2324.775";"3978.344";"2132.209";"3994.615";"2478.368";"1918.861";" 807.671";" 864.624"
"8am";"5118.320";"3899.481";"1816.561";"1721.821";"3173.490";"3767.107";"2781.841";"2499.741";"2213.439";"1392.704";"1087.813";"2823.130";"2639.354";"2354.116";"3410.570";"2207.846";"4617.281";"3647.093";"1497.558";"1595.020";"1528.482";"2847.233";"1120.685";"2227.233";"2232.009";" 657.510";"1293.333";" 873.703";" 614.950";"1888.925";" 503.729";"2081.870";" 950.674";"2396.665";"1178.526";"1262.663";"1261.212";"1716.450";"2363.767";"1493.872";"2230.183";"1575.084";"1627.244";"1068.146";"2075.213";"3764.648";"2270.661";"4345.392";"2355.815";"1731.083";" 774.086";" 746.270"
"9am";"5383.458";"3818.643";"1805.081";"1644.376";"3208.316";"3575.340";"3399.612";"2668.468";"2084.483";"1311.411";"1048.274";"2940.498";"2720.425";"2377.001";"3593.310";"2137.566";"4971.430";"3454.687";"1534.595";"1573.102";"1572.900";"3072.480";" 783.010";"2271.838";"2351.289";" 674.975";"1206.253";" 969.057";" 633.207";"1754.178";" 503.012";"1943.900";" 832.033";"2512.467";"1162.937";"1169.245";"1216.556";"1636.621";"2726.579";"1384.143";"2163.976";"1354.571";"1592.611";"1078.178";"1740.253";"3549.875";"2156.712";"4297.293";"2315.264";"1774.094";" 774.086";" 703.883"
"10am";"5252.983";"3769.125";"1868.869";"1683.225";"3485.224";"3665.158";"3376.545";"2640.961";"2114.644";"1171.782";"1046.529";"3148.338";"2503.685";"2313.028";"3693.714";"1852.965";"5047.730";"3476.689";"1588.965";"1642.212";"1645.892";"2880.756";" 651.752";"2102.828";"2520.706";" 696.771";"1091.077";" 989.821";" 584.965";"1591.575";" 431.922";"2056.940";"1070.716";"2525.892";"1107.663";"1440.601";"1140.341";"1575.747";"2627.800";"1382.822";"2028.973";"1354.571";"1653.124";"1018.149";"1841.250";"3587.165";"1933.226";"4300.967";"2201.303";"1663.277";" 612.837";" 756.325"
"11am";"5486.888";"4224.886";"1946.597";"1809.328";"3195.654";"3344.741";"3060.028";"2268.065";"2127.342";"1436.789";"1003.346";"2671.807";"2313.426";"2269.827";"3841.902";"1957.477";"4987.217";"3903.162";"1523.435";"1506.966";"1678.726";"2668.573";" 852.444";"2459.996";"2336.712";" 673.841";"1130.125";"1007.018";" 571.215";"1996.183";" 472.947";"1996.483";"1025.911";"2430.278";"1171.120";"1426.841";"1200.915";"1623.669";"2268.922";"1396.683";"1907.832";"1571.741";"1666.631";"1040.542";"1887.185";"3665.527";"1922.262";"4353.393";"2287.500";"1656.144";" 625.239";" 756.325"
