"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123";"5.95251243997123"
"max";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193";"54.7632839743193"
"4am";"26.11585";"40.57139";"35.41185";"33.39242";"23.38331";"30.42934";"19.50477";"34.85477";"35.81290";"40.23844";"28.37290";"38.33840";"37.63302";"29.47272";"33.50049";"40.13483";"33.43138";"41.55483";"25.34065"
"5am";"28.14379";"40.30967";"36.73984";"33.38342";"23.60396";"29.91496";"19.50477";"34.83492";"35.16910";"40.21137";"28.86705";"39.49135";"37.47903";"28.89504";"33.90518";"40.96632";"32.30543";"40.60136";"25.47060"
"6am";"27.43247";"41.40815";"34.60098";"34.77244";"25.30490";"31.97295";"20.66452";"33.55260";"34.39108";"40.43152";"28.86705";"38.35861";"38.68553";"27.22191";"32.44411";"41.42080";"31.23396";"39.72156";"24.47896"
"7am";"23.91859";"41.35179";"29.57663";"40.92468";"30.59803";"29.97071";"22.37732";"36.82080";"33.53969";"41.28597";"26.94025";"35.96257";"43.96264";"29.20316";"25.50838";"41.19009";"23.47226";"39.89197";"29.99027"
"8am";"23.47754";"39.93160";"33.86239";"43.70754";"30.49065";"32.01661";"27.65480";"35.47241";"35.27899";"36.13909";"25.75604";"43.65521";"44.36975";"28.63124";"28.09824";"42.00464";"22.03428";"38.50050";"33.70975"
"9am";"22.84942";"37.28062";"34.75011";"40.07330";"29.25754";"33.32220";"26.48259";"33.52245";"36.64038";"38.10550";"28.32966";"40.31032";"45.27319";"28.58789";"27.60809";"40.24098";"23.08942";"40.72858";"35.04285"
"10am";"22.43576";"37.51395";"35.23920";"37.30075";"32.20696";"33.69599";"25.50077";"34.80028";"35.30242";"39.64408";"27.11659";"43.73732";"43.70698";"32.02131";"26.63078";"39.68391";"24.09265";"39.86859";"32.29659"
"11am";"22.73544";"38.82421";"34.50125";"39.37576";"33.00209";"31.67484";"29.63286";"31.55562";"36.37662";"43.42310";"28.00580";"46.82390";"44.08977";"28.56341";"28.53390";"38.15895";"22.58873";"39.29812";"33.59998"
"12am";"21.25108";"36.42552";"29.35158";"41.37582";"30.82058";"34.51832";"24.14465";"33.82723";"37.76801";"43.36883";"29.29048";"39.46113";"43.65346";"30.40725";"31.93671";"35.30121";"32.51180";"36.94725";"30.61163"
"1pm";"25.52260";"30.55356";"32.12764";"42.49757";"30.97489";"27.96419";"36.15766";"39.02395";"35.66344";"40.88227";"26.85870";"39.77626";"41.62949";"28.57903";"28.56827";"39.74879";"21.55709";"42.02436";"30.53058"
"2pm";"24.60788";"34.95697";"35.20577";"35.32225";"33.01130";"28.89730";"28.60155";"41.62862";"38.33790";"40.86948";"26.07183";"42.75379";"42.29764";"26.56822";"31.02543";"40.95259";"23.10229";"39.24636";"28.68131"
"3pm";"21.76180";"36.24610";"38.49325";"38.15737";"31.35324";"27.95953";"25.24495";"41.91078";"38.01720";"39.18944";"29.96750";"35.36224";"40.18783";"28.62323";"32.06943";"41.58464";"24.09027";"40.81000";"30.22304"
"4pm";"24.98043";"34.00116";"39.23254";"32.64086";"25.67275";"29.64643";"27.78211";"43.28045";"38.57726";"42.16650";"32.52685";"35.35439";"39.74226";"26.20051";"29.74046";"40.86474";"24.61922";"44.76674";"29.20896"
