"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077"
"4am";"18.801112";" 9.331913";"27.361370";"23.669834";" 9.954085";"12.369180";"27.565639";"15.827426";"24.373894";"15.929420";"39.996724";"28.428362";"23.750150";"24.565308";"12.675235";"11.532792";"15.174281";" 9.561897";" 6.769203";"16.818102";"22.962796";"19.026022";" 8.452816";"13.282218";"18.922344";"10.484075";"15.635489";"14.770128";"12.209086";"15.760898"
"5am";"18.717412";" 9.299024";"26.999108";"23.217504";" 9.990224";"12.485394";"26.719478";"15.986196";"24.454882";"15.962408";"39.313802";"27.225530";"23.626214";"28.397361";"12.421225";"10.995143";"15.669572";" 8.399598";" 6.528912";"16.788586";"23.956751";"20.038719";" 8.546967";"13.495144";"19.440267";"10.398393";"15.697085";"14.571328";"12.515959";"15.637743"
"6am";"19.217376";" 9.567183";"28.158346";"24.137104";"10.566044";"12.793077";"29.659578";"16.382407";"25.101219";"16.583221";"38.290384";"27.629759";"23.706822";"28.743174";"12.023524";"10.994387";"16.313552";" 8.407728";" 6.418645";"16.815245";"25.483888";"19.697423";" 8.870647";"13.147284";"19.891329";"10.398393";"15.906024";"15.155652";"12.263767";"15.389730"
"7am";"20.395966";"14.808807";"26.472247";"20.998894";"14.673933";"15.371696";"28.751449";"16.492406";"22.243222";"16.724396";"26.947576";"29.581295";"12.901806";"13.540015";" 9.812161";" 8.508722";"17.692399";" 7.916473";" 7.360945";"18.844932";"20.559046";"19.139390";"10.008269";"14.845294";"20.629033";"11.041666";"16.660731";"16.472606";"10.507188";"15.233393"
"8am";"19.116902";"12.656579";"24.003485";"20.579983";"17.439208";"16.026198";"29.587089";"18.873906";"21.467711";"24.139151";"22.622022";"19.624731";"12.416711";"15.062342";" 7.408471";" 7.314962";"16.452788";" 9.145941";" 6.692345";"22.353461";"19.672694";"16.727317";"10.054833";"13.799810";"21.661932";"12.450318";"17.755189";"13.697984";"16.166700";"16.762776"
"9am";"18.106622";"11.632187";"23.445981";"19.290142";"16.109939";"10.666372";"24.024110";"19.327965";"22.481774";"22.368572";"23.150191";"18.731767";"12.152373";"12.237820";" 6.870368";" 7.688634";"16.559219";" 9.206356";" 9.234187";"17.981105";"21.193933";"16.789753";"12.708037";"13.945370";"21.871555";"14.650339";"22.023833";"12.286012";"13.909979";"16.139123"
"10am";"17.233637";"10.231310";"22.963133";"19.094449";"15.011869";" 8.224351";"25.419255";"19.499997";"21.653926";"20.299746";"23.371343";"14.323921";"12.160238";"15.735636";"10.080854";" 6.417735";"17.213222";" 7.414501";" 9.485412";"18.500828";"21.061482";"20.627662";"10.598650";"11.826745";"19.886712";"17.891029";"19.712331";"14.302844";"12.376842";"17.989920"
"11am";"19.482508";" 9.471527";"22.613600";"18.515365";"14.190720";"11.375287";"24.101221";"18.134088";"20.665430";"19.155622";"23.833040";"15.053794";"14.641839";"15.515012";" 9.718630";" 7.511439";"16.621684";" 8.031580";" 8.499160";"20.892846";"19.720375";"22.153117";"10.191193";"13.640378";"23.770852";"16.306643";"20.923737";"13.158169";"12.490075";"19.268602"
