"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475";"9170.39475"
"4am";"  0.00000";"  0.00000";"169.20269";" 21.12062";"114.53682";" 51.87030";" 44.96392";"  0.00000";"221.16623";"107.20990";" 50.82898";"247.81663";"175.92391";"  0.00000";" 35.81515";"  0.00000";"105.29336";"552.92312";"154.92794";"  0.00000";" 93.26029";"  0.00000";"  0.00000";" 32.81751";"  0.00000";"  0.00000";" 18.86981";" 94.07160";"206.07212";"  0.00000";"209.92494";"105.28733";"  0.00000";"  0.00000";" 35.64953";" 49.88179";"  0.00000";"154.48631";"  0.00000";"141.67618";"  0.00000"
"5am";"  60.37656";"  54.12449";" 245.95382";"  21.12062";" 264.60633";"  76.09766";"  44.96392";"   0.00000";" 882.70245";" 270.49735";" 167.72757";" 966.92351";" 600.33999";"  31.74262";" 102.11378";"  45.48600";" 236.28081";"1501.97114";" 154.92794";"   0.00000";" 180.75411";"   0.00000";"  68.84831";"  53.91745";"   0.00000";"  31.81172";"  45.95204";"  94.07160";" 808.67920";"   0.00000";" 475.90213";" 210.01372";"   0.00000";"   0.00000";"  35.64953";" 224.31576";"  99.29458";" 239.33354";"  80.18658";" 218.41349";"  40.01342"
"6am";" 291.20894";" 162.89901";" 454.84385";" 174.71019";" 416.04630";"  76.09766";"  44.96392";" 414.29608";"1218.44764";" 362.91795";" 252.96128";"1128.21232";" 800.89147";"  65.41585";"  66.29863";"  90.44992";" 262.74304";"1646.39878";" 260.54781";" 156.57581";" 298.19852";"   0.00000";" 230.48764";"  94.13300";"   0.00000";"  80.45580";"  45.95204";"   0.00000";" 837.45699";" 216.22987";"1055.15789";" 334.77885";" 181.83002";"  97.50215";" 133.96972";" 224.31576";" 222.79396";" 301.27146";" 128.92775";" 263.63675";" 203.83228"
"7am";"1799.66013";"1309.20516";" 892.58319";" 606.96723";"1536.56638";" 353.61716";" 549.50736";" 789.49979";"1991.75249";"1277.76177";" 746.75185";"2202.00160";"1765.06051";" 132.57745";" 639.30681";" 169.59186";" 990.61119";"1981.19570";" 374.19201";" 374.61357";"1286.53074";"  59.24252";" 669.49658";" 256.22594";" 311.35546";" 139.06587";" 165.38322";" 209.83535";"1439.03551";" 280.58433";"2299.35198";" 677.72278";" 453.76969";" 231.11173";" 223.56904";" 852.22758";" 616.99498";" 884.15429";" 419.50170";" 867.64697";" 746.03183"
"8am";"4402.37154";"2159.04972";"1519.63763";" 726.50173";"2323.35239";" 946.69581";" 695.94313";" 880.58427";"3139.10712";"2068.11778";"1555.70233";"2698.23604";"2824.69867";" 309.32901";" 789.25570";" 663.19597";"1595.98139";"2528.44008";" 545.95321";" 699.75086";"2042.66878";"  59.24252";"1181.37299";" 442.88839";" 404.37188";" 352.82359";"  68.92246";" 328.09111";"2179.00452";" 280.58433";"2827.52375";" 880.21699";" 601.91825";" 258.99477";" 343.41041";"1542.20132";" 922.23881";"1290.00890";" 568.71431";"1233.75653";"1113.30259"
"9am";"4861.18218";"2650.64358";"1645.82865";" 868.71182";"2272.38654";" 926.23151";" 742.59078";" 857.94170";"3088.54022";"2190.05794";"1536.04400";"2806.74104";"3119.32687";" 350.05045";" 789.25570";" 654.27521";"1595.98139";"2629.52723";" 586.65242";" 838.48073";"2116.54640";"  59.24252";"1308.48789";" 402.67284";" 534.01238";" 321.01187";"  68.92246";" 369.94572";"2180.30793";" 280.58433";"2813.90397";"1027.28450";" 624.16584";" 327.86550";" 369.06843";"1578.57559";" 759.03676";"1290.00890";" 611.01586";"1324.53537";"1018.51475"
"10am";"5093.22338";"2557.57233";"1559.75290";" 910.27612";"2272.38654";" 926.23151";" 672.61062";" 834.82277";"3069.94020";"2329.51114";"1536.04400";"2765.32483";"3228.50675";" 369.70557";" 827.95857";" 718.92116";"1670.58115";"2668.47399";" 684.84418";" 838.48073";"1996.40965";"  59.24252";"1266.18161";" 298.27930";" 534.01238";" 356.94625";"  68.92246";" 411.36193";"2268.77993";" 280.58433";"2788.71567";" 995.51471";" 624.16584";" 327.86550";" 422.55316";"1574.97265";" 759.03676";"1290.00890";" 631.25582";"1311.36246";"1018.51475"
"11am";"5004.54631";"2637.59587";"1151.72985";" 973.00257";"2217.79663";"1039.25118";" 570.05821";" 818.75919";"2985.19524";"2304.33166";"1727.90004";"2752.97276";"3133.01775";" 309.32901";" 728.85748";" 617.70997";"1457.99964";"2617.76641";" 545.86851";" 782.24213";"2055.58691";"  59.24252";"1088.83520";" 285.00371";" 534.01238";" 392.88063";" 130.86038";" 345.87544";"2159.10850";" 233.96971";"2726.32166";" 995.51471";" 466.45505";" 327.86550";" 352.55845";"1288.18111";" 857.59286";"1267.30713";" 547.84173";"1210.31060";" 983.71831"
