"district","hour","cs1","cs2","cs3","cs4","cs5"
"101","4am",5.3606798,15.7080155,25.032,24.71195,29.187359
"102","4am",1.6676925,9.489167,28.6973,22.904301,37.241543
"103","4am",7.0038653,4.9971333,19.32959,24.170256,44.499156
"104","4am",4.571762,8.700348,14.44922,27.276419,45.002247
"105","4am",3.3453638,6.5390495,14.45563,35.853504,39.80645
"106","4am",2.488729,12.3991816,14.69296,37.562872,32.856255
"107","4am",0.9210886,7.0282822,19.37535,38.196322,34.478958
"108","4am",6.320762,18.7945466,28.10159,19.812933,26.970169
"109","4am",20.3014995,27.4007947,24.07176,21.813484,6.412459
"110","4am",3.0043132,31.2487681,16.46576,28.715582,20.565576
"111","4am",3.9481617,15.9429954,33.73063,23.431479,22.946737
"112","4am",2.8381536,2.9036287,27.90687,34.9911,31.36025
"113","4am",6.5481682,11.7561817,20.56559,32.292761,28.837295
"114","4am",1.6573771,15.2213012,21.2517,32.862684,29.00694
"115","4am",4.7206685,9.9517465,27.89727,28.746743,28.683573
"116","4am",4.6376273,5.7810004,23.78013,33.390605,32.410637
"117","4am",1.9968746,6.7284286,19.58628,25.57297,46.115449
"118","4am",5.3435156,7.0974527,21.84752,39.343938,26.367571
"119","4am",2.6099355,10.1124229,25.37021,28.716918,33.190511
"120","4am",3.8595073,7.2691694,19.12005,33.993364,35.757914
"121","4am",5.8021814,31.0149066,34.25889,16.719646,12.204379
"122","4am",4.3755775,6.7570473,27.4501,31.548861,29.868409
"123","4am",6.174009,11.8964386,13.33062,28.696944,39.901992
"124","4am",1.7541828,12.843843,28.88494,23.533027,32.984003
"125","4am",0.6383697,10.9229609,13.11242,21.385934,53.940315
"126","4am",7.284153,3.4376373,22.35096,22.573069,44.354177
"127","4am",4.6477929,3.2553196,18.65429,35.82268,37.619916
"128","4am",7.0988452,5.6980773,23.42911,25.250288,38.52368
"129","4am",3.0003198,9.5348458,27.86024,30.382192,29.222405
"130","4am",2.7320445,12.0835068,32.57126,30.973068,21.640119
"131","4am",6.6554916,15.1829587,29.55224,27.380637,21.22867
"132","4am",2.7504431,8.6242681,18.64252,38.568437,31.414333
"133","4am",11.1042192,25.6424282,25.55465,17.340178,20.358525
"134","4am",12.5996835,28.5200428,25.69499,24.86918,8.316104
"135","4am",3.6666739,25.8161404,35.86445,27.44823,7.20451
"136","4am",2.5353774,14.191357,35.4713,22.067973,25.733997
"137","4am",4.4297172,13.5860597,28.31295,27.874877,25.796391
"138","4am",2.9924661,7.6331186,27.65295,23.529459,38.19201
"139","4am",4.9024328,11.7659553,38.43917,18.189949,26.702491
"140","4am",2.7489312,11.712691,25.99916,31.86513,27.674085
"141","4am",7.5217305,21.3592544,33.882,17.773161,19.463853
"142","4am",9.837088,26.7432977,23.45325,25.838927,14.127438
"143","4am",8.4756021,15.8983433,37.91823,29.997368,7.710458
"144","4am",7.6305344,23.2198842,29.07731,31.280332,8.791938
"145","4am",2.3024243,11.435433,25.2678,24.738513,36.255834
"146","4am",4.2145802,12.1341254,30.55584,20.251162,32.844292
"201","4am",5.1461314,26.2761265,24.39408,19.790146,24.393519
"202","4am",12.9802331,25.9082996,39.48209,15.32379,6.305591
"203","4am",5.9934443,13.0906521,24.16409,32.277157,24.474654
"204","4am",7.4268619,21.3392943,38.31463,23.151544,9.767669
"205","4am",4.2939788,18.8536965,39.7147,21.818116,15.319511
"206","4am",12.6547408,19.4396911,42.82652,15.647018,9.432033
"207","4am",9.6867223,31.188263,34.33258,19.705362,5.087077
"208","4am",19.7438263,19.0453133,38.75539,18.862277,3.59319
"209","4am",6.0683409,25.2137098,41.71322,17.831067,9.173667
"210","4am",6.1270417,23.6658017,39.63867,18.454761,12.113727
"211","4am",3.2194362,17.3842965,33.41466,33.076846,12.904765
"212","4am",3.9521001,11.270972,36.27425,27.861466,20.641211
"213","4am",6.9103238,13.6681724,30.89632,24.07283,24.452356
"214","4am",2.8649162,6.5105556,20.41335,34.948874,35.262306
"215","4am",3.5390182,11.6071537,26.22897,24.239016,34.385838
"216","4am",3.6286982,10.8933062,21.26055,32.161255,32.056189
"217","4am",6.0811269,13.4296814,22.97822,31.525075,25.985896
"218","4am",4.6582651,7.0848861,19.38505,28.588398,40.283398
"219","4am",2.0827588,7.2018589,22.26382,28.959314,39.492244
"220","4am",3.2303433,12.2343098,28.51854,27.327769,28.689036
"221","4am",5.9469114,7.7400494,16.48403,32.565686,37.263325
"222","4am",4.2249594,3.703199,21.80506,20.663327,49.60345
"223","4am",6.5202416,9.5676939,22.16929,29.416245,32.32653
"224","4am",2.5499762,19.1911168,26.71443,31.03242,20.512062
"225","4am",3.8983059,15.1695501,22.62715,33.391186,24.913811
"226","4am",2.4371882,15.05647,20.37627,32.483251,29.64682
"227","4am",1.7220391,17.5318369,24.35556,32.091235,24.299333
"228","4am",1.2570009,21.294629,27.9303,24.49589,25.02218
"229","4am",9.1031941,33.6467679,29.81396,23.317064,4.119017
"230","4am",5.3027519,28.4484674,33.9703,20.46898,11.8095
"231","4am",15.1097198,34.339218,27.43936,18.40971,4.701989
"232","4am",8.289844,27.8971709,29.83288,18.382198,15.597905
"233","4am",3.3910673,20.2720437,30.52023,31.513322,14.303341
"234","4am",7.4866222,26.0196687,29.54458,27.827867,9.121262
"235","4am",5.4993275,28.9442996,19.35999,22.670208,23.526174
"236","4am",5.6367796,30.2367987,34.17057,21.608669,8.347177
"237","4am",0.4612618,18.7118888,30.27569,32.529003,18.02216
"238","4am",1.8620492,19.3537974,26.70185,30.403385,21.678922
"239","4am",11.5242215,35.5592482,28.58972,19.313689,5.013116
"240","4am",10.2802098,25.8119053,36.35694,21.881715,5.669225
"241","4am",5.5342163,15.3101242,28.70194,26.981395,23.472328
"242","4am",1.0984619,20.612555,30.98226,26.538162,20.768565
"243","4am",3.4435099,20.3341004,27.61766,34.133581,14.471145
"244","4am",1.0959357,22.5147483,27.65211,34.036433,14.700775
"245","4am",2.0029797,24.7299214,26.88564,32.220221,14.161237
"246","4am",6.0583444,11.7584451,32.68673,26.49972,22.996764
"247","4am",6.3825738,13.537148,27.53015,29.01834,23.531789
