"district","hour","sex1","sex2"
"101","4am",46.66729,53.33271
"102","4am",38.72688,61.27312
"103","4am",44.8835,55.1165
"104","4am",48.43006,51.56994
"105","4am",45.23402,54.76598
"106","4am",41.54488,58.45512
"107","4am",46.99118,53.00882
"108","4am",44.36582,55.63418
"109","4am",42.14991,57.85009
"110","4am",53.2523,46.7477
"111","4am",45.46143,54.53857
"112","4am",51.34717,48.65283
"113","4am",40.46115,59.53885
"114","4am",42.84274,57.15726
"115","4am",44.51086,55.48914
"116","4am",50.19521,49.80479
"117","4am",45.73825,54.26175
"118","4am",45.05609,54.94391
"119","4am",44.94263,55.05737
"120","4am",45.62388,54.37612
"121","4am",45.34465,54.65535
"122","4am",45.58375,54.41625
"123","4am",45.59904,54.40096
"124","4am",47.66132,52.33868
"125","4am",41.03824,58.96176
"126","4am",41.434,58.566
"127","4am",45.00794,54.99206
"128","4am",39.47432,60.52568
"129","4am",49.3566,50.6434
"130","4am",49.4574,50.5426
"131","4am",49.83548,50.16452
"132","4am",43.67462,56.32538
"133","4am",48.83494,51.16506
"134","4am",49.34324,50.65676
"135","4am",47.06473,52.93527
"136","4am",52.65548,47.34452
"137","4am",46.83708,53.16292
"138","4am",50.75706,49.24294
"139","4am",49.42175,50.57825
"140","4am",45.45065,54.54935
"141","4am",46.17651,53.82349
"142","4am",47.30626,52.69374
"143","4am",50.70909,49.29091
"144","4am",52.70391,47.29609
"145","4am",61.12209,38.87791
"146","4am",45.02726,54.97274
"201","4am",44.4758,55.5242
"202","4am",47.03795,52.96205
"203","4am",49.71761,50.28239
"204","4am",44.49509,55.50491
"205","4am",41.33354,58.66646
"206","4am",43.93024,56.06976
"207","4am",54.53349,45.46651
"208","4am",46.68922,53.31078
"209","4am",44.58756,55.41244
"210","4am",41.73084,58.26916
"211","4am",43.43355,56.56645
"212","4am",44.83654,55.16346
"213","4am",45.72169,54.27831
"214","4am",47.90077,52.09923
"215","4am",44.09315,55.90685
"216","4am",40.42109,59.57891
"217","4am",46.18203,53.81797
"218","4am",44.16888,55.83112
"219","4am",44.7962,55.2038
"220","4am",50.99705,49.00295
"221","4am",47.13025,52.86975
"222","4am",43.89464,56.10536
"223","4am",50.24278,49.75722
"224","4am",45.65528,54.34472
"225","4am",44.19979,55.80021
"226","4am",41.98715,58.01285
"227","4am",44.96703,55.03297
"228","4am",46.47007,53.52993
"229","4am",45.23329,54.76671
"230","4am",47.32027,52.67973
"231","4am",50.25195,49.74805
"232","4am",48.2084,51.7916
"233","4am",48.70196,51.29804
"234","4am",46.18644,53.81356
"235","4am",48.14675,51.85325
"236","4am",43.00261,56.99739
"237","4am",47.53513,52.46487
"238","4am",50.8913,49.1087
"239","4am",46.8481,53.1519
"240","4am",42.35822,57.64178
"241","4am",42.18688,57.81312
"242","4am",51.61532,48.38468
"243","4am",47.83443,52.16557
"244","4am",55.09445,44.90555
"245","4am",48.79028,51.20972
"246","4am",45.39077,54.60923
"247","4am",47.77567,52.22433
"248","4am",48.24351,51.75649
"249","4am",47.25766,52.74234
"250","4am",43.91998,56.08002
"251","4am",42.10988,57.89012
"252","4am",48.8976,51.1024
"253","4am",51.80738,48.19262
"254","4am",48.38494,51.61506
"255","4am",47.56024,52.43976
"256","4am",48.2187,51.7813
"257","4am",48.8646,51.1354
"301","4am",44.07872,55.92128
"302","4am",43.60062,56.39938
"303","4am",47.38257,52.61743
"304","4am",47.32825,52.67175
"305","4am",44.18606,55.81394
"306","4am",49.27301,50.72699
"307","4am",50.35889,49.64111
"308","4am",48.9733,51.0267
"401","4am",43.57711,56.42289
"402","4am",44.78532,55.21468
"403","4am",40.79951,59.20049
"404","4am",42.4766,57.5234
"405","4am",48.4973,51.5027
"406","4am",53.99114,46.00886
"501","4am",43.4635,56.5365
"502","4am",36.20869,63.79131
"503","4am",40.34524,59.65476
"504","4am",45.58631,54.41369
"505","4am",44.3409,55.6591
"506","4am",41.82766,58.17234
"507","4am",52.42064,47.57936
"508","4am",32.1759,67.8241
"509","4am",41.5544,58.4456
"510","4am",46.09473,53.90527
"511","4am",48.12579,51.87421
"512","4am",54.82048,45.17952
"513","4am",52.70534,47.29466
"514","4am",48.8523,51.1477
"515","4am",54.48099,45.51901
"516","4am",36.64569,63.35431
"517","4am",47.58691,52.41309
"518","4am",50.09428,49.90572
"519","4am",46.93712,53.06288
"520","4am",37.70495,62.29505
"521","4am",43.88411,56.11589
"522","4am",43.40476,56.59524
"601","4am",50.13436,49.86564
"602","4am",41.70926,58.29074
"603","4am",50.79097,49.20903
"604","4am",49.86785,50.13215
"605","4am",49.69936,50.30064
"606","4am",48.81907,51.18093
"607","4am",39.87337,60.12663
"608","4am",48.91219,51.08781
"609","4am",50.82622,49.17378
"610","4am",46.25008,53.74992
"611","4am",47.04397,52.95603
"612","4am",48.0051,51.9949
"613","4am",61.41551,38.58449
"614","4am",43.40369,56.59631
"615","4am",43.60226,56.39774
"616","4am",41.58018,58.41982
"617","4am",48.68739,51.31261
"618","4am",40.74174,59.25826
"701","4am",41.41506,58.58494
"702","4am",48.09063,51.90937
"703","4am",47.17984,52.82016
"704","4am",49.15974,50.84026
"705","4am",44.92324,55.07676
"706","4am",50.52063,49.47937
"707","4am",47.34154,52.65846
"708","4am",42.51303,57.48697
"709","4am",41.20413,58.79587
"710","4am",44.3238,55.6762
"711","4am",52.589,47.411
"712","4am",39.11967,60.88033
"101","5am",45.93646,54.06354
"102","5am",37.85249,62.14751
"103","5am",44.66703,55.33297
"104","5am",46.98363,53.01637
"105","5am",45.0848,54.9152
"106","5am",41.82592,58.17408
"107","5am",46.65272,53.34728
"108","5am",43.58272,56.41728
"109","5am",40.99893,59.00107
"110","5am",52.06153,47.93847
"111","5am",44.99115,55.00885
"112","5am",51.11724,48.88276
"113","5am",40.0063,59.9937
"114","5am",42.41205,57.58795
"115","5am",43.48063,56.51937
"116","5am",50.54236,49.45764
"117","5am",46.2131,53.7869
"118","5am",44.56464,55.43536
"119","5am",44.79409,55.20591
"120","5am",46.29191,53.70809
"121","5am",45.51352,54.48648
"122","5am",45.01566,54.98434
"123","5am",43.09269,56.90731
"124","5am",48.05707,51.94293
"125","5am",43.42028,56.57972
"126","5am",41.93464,58.06536
"127","5am",44.94074,55.05926
"128","5am",39.48054,60.51946
"129","5am",49.0535,50.9465
"130","5am",49.28363,50.71637
"131","5am",52.21539,47.78461
"132","5am",43.32544,56.67456
"133","5am",50.534,49.466
"134","5am",47.93344,52.06656
"135","5am",45.88871,54.11129
"136","5am",52.23365,47.76635
"137","5am",46.81309,53.18691
"138","5am",50.4202,49.5798
"139","5am",49.15585,50.84415
"140","5am",45.45065,54.54935
"141","5am",46.82579,53.17421
"142","5am",47.15621,52.84379
"143","5am",49.67789,50.32211
"144","5am",51.82214,48.17786
"145","5am",60.99887,39.00113
"146","5am",44.78232,55.21768
"201","5am",43.44512,56.55488
"202","5am",47.32847,52.67153
"203","5am",50.81412,49.18588
"204","5am",43.86763,56.13237
"205","5am",42.37605,57.62395
"206","5am",47.68619,52.31381
"207","5am",55.3626,44.6374
"208","5am",46.21335,53.78665
"209","5am",45.45971,54.54029
"210","5am",40.54032,59.45968
"211","5am",43.50403,56.49597
"212","5am",44.48708,55.51292
"213","5am",45.43527,54.56473
"214","5am",48.35028,51.64972
"215","5am",44.46361,55.53639
"216","5am",41.17907,58.82093
"217","5am",47.43799,52.56201
"218","5am",43.75902,56.24098
"219","5am",43.80196,56.19804
"220","5am",49.30005,50.69995
"221","5am",47.83176,52.16824
"222","5am",42.5568,57.4432
"223","5am",49.918,50.082
"224","5am",44.84517,55.15483
"225","5am",43.98019,56.01981
"226","5am",41.71854,58.28146
"227","5am",44.76518,55.23482
"228","5am",47.63231,52.36769
"229","5am",43.3704,56.6296
"230","5am",46.58681,53.41319
"231","5am",48.76161,51.23839
"232","5am",50.13841,49.86159
"233","5am",48.23216,51.76784
