"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"101","4am",327.18384,1471.6613,1812.6744,2416.9874
"102","4am",70.1807,914.0336,1562.39,3687.3507
"103","4am",289.03131,536.7071,1693.7032,3905.1564
"104","4am",50.535,896.5144,1998.2507,3735.5155
"105","4am",596.77974,1459.0672,3082.3674,7071.8308
"106","4am",175.45673,1482.7888,4975.3238,5666.6906
"107","4am",747.8757,1897.1933,4058.5757,6968.8728
"108","4am",989.11448,1714.1023,2041.8198,1828.0929
"109","4am",1206.37407,3074.2053,1205.718,944.7735
"110","4am",1302.17921,2033.7682,1829.2189,2935.8911
"111","4am",219.62134,4009.4206,2489.5113,3406.4543
"112","4am",87.81921,732.2341,1149.2164,2139.943
"113","4am",800.981,1793.3558,2065.5028,3349.9196
"114","4am",886.08049,2406.6803,3599.959,3509.1662
"115","4am",266.24587,2722.2508,2102.1077,2576.9188
"116","4am",284.46461,1635.7166,2141.5376,3047.0985
"117","4am",72.49275,1536.0872,2050.1079,5308.5853
"118","4am",840.86229,2032.2301,3090.9532,6419.8769
"119","4am",84.93578,2683.6878,3241.5506,4985.3895
"120","4am",114.01831,1171.3811,1933.1405,3262.9747
"121","4am",1028.63732,3906.0559,3504.2529,1845.7274
"122","4am",348.68343,3887.8756,3052.0797,4629.4248
"123","4am",580.34501,1481.1222,3014.3918,4163.9434
"124","4am",447.13761,3022.6681,3424.8363,5448.8609
"125","4am",158.06326,1869.036,2400.2772,6331.2715
"126","4am",0,2551.3839,3612.6179,8788.6812
"127","4am",217.70829,2502.7124,2824.2359,6962.2291
"128","4am",196.07184,1262.7344,1684.384,3432.5964
"129","4am",424.30999,1631.9869,1491.8206,5280.6997
"130","4am",294.23641,2849.7771,3126.19,2117.5318
"131","4am",414.99748,2748.0271,2037.6857,3032.2495
"132","4am",0,1818.7842,2157.1978,2777.7259
"133","4am",476.16991,2142.9915,2233.3714,1229.6362
"134","4am",1617.00381,4956.9033,2964.2844,1287.9539
"135","4am",606.57292,3667.1216,2812.1894,989.7834
"136","4am",737.0116,2648.3911,2652.0868,2544.0377
