"district","hour","act1","act2","act3","act4","act5"
"101","4am",92.58401,6.8357757,0,0,0.5802173
"102","4am",97.12449,0,0,0,2.8755063
"103","4am",97.88305,2.116947,0,0,0
"104","4am",95.24413,4.285582,0,0,0.4702883
"105","4am",100,0,0,0,0
"106","4am",96.705,0.537927,0,0,2.7570685
"107","4am",100,0,0,0,0
"108","4am",100,0,0,0,0
"109","4am",99.17837,0,0,0,0.8216278
"110","4am",99.62788,0.3721214,0,0,0
"111","4am",99.65301,0.3469901,0,0,0
"112","4am",100,0,0,0,0
"113","4am",98.4017,0.6601751,0,0,0.9381287
"114","4am",99.22604,0,0,0,0.773961
"115","4am",100,0,0,0,0
"116","4am",94.46308,4.4829446,0,0,1.0539792
"117","4am",100,0,0,0,0
"118","4am",96.83329,2.8257846,0,0,0.3409212
"119","4am",100,0,0,0,0
"120","4am",99.66551,0,0,0,0.3344851
"121","4am",99.64536,0,0,0,0.3546399
"122","4am",98.82335,0.3392467,0,0,0.8374028
"123","4am",97.25317,1.9833509,0,0,0.7634832
"124","4am",100,0,0,0,0
"125","4am",99.39816,0,0,0,0.601843
"126","4am",99.70821,0.2917897,0,0,0
"127","4am",98.36562,0,0,0,1.6343759
"128","4am",99.69817,0,0,0,0.3018257
"129","4am",97.27144,0.5785888,0,0,2.1499668
"130","4am",98.32998,1.1695463,0,0,0.5004745
"131","4am",96.32188,2.326003,0.7538285,0,0.5982883
"132","4am",97.44499,0,0,0,2.555013
"133","4am",98.63407,0.8232037,0,0,0.5427291
"134","4am",97.47917,0.5198018,0,0,2.0010254
"135","4am",97.86992,1.2177255,0,0,0.9123587
"136","4am",100,0,0,0,0
"137","4am",99.49605,0,0,0,0.5039533
"138","4am",100,0,0,0,0
"139","4am",97.68642,0.5408041,0,0,1.7727727
"140","4am",100,0,0,0,0
"141","4am",97.26024,0.9043695,0,0,1.8353859
"142","4am",100,0,0,0,0
"143","4am",95.03833,0.7459199,0,0,4.2157489
"144","4am",100,0,0,0,0
"145","4am",97.69544,1.3520741,0,0,0.9524865
"146","4am",99.67324,0,0,0,0.3267635
"201","4am",97.92059,1.6152051,0,0,0.4642096
"202","4am",100,0,0,0,0
"203","4am",100,0,0,0,0
"204","4am",93.37528,6.624719,0,0,0
"205","4am",96.96947,0,0,0,3.0305317
"206","4am",99.27541,0,0,0,0.7245934
"207","4am",98.89422,1.1057786,0,0,0
"208","4am",99.08844,0.9115574,0,0,0
"209","4am",95.93413,2.8301355,0,0,1.235731
"210","4am",94.20126,5.798735,0,0,0
"211","4am",98.16765,1.5131879,0,0,0.3191572
"212","4am",98.4815,0.6861703,0,0,0.8323304
"213","4am",98.30414,1.6958635,0,0,0
"214","4am",98.5672,0,0,0,1.432802
"215","4am",100,0,0,0,0
"216","4am",97.5604,2.4395953,0,0,0
"217","4am",100,0,0,0,0
"218","4am",100,0,0,0,0
"219","4am",98.36414,1.0219782,0,0,0.6138866
"220","4am",99.31495,0,0,0,0.6850493
"221","4am",98.09942,1.3038843,0,0,0.5966917
"222","4am",98.99016,0,0,0,1.0098401
"223","4am",98.43275,0.6484939,0,0,0.9187528
"224","4am",96.15811,3.5609613,0,0,0.2809292
"225","4am",99.36904,0.630962,0,0,0
"226","4am",99.76907,0,0,0,0.2309319
"227","4am",99.50666,0.4933381,0,0,0
"228","4am",97.41997,1.4126152,0,0,1.1674128
"229","4am",100,0,0,0,0
"230","4am",95.2438,2.9739065,0,0,1.227099
"231","4am",99.36203,0,0,0,0
"232","4am",98.04433,1.582133,0.373535,0,0
"233","4am",97.53256,2.1096164,0,0,0.3578219
"234","4am",100,0,0,0,0
"235","4am",100,0,0,0,0
"236","4am",97.89686,1.1914759,0,0,0.9116646
"237","4am",96.74498,1.9265937,0,0,1.3284289
"238","4am",99.2998,0.7002024,0,0,0
"239","4am",99.21942,0.7805765,0,0,0
"240","4am",98.9724,1.0276005,0,0,0
"241","4am",98.46998,0,0,0,1.5300154
"242","4am",95.89226,4.1077446,0,0,0
"243","4am",98.65202,1.3479824,0,0,0
"244","4am",91.57512,8.4248753,0,0,0
"245","4am",97.93816,2.0618414,0,0,0
"246","4am",97.84106,2.1589355,0,0,0
"247","4am",94.86816,3.2163665,0,0,1.9154763
"248","4am",100,0,0,0,0
"249","4am",99.19266,0.8073446,0,0,0
"250","4am",99.29288,0.7071245,0,0,0
"251","4am",98.92416,1.0758381,0,0,0
"252","4am",99.34285,0,0,0,0.6571463
"253","4am",94.97831,5.0216941,0,0,0
"254","4am",98.19956,1.8004353,0,0,0
"255","4am",97.52891,1.4081511,0,0,1.0629399
"256","4am",93.03313,5.0179143,0,0,1.9489528
"257","4am",100,0,0,0,0
"301","4am",98.18164,1.818359,0,0,0
"302","4am",98.89377,1.106235,0,0,0
"303","4am",99.57085,0.4291517,0,0,0
"304","4am",90.22835,9.2401008,0,0,0.5315464
"305","4am",100,0,0,0,0
"306","4am",99.52062,0.4793779,0,0,0
"307","4am",99.0015,0.9984961,0,0,0
"308","4am",99.5663,0.4337028,0,0,0
"401","4am",97.39123,0.7610974,1.1734197,0,0.674248
"402","4am",99.33248,0.6675214,0,0,0
"403","4am",97.23865,2.7613535,0,0,0
"404","4am",98.1326,1.8674005,0,0,0
"405","4am",99.37041,0.629594,0,0,0
"406","4am",97.41871,2.0562495,0,0,0.5250369
"501","4am",99.61889,0.2289888,0,0,0.1521195
"502","4am",98.0217,1.9782968,0,0,0
"503","4am",99.68403,0.3159687,0,0,0
"504","4am",100,0,0,0,0
"505","4am",97.6286,1.8570615,0.5143383,0,0
"506","4am",100,0,0,0,0
"507","4am",100,0,0,0,0
"508","4am",98.53592,1.4640772,0,0,0
"509","4am",94.40192,5.5980826,0,0,0
"510","4am",97.61718,0.5805829,0,0,1.8022346
"511","4am",100,0,0,0,0
"512","4am",100,0,0,0,0
"513","4am",98.83315,1.1668534,0,0,0
"514","4am",99.4921,0.5079039,0,0,0
"515","4am",100,0,0,0,0
"516","4am",97.4866,2.5133976,0,0,0
"517","4am",100,0,0,0,0
"518","4am",100,0,0,0,0
"519","4am",99.2503,0,0,0,0.7496988
"520","4am",100,0,0,0,0
"521","4am",98.08517,1.2777292,0,0,0.6371054
"522","4am",99.18665,0.8133521,0,0,0
"601","4am",100,0,0,0,0
"602","4am",99.55751,0.4424872,0,0,0
"603","4am",99.01236,0,0,0,0.9876369
"604","4am",99.46365,0.5363478,0,0,0
"605","4am",98.79133,1.2086746,0,0,0
"606","4am",99.36586,0.6341353,0,0,0
"607","4am",98.58052,0.8674017,0,0,0.5520744
"608","4am",96.9058,3.0942035,0,0,0
"609","4am",98.34669,1.6533107,0,0,0
"610","4am",98.91465,1.0853516,0,0,0
"611","4am",99.35641,0.6435947,0,0,0
"612","4am",98.3029,0.507935,0.3421069,0,0.8470572
"613","4am",98.18124,1.3959164,0,0,0.422845
"614","4am",99.19897,0,0,0,0.8010302
"615","4am",100,0,0,0,0
"616","4am",100,0,0,0,0
"617","4am",98.7587,0.6100912,0,0,0.6312038
"618","4am",100,0,0,0,0
"701","4am",99.43097,0,0,0,0.5690277
"702","4am",100,0,0,0,0
"703","4am",97.83077,2.0055545,0,0,0.1636784
"704","4am",98.62239,1.3776109,0,0,0
"705","4am",98.7589,1.2410961,0,0,0
"706","4am",95.60436,3.4337713,0,0,0.9618696
"707","4am",98.63422,0.8299372,0,0,0.5358456
"708","4am",100,0,0,0,0
"709","4am",100,0,0,0,0
"710","4am",97.52562,2.4743781,0,0,0
"711","4am",100,0,0,0,0
"712","4am",98.79302,0,0,0,1.206976
"101","5am",89.69148,9.7422547,0,0,0.5662693
"102","5am",96.36258,0.756375,0,0,2.8810448
"103","5am",97.87474,2.1252613,0,0,0
"104","5am",94.57899,4.9477786,0,0,0.4732339
"105","5am",98.30932,1.6906837,0,0,0
"106","5am",95.03775,1.525952,0.7267682,0,2.7095348
"107","5am",97.52958,1.4160033,0,0,1.0544216
"108","5am",99.27298,0.7270192,0,0,0
"109","5am",98.27068,0.9041888,0,0,0.8251329
"110","5am",98.9706,1.0293959,0,0,0
"111","5am",98.07013,1.929868,0,0,0
"112","5am",100,0,0,0,0
"113","5am",97.87135,1.1917439,0,0,0.9369063
"114","5am",99.22021,0,0,0,0.779793
"115","5am",100,0,0,0,0
"116","5am",85.59728,13.434029,0,0,0.9686941
"117","5am",98.33697,1.6630256,0,0,0
"118","5am",96.80497,2.8510602,0,0,0.3439706
"119","5am",100,0,0,0,0
"120","5am",97.66988,2.0023332,0,0,0.3277876
"121","5am",96.48394,0.9417901,0,0,0.351259
"122","5am",97.72793,1.436711,0,0,0.8353544
"123","5am",98.42099,0.7831351,0,0,0.7958748
"124","5am",100,0,0,0,0
"125","5am",97.37517,2.0352407,0,0,0.5895941
"126","5am",98.19925,1.34408,0.4566736,0,0
"127","5am",97.80628,0.568639,0,0,1.6250822
"128","5am",96.34788,2.9332237,0,0,0.7188915
"129","5am",96.55191,1.3018891,0,0,2.1462005
"130","5am",95.66905,3.8275727,0,0,0.5033783
"131","5am",88.85038,9.9023798,0.6953555,0,0.5518803
"132","5am",96.6659,0.7995124,0,0,2.5345853
"133","5am",95.38269,4.0701181,0,0,0.5471956
"134","5am",96.03694,2.0825163,0,0,0.878654
"135","5am",97.25587,1.7888014,0,0,0.9553318
"136","5am",99.6816,0,0,0.3183967,0
"137","5am",96.67295,2.8341755,0,0,0.492875
"138","5am",100,0,0,0,0
"139","5am",97.64705,0.550007,0,0,1.8029402
"140","5am",100,0,0,0,0
"141","5am",94.41615,3.7887372,0,0,1.7951096
"142","5am",99.29441,0.7055859,0,0,0
"143","5am",93.64738,1.9191153,0,0,4.4335071
"144","5am",99.43695,0.5630547,0,0,0
"145","5am",97.24566,1.8034388,0,0,0.9508969
"146","5am",99.67178,0,0,0,0.3282194
"201","5am",96.21845,3.3126893,0,0,0.4688654
"202","5am",99.44848,0.5515196,0,0,0
"203","5am",97.07829,2.9217116,0,0,0
"204","5am",92.81455,7.185446,0,0,0
"205","5am",95.49786,1.3659189,0,0,3.1362251
"206","5am",87.0931,10.3035253,0.5886893,0,2.0146874
"207","5am",95.16035,4.8396455,0,0,0
"208","5am",95.77107,1.5705468,0,0,0
"209","5am",92.06323,6.7458519,0,0,1.1909172
