"district","hour","sex1","sex2"
"101","4am",3420.986,3909.6
"102","4am",3539.503,5600.152
"103","4am",3987.891,4897.092
"104","4am",4246.671,4521.996
"105","4am",6760.328,8184.903
"106","4am",5519.949,7766.764
"107","4am",7186.391,8106.671
"108","4am",3318.177,4160.952
"109","4am",2962.209,4065.585
"110","4am",5293.05,4646.521
"111","4am",5451.535,6540.025
"112","4am",2944.676,2790.16
"113","4am",4644.686,6834.687
"114","4am",4891.019,6525.196
"115","4am",3577.35,4459.678
"116","4am",5071.902,5032.454
"117","4am",5576.968,6616.256
"118","4am",6995.113,8530.231
"119","4am",6419.15,7863.838
"120","4am",3766.371,4488.891
"121","4am",6118.309,7374.593
"122","4am",7008.268,8366.218
"123","4am",5222.909,6231.08
"124","4am",6895.761,7572.493
"125","4am",5210.884,7486.746
"126","4am",7348.173,10386.47
"127","4am",7041.924,8604.034
"128","4am",3103.823,4759.07
"129","4am",7379.527,7571.923
"130","4am",5047.79,5158.549
"131","4am",5436.474,5472.367
"132","4am",4519.109,5828.111
"133","4am",3398.87,3561.044
"134","4am",5813.457,5968.211
"135","4am",4407.113,4956.828
"136","4am",5697.365,5122.715
"137","4am",5030.605,5710.041
"138","4am",4008.054,3888.492
"139","4am",8874.059,9081.717
"140","4am",6351.078,7622.492
"141","4am",3627.465,4228.185
"142","4am",3472.016,3867.428
"143","4am",4063.978,3950.321
"144","4am",5745.003,5155.522
"145","4am",8931.489,5681.05
"146","4am",4184.369,5108.6
"201","4am",3619.067,4518.093
"202","4am",3793.298,4271.037
"203","4am",2867.245,2899.816
"204","4am",3614.446,4508.801
"205","4am",4046.012,5742.679
"206","4am",3368.004,4298.706
"207","4am",5754,4797.315
"208","4am",7336.259,8376.704
"209","4am",5348.977,6647.591
"210","4am",3333.264,4654.269
"211","4am",3756.937,4892.914
"212","4am",4984.98,6133.138
"213","4am",4404.978,5229.352
"214","4am",5777.772,6284.188
"215","4am",4046.779,5131.017
"216","4am",4647.577,6850.325
"217","4am",6673.206,7776.584
"218","4am",5921.147,7484.553
"219","4am",2830.923,3488.638
"220","4am",4705.034,4521.056
"221","4am",5153.259,5780.82
"222","4am",3899.923,4984.813
"223","4am",6274.638,6213.998
"224","4am",5316.587,6328.479
"225","4am",5446.24,6875.629
"226","4am",6470.435,8940.077
"227","4am",7318.299,8956.511
"228","4am",5291.8,6095.744
"229","4am",5978.433,7238.453
"230","4am",4592.258,5112.373
"231","4am",6513.364,6448.051
"232","4am",3667.547,3940.145
"233","4am",4893.862,5154.731
"234","4am",4383.156,5106.981
"235","4am",5423.114,5840.604
"236","4am",5255.46,6965.799
"237","4am",2067.359,2281.759
"238","4am",3916.034,3778.865
"239","4am",3437.679,3900.247
"240","4am",3688.926,5019.953
"241","4am",3531.261,4839.259
"242","4am",4215.873,3951.998
"243","4am",4404.943,4803.786
"244","4am",4404.261,3589.759
"245","4am",4439.952,4660.122
"246","4am",5859.135,7049.073
"247","4am",7566.923,8271.522
"248","4am",3134.498,3362.744
"249","4am",3332.18,3718.909
"250","4am",3106.807,3966.981
"251","4am",2555.901,3513.698
"252","4am",6616.914,6915.271
"253","4am",2926.553,2722.359
"254","4am",4491.666,4791.523
"255","4am",6851.655,7554.61
"256","4am",4665.841,5010.572
"257","4am",4309.154,4509.406
"301","4am",5549.131,7040.006
"302","4am",3013.331,3897.88
"303","4am",4774.745,5302.262
"304","4am",5219.178,5808.438
"305","4am",4008.211,5063
"306","4am",2960.727,3048.094
"307","4am",3399.703,3351.245
"308","4am",4394.387,4578.638
"401","4am",3582.197,4638.166
"402","4am",2958.667,3647.665
"403","4am",2968.185,4306.866
"404","4am",5963.119,8075.477
"405","4am",4260.794,4524.837
"406","4am",4285.219,3651.674
"501","4am",7199.051,9364.389
"502","4am",3775.809,6652.1
"503","4am",6802.933,10058.867
"504","4am",6786.741,8100.931
"505","4am",6625.36,8316.512
"506","4am",4069.17,5659.249
"507","4am",4000.196,3630.76
"508","4am",5206.696,10975.278
"509","4am",3421.58,4812.397
"510","4am",4307.058,5036.868
"511","4am",5466.064,5891.804
"512","4am",4376.071,3606.478
"513","4am",6696.826,6009.337
"514","4am",6759.807,7077.426
"515","4am",6609.762,5522.474
"516","4am",2062.762,3566.172
"517","4am",4620.515,5089.119
"518","4am",5462.088,5441.528
"519","4am",5550.445,6274.832
"520","4am",3411.253,5635.976
"521","4am",6764.116,8649.472
"522","4am",4931.55,6430.221
"601","4am",4400.063,4376.479
"602","4am",5692.199,7955.126
"603","4am",3783.371,3665.534
"604","4am",4519.416,4543.369
"605","4am",4144.163,4194.301
"606","4am",3757.815,3939.617
"607","4am",5773.301,8705.788
"608","4am",4855.505,5071.479
"609","4am",4615.126,4465.08
"610","4am",7683.293,8929.202
"611","4am",3553.037,3999.551
"612","4am",5726.299,6202.223
"613","4am",11003.746,6913.139
"614","4am",4260.16,5555.043
"615","4am",4101.811,5305.525
"616","4am",2456.857,3451.863
"617","4am",3121.911,3290.244
"618","4am",2378.667,3459.736
"701","4am",3377.222,4777.354
