"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",9.8649701,17.9705749,26.22637,27.730804,18.20728
"102","4am",4.9232249,19.6837335,36.59147,20.219714,18.5818542
"103","4am",14.850702,5.7590618,20.93514,24.695815,33.7592782
"104","4am",5.0429218,12.2352166,14.84907,29.693863,38.1789329
"105","4am",3.5557128,8.2013135,16.56934,38.975462,32.698174
"106","4am",4.7281398,19.2226894,15.99663,42.374979,17.6775657
"107","4am",2.2374991,9.9550056,20.42166,46.051539,21.3342939
"108","4am",11.960645,24.230475,29.2908,21.566837,12.9512457
"109","4am",35.6352647,28.96724,15.67492,16.256036,3.4665387
"110","4am",7.0742198,34.5623145,14.4444,28.473554,15.445507
"111","4am",8.8755717,20.3438587,40.32921,17.00007,13.4512861
"112","4am",6.2692326,7.3960555,29.29132,33.224362,23.8190272
"113","4am",8.9805065,13.7518894,19.2395,32.49688,25.531225
"114","4am",3.3757112,22.3136204,22.12226,40.301819,11.8865909
"115","4am",9.6007396,16.2794114,30.11596,29.996932,14.0069523
"116","4am",7.7836187,9.8728056,30.45739,28.217498,23.6686829
"117","4am",4.3976749,7.4976117,23.11711,26.172261,38.8153403
"118","4am",10.7757147,9.7273033,23.30915,40.514883,15.6729506
"119","4am",3.9818814,15.2432034,21.69486,36.667139,22.4129125
"120","4am",6.5175025,9.2941293,23.76552,39.415533,21.0073195
"121","4am",12.9299543,35.7140742,29.17666,13.857187,8.3221279
"122","4am",4.0768079,8.4799488,38.84789,24.771017,23.824335
"123","4am",10.8686504,13.1403723,13.35597,31.457266,31.1777394
"124","4am",3.5036158,19.690618,31.65117,21.801394,23.3531997
"125","4am",1.1707777,16.69664,13.77876,23.799512,44.5543139
"126","4am",14.1029084,4.9619282,21.53093,24.034201,35.3700349
"127","4am",7.1774652,4.1389852,21.54332,43.370193,23.770041
"128","4am",7.8244236,8.334356,24.18549,29.50769,30.1480378
"129","4am",3.4453288,10.6462351,27.50401,33.525297,24.8791251
"130","4am",4.4843735,16.9475927,33.88284,32.581275,12.1039175
"131","4am",10.5006119,22.0985821,28.60211,25.080186,13.7185145
"132","4am",5.6995045,8.4214045,24.8246,36.366554,24.687941
"133","4am",21.0553755,29.3903333,28.19462,12.383375,8.9762929
"134","4am",19.7167332,37.6879842,19.83049,20.087612,2.6771816
"135","4am",5.3270484,35.5904809,35.31975,16.833764,6.9289614
"136","4am",6.1265623,17.5817321,33.31013,22.248157,20.7334212
"137","4am",9.5117469,22.7016367,27.71303,28.456491,11.6171002
"138","4am",6.2346249,10.6238708,30.71764,30.505047,21.9188195
"139","4am",10.7472458,18.7324136,37.38318,16.687938,16.4492232
"140","4am",5.6381732,18.8475765,26.8988,34.430418,14.1850358
"141","4am",18.1876437,24.2646105,33.68591,11.007358,12.8544785
"142","4am",17.098907,36.7307741,18.97263,18.386306,8.8113854
"143","4am",15.3055263,24.7505826,32.7465,21.6995,5.4978869
"144","4am",16.0562672,29.8001124,27.71784,21.311636,5.1141454
"145","4am",8.1735953,11.2320869,27.04625,24.329224,29.2188403
"146","4am",9.055697,17.5059073,29.13484,20.32147,23.9820843
"201","4am",8.8888123,34.6631915,13.95236,20.308035,22.1876048
"202","4am",27.537059,36.4484292,23.797,10.223555,1.9939548
"203","4am",11.0122692,18.9652072,30.15579,27.29728,12.5694543
