"district","hour","mode1","mode2","mode3"
"101","4am",25.3618959,24.23398,50.404122
"102","4am",19.8032552,23.63994,56.556803
"103","4am",37.5473116,11.56598,50.886707
"104","4am",35.7032885,14.98017,49.316545
"105","4am",38.6987594,20.59262,40.708618
"106","4am",23.2954429,32.12374,44.580818
"107","4am",30.4503602,35.6743,33.875341
"108","4am",24.1284556,55.75067,20.120876
"109","4am",45.3277546,31.87037,22.801871
"110","4am",37.3282398,25.57727,37.094491
"111","4am",34.8389999,43.03137,22.129634
"112","4am",22.074477,19.48845,58.437069
"113","4am",40.0140908,26.68886,33.297045
"114","4am",20.2091772,58.59348,21.197344
"115","4am",18.3945754,62.7693,18.836127
"116","4am",25.6442152,19.99721,54.358579
"117","4am",23.6910707,25.08118,51.227745
"118","4am",26.8696316,27.41056,45.719813
"119","4am",27.3239418,29.81328,42.862776
"120","4am",25.6203711,31.70571,42.673917
"121","4am",38.9309819,19.20687,41.862151
"122","4am",37.3530952,31.20293,31.443975
"123","4am",31.3122565,31.59034,37.097406
"124","4am",31.6855113,25.19465,43.119839
"125","4am",30.1470847,24.25338,45.599535
"126","4am",19.4159562,23.78649,56.797557
"127","4am",18.3067072,22.55103,59.142268
"128","4am",26.1261004,22.42952,51.44438
"129","4am",34.8639563,14.5771,50.558943
"130","4am",26.0195469,35.56111,38.419344
"131","4am",30.5923653,36.09878,33.308851
"132","4am",36.4742573,27.95192,35.57382
"133","4am",31.3057035,45.51603,23.178271
"134","4am",38.3234495,34.65488,27.021674
"135","4am",26.9681022,46.77688,26.255021
"136","4am",28.4491524,38.72613,32.824723
"137","4am",27.4272375,34.74199,37.830776
"138","4am",46.0742263,16.95394,36.971835
"139","4am",35.0094806,26.65296,38.33756
"140","4am",22.6093765,24.60626,52.784366
"141","4am",32.3429983,33.27465,34.382356
"142","4am",31.437272,42.21986,26.342871
"143","4am",35.9182008,45.99403,18.087768
"144","4am",25.9793969,39.32036,34.700239
"145","4am",32.9674775,19.51267,47.519849
"146","4am",33.8188007,26.19925,39.981947
"201","4am",26.4352914,52.25257,21.312142
"202","4am",28.640983,40.75323,30.605789
"203","4am",27.2376795,59.09597,13.666349
"204","4am",30.7916567,44.36094,24.847401
"205","4am",15.6568212,56.54744,27.795735
"206","4am",21.1765394,60.36504,18.458417
"207","4am",22.1319551,52.30261,25.56543
"208","4am",29.3373118,38.01288,32.649805
"209","4am",15.2271294,61.49178,23.281092
"210","4am",20.8540449,64.04356,15.102396
"211","4am",21.3882509,44.09512,34.516634
"212","4am",19.2303977,55.32445,25.445148
"213","4am",9.0556804,76.14327,14.801053
"214","4am",18.4900288,67.55003,13.959941
"215","4am",14.3467755,65.03478,20.618445
"216","4am",14.0359031,67.80361,18.160483
"217","4am",25.1173659,61.05683,13.8258
"218","4am",22.01308,60.55793,17.428995
"219","4am",11.9614525,69.51108,18.527463
"220","4am",15.4004302,71.91922,12.680346
"221","4am",11.5197347,75.72086,12.759409
"222","4am",20.094943,65.04831,14.856746
"223","4am",15.9623879,74.78219,9.255419
"224","4am",6.1551861,71.21585,22.628961
"225","4am",8.7151944,76.95242,14.332384
"226","4am",22.2782027,59.49362,18.228173
"227","4am",21.9092951,53.48294,24.607769
"228","4am",17.789257,69.98917,12.221575
"229","4am",24.6396915,44.56307,30.797234
"230","4am",14.8104751,63.47698,21.712541
"231","4am",21.4908253,45.97165,32.537522
