"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"101","4am",652.37808,1188.40797,1734.37,1833.8595,1204.06146
"102","4am",378.28863,1512.45022,2811.6,1553.6336,1427.78449
"103","4am",1052.96936,408.33865,1484.379,1751.024,2393.65691
"104","4am",378.57481,918.50419,1114.727,2229.134,2866.11272
"105","4am",471.54266,1087.62137,2197.351,5168.7507,4336.28501
"106","4am",616.18855,2505.17149,2084.739,5522.463,2303.8053
"107","4am",336.5906,1497.54756,3072.064,6927.6074,3209.35226
"108","4am",877.1415,1776.95727,2148.059,1581.6177,949.78783
"109","4am",2504.37302,2035.75798,1101.601,1142.4408,243.6212
"110","4am",625.34435,3055.22709,1276.851,2516.995,1365.34639
"111","4am",992.64299,2275.25497,4510.415,1901.286,1504.39039
"112","4am",304.83439,359.62489,1424.258,1615.4973,1158.17344
"113","4am",812.47433,1244.14555,1740.614,2940.0214,2309.83242
"114","4am",374.74557,2477.08704,2455.844,4473.9989,1319.55818
"115","4am",764.75933,1296.75757,2398.926,2389.4444,1115.7419
"116","4am",593.94368,753.36302,2324.109,2153.1893,1806.08341
"117","4am",437.12732,745.25994,2297.833,2601.5134,3858.23102
"118","4am",1451.30425,1310.10118,3139.343,5456.661,2110.87806
"119","4am",485.57164,1858.83668,2645.586,4471.3845,2733.14885
"120","4am",458.72885,654.15936,1672.716,2774.2286,1478.58225
"121","4am",1422.97128,3930.41622,3210.958,1525.0153,915.86936
"122","4am",583.23814,1213.16228,5557.675,3543.8024,3408.3678
"123","4am",1116.63369,1350.028,1372.178,3231.8864,3203.16809
"124","4am",477.36647,2682.84005,4312.462,2970.4326,3181.86557
"125","4am",137.3599,1958.91052,1616.574,2792.2452,5227.27412
"126","4am",2325.3967,818.16113,3550.186,3962.9451,5832.08513
"127","4am",962.69523,555.1516,2889.55,5817.1341,3188.21538
"128","4am",542.97405,578.36069,1678.347,2047.6793,2092.11604
"129","4am",356.06651,1100.263,2842.474,3464.7595,2571.19823
"130","4am",404.56107,1528.93961,3056.766,2939.3438,1091.96387
"131","4am",989.22376,2081.82559,2694.498,2362.7115,1292.37045
"132","4am",432.46274,638.99303,1883.622,2759.3942,1873.25312
"133","4am",1402.42137,1957.58235,1877.94,824.8112,597.87796
"134","4am",2270.12352,4339.27763,2283.221,2312.8253,308.24239
"135","4am",481.72774,3218.46556,3193.983,1522.2859,626.58956
"136","4am",617.6978,1772.64128,3358.424,2243.1238,2090.40372
"137","4am",973.28085,2322.92433,2835.71,2911.7846,1188.70922
"138","4am",417.03437,710.63125,2054.704,2040.4841,1466.15093
"139","4am",1683.34877,2934.07129,5855.354,2613.8436,2576.45356
"140","4am",760.97613,2543.83028,3630.492,4647.0239,1914.53387
"141","4am",1355.36436,1808.22699,2510.313,820.2811,957.93069
"142","4am",1254.9647,2695.83458,1392.485,1349.4526,646.70669
"143","4am",1213.93279,1963.05199,2597.235,1721.0604,436.05591
"144","4am",1621.88058,3010.17808,2799.843,2152.7375,516.59162
"145","4am",407.1347,559.48113,1347.2,1211.8622,1455.41875
"146","4am",741.16165,1432.76737,2384.535,1663.2066,1962.80874
"201","4am",669.89509,2612.35147,1051.503,1530.4916,1672.14326
"202","4am",2220.68073,2939.32349,1919.07,824.4618,160.7992
"203","4am",631.58874,1087.71508,1729.531,1565.586,720.89827
"204","4am",1326.68163,2294.29872,2288.579,1558.6348,527.54189
"205","4am",959.77267,2275.40039,4308.787,1646.0485,598.68302
"206","4am",1462.57795,2100.95576,2931.824,634.2627,477.75798
"207","4am",1775.66323,4185.94163,2967.174,1315.5015,307.03379
"208","4am",6622.8696,2835.96884,4059.051,2089.6959,0
"209","4am",1675.7449,4460.03969,4409.968,1259.4669,191.34776
"210","4am",663.3285,3423.22439,2373.764,961.0429,492.75848
"211","4am",455.52092,2101.02322,2917.887,2212.1189,607.42894
"212","4am",663.8292,1337.74913,5429.924,2345.1327,1188.23651
"213","4am",1436.25491,1592.8408,3791.175,1537.2644,1276.79572
"214","4am",595.48248,1097.6438,3341.843,4079.7001,2947.28999
"215","4am",776.16932,1638.41458,3321.263,2037.8346,1404.11482
"216","4am",861.06296,1615.65967,3026.922,3926.3205,2067.93672
"217","4am",1336.97205,2588.5594,3216.137,5123.2275,2184.89348
"218","4am",921.51505,1005.40481,2840.789,4180.9214,3466.55035
"219","4am",659.23853,585.33809,1844.246,1868.188,1083.48391
"220","4am",410.42529,1445.82962,3299.168,1785.9182,1800.94338
"221","4am",762.90638,1199.70245,2647.458,3845.6274,2478.38386
"222","4am",695.17714,549.37713,2300.239,2433.4306,2906.51112
"223","4am",1580.67659,1965.09368,2164.507,5011.017,1767.34195
"224","4am",594.50985,3373.63991,3189.175,3138.5669,1349.17336
"225","4am",876.39145,2771.47899,2846.966,4324.9333,1502.09948
"226","4am",771.59817,3494.25316,3740.941,3990.8384,3259.36408
"227","4am",1015.19529,4089.57876,3566.138,4816.4663,2787.43129
"228","4am",746.59935,3992.1948,3271.93,2023.6308,1353.1896
"229","4am",2223.9577,5086.00813,3615.892,2019.1558,271.87277
"230","4am",1089.48425,3740.06647,2732.632,1446.9505,647.90857
"231","4am",3978.78409,5216.86916,2270.712,713.6414,267.35024
"232","4am",1178.92532,2691.09382,1981.087,996.4938,587.23587
"233","4am",640.72922,3234.41086,2847.75,2455.4025,870.29996
"234","4am",1296.97662,3483.97165,2050.29,2200.3369,458.56216
"235","4am",1227.29929,4238.41975,1659.873,2371.413,1691.37469
"236","4am",1561.7519,4998.28657,3101.885,1761.701,797.63473
"237","4am",35.56194,1416.7103,1076.429,1570.1663,215.74517
"238","4am",284.96941,2429.35425,2689.827,1746.1173,544.63116
"239","4am",1692.81334,2743.20544,1888.974,926.5759,86.35715
"240","4am",1668.82957,3541.80789,2311.656,1116.2582,70.32706
"241","4am",879.70194,1609.82582,3198.208,1813.4869,869.29616
"242","4am",125.27453,2604.67268,3137.774,1880.9617,419.18802
