"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916";"7600.916"
"4am";"2886.746";"2840.754";"4270.782";"2875.308";"2729.440";"5461.119";"4467.402";"4300.175";"2918.020";"2956.016";"3455.525";"3637.638";"7600.916";"6473.857";"5771.936";"3360.628";"4559.657";"5603.313";"1535.733";"2551.880";"3057.203";"3043.393";"1262.054";"4749.027";"3421.120";" 931.873";"2763.953";"2581.602";"1090.557";"4214.210";" 520.145";"3419.328";"1417.969";"3633.709";"1283.217";"2160.011";" 648.413";"2490.172";"3876.265";"1446.678";"3184.521";"1462.257";"1893.538";" 712.977";"4384.828";"6732.089";"2740.995";"5437.546";"5417.438";"2871.182";" 928.514";"1323.472"
"5am";"2853.981";"2738.877";"4445.870";"2875.308";"2659.080";"5646.695";"4467.402";"4187.124";"2852.490";"2888.322";"3319.056";"3598.382";"7397.130";"6579.981";"5765.236";"3313.078";"4642.086";"5463.754";"1481.363";"2551.880";"3057.203";"2874.941";"1206.917";"4903.698";"3346.463";" 914.408";"2734.985";"2581.602";"1092.830";"4145.262";" 469.265";"3312.168";"1330.852";"3670.431";"1283.217";"2115.296";" 648.413";"2416.728";"4351.194";"1380.125";"3161.733";"1307.612";"1784.899";" 615.300";"4435.611";"6542.557";"2851.284";"5586.491";"5550.928";"2870.240";" 928.514";"1358.064"
"6am";"2563.648";"2570.556";"4437.597";"3050.857";"2651.571";"5804.738";"4449.781";"4213.057";"2896.633";"2867.618";"3527.979";"3969.647";"7473.305";"6230.612";"5902.543";"3291.679";"4890.807";"5742.977";"1292.503";"2413.374";"2805.141";"2932.139";"1363.338";"4562.872";"2975.313";" 804.922";"2522.704";"2461.577";" 934.523";"3777.142";" 382.128";"2983.260";"1202.041";"3494.260";"1373.323";"1895.776";" 556.432";"2535.196";"4638.203";"1300.752";"3220.247";"1307.612";"1784.899";" 591.322";"4163.419";"5975.559";"2772.046";"5502.413";"5425.438";"2747.693";" 840.593";"1204.828"
"7am";"2840.919";"2742.487";"4571.281";"3376.668";"2457.736";"6738.425";"4752.861";"3865.868";"2641.139";"2857.458";"3401.644";"4132.790";"7334.169";"6012.669";"6016.629";"2955.698";"4799.107";"5842.972";"1091.287";"2346.618";"2478.134";"3124.897";"1259.589";"4325.108";"3289.010";" 638.074";"2108.431";"1900.226";" 864.282";"3324.667";" 361.201";"2972.417";"1071.548";"3535.255";"1230.599";"1666.530";" 476.199";"2165.354";"5264.747";"1249.802";"2380.501";" 949.448";"1652.219";" 584.948";"3745.392";"6241.247";"2579.599";"5130.878";"4934.711";"2527.891";" 717.533";" 970.798"
"8am";"4108.441";"2900.183";"4727.028";"3145.525";"2175.850";"6992.316";"5081.601";"3713.994";"2803.155";"2781.911";"3186.947";"4347.150";"7485.903";"5892.127";"6099.995";"3254.133";"6008.511";"5945.111";"1030.856";"2195.243";"2321.650";"3490.629";"1468.650";"4388.693";"3497.418";" 531.964";"2026.363";"1874.203";" 812.665";"2725.931";" 284.551";"2751.324";" 919.682";"3813.175";"1340.154";"1463.879";" 508.443";"2211.536";"5682.856";"1112.632";"2868.513";" 934.998";"1445.777";" 460.426";"3712.575";"6148.664";"2394.649";"5035.890";"4981.508";"2262.024";" 689.865";" 824.355"
"9am";"4423.363";"3865.547";"4665.921";"2979.338";"2513.933";"6900.972";"5317.220";"3723.801";"2795.485";"2564.815";"3086.030";"4333.318";"7110.006";"5662.473";"6343.892";"2831.403";"6322.902";"5566.388";"1079.348";"2018.233";"2534.504";"3735.996";"1507.351";"4139.790";"3483.125";" 475.238";"1869.847";"1715.092";" 829.194";"2447.899";" 257.222";"2745.250";"1042.803";"3965.986";"1260.186";"1340.916";" 486.115";"2249.040";"5566.595";"1126.366";"2735.186";" 966.815";"1451.139";" 510.417";"3632.440";"6070.455";"2432.354";"4943.728";"4970.541";"2262.024";" 689.865";" 784.950"
"10am";"4815.973";"3359.135";"4447.001";"3244.449";"2442.694";"6867.349";"5381.346";"3613.458";"2851.856";"2349.142";"2902.555";"4583.641";"7048.971";"5580.369";"6436.859";"2592.962";"6106.141";"5570.146";"1079.348";"1977.308";"2356.808";"3728.401";"1362.374";"4255.216";"3360.048";" 526.313";"1938.769";"1699.270";" 815.444";"2362.179";" 271.091";"2913.021";" 909.883";"4032.147";"1284.880";"1337.255";" 335.685";"2121.557";"5723.886";"1128.800";"2540.995";" 928.530";"1560.374";" 510.417";"3590.352";"6652.073";"2361.259";"4887.832";"4390.709";"2132.124";" 686.430";" 902.029"
"11am";"4660.091";"3282.874";"4282.267";"3233.882";"2296.855";"6717.131";"5264.460";"3654.743";"2612.596";"2532.113";"3195.217";"4289.917";"6855.890";"6155.025";"6415.930";"2643.696";"5920.721";"5608.653";"1133.718";"2258.315";"2112.802";"3686.768";"1387.661";"4458.377";"3332.918";" 601.824";"1786.582";"1769.906";" 740.745";"2384.386";" 296.531";"2971.281";"1023.688";"4302.192";"1163.402";"1242.302";" 335.685";"2092.852";"5520.102";"1110.827";"2499.296";"1018.879";"1432.460";" 466.997";"3698.024";"6501.036";"2251.667";"5082.520";"4775.919";"2224.254";" 689.865";" 852.260"
"12am";"4362.589";"2937.966";"4602.257";"3289.985";"2533.626";"6497.285";"5197.460";"4181.465";"2368.365";"2925.444";"3313.573";"4100.258";"6953.479";"5874.789";"6272.950";"3222.602";"5781.795";"5932.698";"1120.874";"2293.289";"2524.150";"3422.097";"1437.523";"4639.851";"3222.628";" 717.509";"1945.565";"1830.237";" 698.961";"2695.591";" 360.296";"2846.806";"1097.673";"3887.005";"1231.867";"1377.633";" 469.117";"2263.509";"5251.789";"1156.305";"2823.353";"1052.109";"1384.750";" 446.905";"3864.469";"5979.624";"2489.231";"5025.889";"4970.773";"2246.815";" 730.049";" 901.287"
"1pm";"4675.733";"3174.120";"4980.632";"2912.665";"2545.844";"6674.519";"5131.565";"4211.316";"2275.590";"2529.942";"3176.127";"4056.127";"6830.772";"4665.170";"6644.624";"3019.897";"6525.693";"5897.445";"1095.343";"2487.346";"2383.006";"3536.680";"1359.594";"4069.060";"3491.222";" 619.949";"2061.484";"1604.740";" 650.425";"2065.343";" 310.170";"3080.914";"1045.781";"4177.824";"1385.097";" 999.994";" 524.995";"2179.783";"5070.884";"1080.534";"2863.674";"1016.552";"1485.320";" 525.266";"3602.979";"5917.427";"2603.799";"4622.323";"5158.065";"2019.121";" 819.729";" 803.870"
"2pm";"5330.444";"3952.159";"4978.260";"2679.963";"2830.307";"6470.712";"5247.748";"4139.194";"2191.059";"2141.650";"3075.488";"3889.691";"6295.817";"4821.539";"6373.771";"3199.828";"6650.078";"5520.275";"1048.309";"2226.254";"2285.560";"3930.350";"1445.154";"4184.419";"3527.667";" 581.348";"1899.500";"1633.940";" 635.624";"2215.377";" 320.343";"2882.720";" 983.670";"4285.678";"1320.476";"1063.341";" 530.621";"2069.468";"4914.943";"1094.853";"2728.333";"1530.591";"1232.268";" 551.781";"3460.431";"6112.274";"2396.113";"4594.749";"5196.666";"2092.357";" 823.360";" 750.320"
"3pm";"5692.626";"4133.172";"4477.049";"2573.040";"3078.994";"6943.238";"4927.358";"3717.737";"1942.602";"2498.318";"3115.219";"3315.704";"6839.731";"5074.565";"6412.065";"2947.457";"6884.313";"5522.557";"1176.080";"2502.658";"2239.217";"3549.977";"1237.568";"4275.442";"3783.719";" 612.003";"2100.516";"1672.858";" 670.410";"1910.983";" 348.162";"2904.641";" 869.395";"4262.995";"1475.529";" 957.638";" 560.572";"2054.359";"4438.143";"1161.406";"2870.913";"1127.635";"1461.882";" 519.075";"3383.943";"5926.238";"2295.307";"4611.687";"5460.267";"2093.299";" 818.648";" 729.093"
"4pm";"5131.501";"3913.519";"4272.695";"2465.160";"2914.419";"6925.971";"4906.919";"3706.638";"2309.978";"2752.759";"2771.085";"3333.200";"6681.367";"5632.692";"6878.890";"2814.660";"5852.399";"5185.719";"1118.139";"2418.612";"2581.253";"3667.866";"1262.011";"4070.853";"3924.270";" 650.712";"2145.842";"1526.277";" 647.445";"2570.213";" 322.565";"3498.624";" 970.923";"3855.078";"1415.081";"1104.420";" 761.563";"2432.444";"3761.298";"1200.003";"2724.867";"1122.300";"1549.801";" 711.010";"3532.267";"6388.514";"2246.222";"4633.751";"5026.071";"2129.526";" 889.994";" 779.661"
