"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 96.44101";" 97.06942";" 97.29461";" 98.45103";" 98.89996";" 93.81813";" 95.33497";" 96.21710";" 97.84075";" 98.94969";" 97.98397";" 95.58506";" 97.43334";" 95.62007";" 90.51431";" 98.57768";"100.00000";"100.00000";" 98.10895";" 99.36551";" 99.40826";" 98.03257";"100.00000";" 96.27607";"100.00000";"100.00000";"100.00000";"100.00000"
"5am";" 96.20985";" 96.56610";" 96.64976";" 97.36396";" 97.72993";" 94.47166";" 95.10400";" 95.15959";" 96.98728";" 97.12433";" 97.93146";" 95.19962";" 97.66172";" 94.22553";" 86.80974";" 95.99499";" 99.45382";"100.00000";" 97.61439";" 99.34453";" 99.40451";" 98.02048";"100.00000";" 95.52071";"100.00000";"100.00000";"100.00000";" 99.44350"
"6am";" 95.39743";" 94.55778";" 93.70275";" 96.21068";" 96.60097";" 85.66036";" 93.60240";" 94.84779";" 95.86932";" 93.72287";" 97.89041";" 90.32662";" 97.61672";" 86.73178";" 83.13707";" 91.29262";" 98.53946";"100.00000";" 97.05504";" 97.64546";" 97.66693";" 97.28820";"100.00000";" 94.18495";" 98.45456";" 96.69154";"100.00000";" 98.20512"
"7am";"84.03563";"75.56048";"64.65026";"81.47428";"69.21417";"65.40371";"80.77844";"88.60534";"85.30448";"76.62865";"93.20344";"69.90395";"83.57863";"56.03707";"60.03399";"71.95901";"77.70691";"95.75775";"89.80103";"92.21440";"87.20882";"94.79331";"93.87511";"81.82898";"90.36982";"87.76746";"95.05212";"91.07322"
"8am";"46.99889";"44.62131";"40.86217";"57.93657";"36.95894";"42.82336";"61.66014";"73.05005";"69.11862";"55.45844";"59.49979";"39.52511";"60.54007";"43.20436";"39.44898";"52.29384";"55.66737";"82.17680";"78.65552";"81.64422";"77.64106";"87.36836";"88.67676";"69.38634";"82.65326";"73.94176";"77.38986";"70.22698"
"9am";"37.41698";"32.79931";"39.34239";"50.56533";"26.40114";"33.45497";"53.85411";"64.49340";"61.69555";"43.42141";"59.54937";"34.05976";"54.80823";"37.98440";"32.42901";"45.72352";"51.20116";"74.18607";"75.01261";"80.57262";"71.35587";"85.87812";"90.37090";"63.06129";"78.47847";"74.78202";"77.33860";"67.09083"
"10am";"31.36358";"32.98254";"36.80576";"45.58140";"24.37769";"31.16617";"55.15821";"58.75599";"56.59533";"42.34667";"44.44047";"32.41731";"57.57402";"31.63113";"28.10004";"41.98288";"48.64511";"80.93886";"74.92552";"74.54327";"70.81339";"84.43803";"89.44453";"68.69170";"70.76008";"71.83603";"73.42557";"65.69264"
"11am";"31.20719";"34.37848";"37.90175";"47.69968";"28.43252";"33.67084";"57.35327";"63.61914";"62.19465";"45.06581";"48.51350";"30.89994";"62.78971";"37.86844";"32.47089";"47.50739";"51.83315";"80.28186";"73.77313";"75.08101";"71.51553";"86.49902";"92.59410";"70.00986";"76.00132";"77.08029";"78.33087";"70.36394"
"12am";"43.94691";"47.62522";"55.47749";"60.64693";"41.16689";"47.91764";"64.67370";"68.89537";"76.59332";"55.67722";"56.96881";"42.44195";"73.10797";"53.71461";"46.56519";"61.58765";"73.33593";"86.80759";"81.40861";"86.15404";"86.19091";"91.37421";"98.18919";"85.03674";"83.97557";"79.29858";"89.88960";"80.45292"
