"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418";"4764.418"
"4am";" 865.574";" 536.729";"1101.368";" 369.071";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 276.143";" 432.382";" 262.709";" 259.262";" 158.293"
"5am";" 865.574";" 536.729";"1101.368";" 369.071";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 276.143";" 432.382";" 262.709";" 259.262";" 158.293"
"6am";" 865.574";" 536.729";"1044.156";" 369.071";" 316.798";" 879.901";" 398.703";" 302.030";" 327.970";" 395.278";" 276.143";" 432.382";" 239.659";" 259.262";" 158.293"
"7am";"1864.065";" 541.880";"1446.062";" 567.323";"  99.692";" 795.854";" 187.128";" 182.421";"  81.464";"  65.356";" 161.963";" 266.011";" 142.722";"  65.032";"  82.067"
"8am";"2399.481";" 541.519";"1148.246";" 506.165";"   0.000";" 650.399";" 187.128";" 183.229";" 430.605";"  65.356";"  30.178";" 108.911";" 122.057";"  65.032";"  54.565"
"9am";"2462.678";" 511.390";"1146.985";" 528.142";"   0.000";" 671.609";" 120.880";" 251.331";" 409.395";"  65.356";"  30.178";" 108.911";"  99.007";"  45.261";"  21.977"
"10am";"2162.083";" 658.107";"1125.927";" 528.142";"   0.000";" 671.609";" 351.643";" 251.331";" 409.395";"  65.356";"  30.178";"  64.131";"  87.960";"  45.261";"  21.977"
"11am";"1988.191";" 675.418";"1134.952";" 528.142";"   0.000";" 671.609";" 351.643";" 291.926";" 409.395";"  65.356";"  30.178";"  64.131";" 120.065";"  45.261";"  21.977"
"12am";"2107.411";" 717.978";"1027.767";" 340.662";" 111.095";" 737.559";" 172.686";" 223.021";" 469.649";"  65.356";"  30.178";" 163.306";"  89.544";"  45.261";"  49.479"
"1pm";"2261.349";" 653.295";"1052.854";" 288.931";"  11.403";" 784.394";" 120.880";" 311.681";" 530.741";"  65.356";"   0.000";"  76.235";"  83.684";" 112.499";"   0.000"
"2pm";"1987.162";" 663.906";" 711.729";" 392.484";"   9.170";" 724.016";" 282.569";" 311.681";" 530.741";"  65.356";"  55.994";" 121.435";"  83.684";" 423.190";"   0.000"
"3pm";"1873.245";" 605.193";" 704.867";" 358.031";" 108.862";" 731.671";" 344.617";" 288.631";" 530.741";" 163.854";"  60.942";"  76.235";" 106.734";" 111.697";"  51.806"
"4pm";"1782.824";" 633.667";" 550.268";" 424.798";" 246.567";" 808.598";" 372.839";" 406.889";" 530.741";" 172.406";"  83.416";" 113.254";"  95.687";" 172.075";"  54.565"
"5pm";"1131.406";" 748.672";" 403.740";" 383.247";" 343.408";" 826.713";" 438.815";" 318.243";" 254.025";" 187.773";" 247.321";" 202.814";" 220.468";" 345.130";" 188.471"
"6pm";" 744.631";" 551.708";"1051.606";" 476.257";" 305.395";" 740.018";" 584.414";" 357.383";" 275.235";" 395.278";" 247.321";" 391.963";" 226.328";" 364.901";" 210.448"
"7pm";" 745.209";" 482.553";"1212.587";" 268.295";" 305.395";" 789.434";" 353.651";" 515.331";" 258.748";" 427.398";" 186.379";" 387.602";" 194.223";" 678.236";" 188.471"
"8pm";" 683.703";" 520.089";"1310.731";" 268.295";" 328.160";" 868.939";" 353.651";" 286.732";" 297.965";" 395.278";" 189.677";" 437.563";" 194.223";" 678.236";" 180.270"
"9pm";" 753.535";" 622.399";"1210.770";" 268.295";" 305.395";" 879.901";" 353.651";" 286.732";" 297.965";" 395.278";" 189.677";" 482.343";" 226.328";" 540.973";" 180.270"
"10pm";" 923.218";" 592.178";"1079.865";" 369.071";" 316.798";" 879.901";" 353.651";" 347.082";" 297.965";" 395.278";" 189.677";" 482.343";" 226.328";" 304.523";" 180.270"
"11pm";" 894.396";" 592.178";"1049.789";" 435.838";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 218.499";" 461.204";" 226.328";" 304.523";" 180.270"
"12pm";" 865.574";" 592.178";"1049.789";" 435.838";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 247.321";" 461.204";" 226.328";" 304.523";" 180.270"
"1am";" 865.574";" 592.178";"1049.789";" 435.838";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 247.321";" 461.204";" 226.328";" 304.523";" 180.270"
"2am";" 865.574";" 592.178";"1049.789";" 435.838";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 247.321";" 461.204";" 226.328";" 304.523";" 180.270"
"3am";" 865.574";" 592.178";"1049.789";" 435.838";" 316.798";" 879.901";" 398.703";" 302.030";" 349.180";" 395.278";" 247.321";" 461.204";" 226.328";" 304.523";" 180.270"
