"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705";"13179.62705"
"4am";"11879.52850";" 8435.75276";"  190.16466";"    0.00000";" 9092.88868";"    0.00000";"    0.00000";"    0.00000";"    0.00000";" 7806.51252";"  247.77030";"    0.00000";"    0.00000";"    0.00000";"   44.68991";"   31.12579";"11215.97633";"  133.63260";" 8273.22518";"12818.85726";"   57.87300";"   19.11749";" 7473.68524";"  162.26910";"10127.14152";" 7911.18249";" 7324.17243";" 8874.30827";" 7831.72544";"  281.38682"
"5am";"11883.87023";" 8459.29329";"  190.16466";"    0.00000";" 9043.24100";"    0.00000";"   89.28069";"    0.00000";"    0.00000";" 7554.37785";"  408.45175";"    0.00000";"   37.84877";"    0.00000";"    0.00000";"  103.44913";"11126.69564";"  133.63260";" 8384.51879";"12818.85726";"   57.87300";"   19.11749";" 7398.98463";"  162.26910";" 9917.14562";" 7918.43496";" 7240.05001";" 8916.75541";" 7663.49964";"  356.75469"
"6am";"11708.17210";" 8272.07727";"  304.02533";"    0.00000";" 8709.07637";"  150.07720";"   89.28069";"    0.00000";"    0.00000";" 7291.67579";"  516.50428";"    0.00000";"  104.30410";"   91.72938";"    0.00000";"  126.86471";"10699.03576";"  284.63570";" 7424.88005";"12747.63450";"  103.80218";"   19.11749";" 7042.85838";"  285.82660";" 9743.16807";" 7918.43496";" 7156.11507";" 8646.30298";" 7258.42046";"  545.83986"
"7am";"10793.83449";" 6891.40538";" 1511.44413";"  206.09313";" 7011.58566";"  356.49872";"  406.11283";"   55.04368";"  334.52782";" 6095.14351";" 2082.07821";"  459.90150";" 1017.88855";"  317.34703";"  629.82794";" 1564.86096";" 9598.16695";"  875.00123";" 6430.87034";"10461.80551";" 1376.97181";"   71.68680";" 6402.08472";"  625.60332";" 8559.71261";" 7108.35653";" 6426.16894";" 7994.53435";" 6265.10900";" 1303.45444"
"8am";"10609.81978";" 6625.93651";" 2081.71171";"  656.65104";" 6277.97836";"  506.57592";"  406.11283";"   79.26924";"  388.42438";" 4991.63225";" 3375.23467";"  932.47849";" 1411.45840";"  712.13695";" 1462.25773";" 2555.10314";" 8511.04720";" 1116.26459";" 5919.36254";" 9151.56311";" 1442.82379";"  293.17826";" 5597.64012";"  765.92891";" 8038.24145";" 6496.63367";" 5907.82464";" 7589.99129";" 5277.46128";" 2275.64341"
"9am";"10155.3265";" 6391.4858";" 2363.8414";"  864.5747";" 6140.4204";"  614.3471";"  576.5801";"  159.0692";"  557.0097";" 5021.5225";" 3694.0687";" 1193.1310";" 1893.0880";"  696.0833";" 1657.7472";" 2738.7658";" 7985.8826";" 1295.5581";" 5539.2837";" 9064.3708";" 1721.8907";"  460.7954";" 4867.8252";"  961.3910";" 7869.3207";" 6456.7790";" 5673.3063";" 7455.4864";" 4951.0908";" 2918.1700"
"10am";"9824.5016";"6294.5934";"2850.3768";" 843.0753";"5947.7773";" 555.5448";" 406.1128";" 159.0692";" 557.0097";"4649.5145";"3667.6984";"1349.1337";"1944.1967";" 696.0833";"1610.8024";"3302.7691";"7868.4636";"1225.7365";"5239.3908";"9258.7483";"1760.9080";" 498.6863";"4808.3678";" 799.3807";"7770.2112";"6158.5457";"5693.0336";"7231.5580";"4921.8574";"3162.2099"
"11am";"9891.6166";"5889.8111";"2896.5232";" 951.0289";"6257.4382";" 555.5448";" 406.1128";" 126.7732";" 514.5595";"4957.6096";"3339.5033";"1519.4975";"1946.8495";" 624.2312";"1558.3946";"2939.6609";"8370.4511";" 999.0224";"5475.0637";"9083.3644";"1644.6197";" 308.2469";"4955.1890";" 836.2229";"7951.6775";"6258.5588";"5277.4400";"7496.4393";"5452.0226";"2605.9664"
"12am";"10412.3911";" 6957.2591";" 2177.1977";"  559.8831";" 6091.5416";"  456.3077";"  367.1168";"  126.7732";"  267.0740";" 5645.8571";" 3578.7968";" 1082.9592";" 1960.9043";"  414.2148";" 1213.9799";" 2255.7489";" 8514.8006";"  798.9163";" 6881.4339";" 8765.7458";" 1690.8156";"  363.7008";" 5530.8142";"  737.0067";" 8078.6130";" 6340.8218";" 5422.2663";" 7436.1941";" 5973.7962";" 2258.0938"
"1pm";"10140.9430";" 6242.2844";" 2444.1359";"  522.4560";" 6311.2747";"  494.7482";"  367.1168";"  126.7732";"  313.0032";" 5098.5488";" 3777.7120";" 1051.4495";" 2226.3784";"  690.1526";" 1588.8663";" 3109.9194";" 7819.7873";"  992.0381";" 6214.3559";" 8876.4646";" 1359.6223";"  262.0228";" 5231.7760";"  622.3495";" 8169.3891";" 6524.7707";" 5748.5564";" 7252.1184";" 5448.1369";" 2522.3585"
"2pm";"9634.6563";"6328.2069";"2678.8998";" 593.2701";"6352.9982";" 553.5506";" 400.7568";" 149.0579";" 360.5072";"5170.4761";"3761.5028";"1272.0295";"2338.3126";" 716.5835";"1974.9015";"3392.8940";"7083.8988";"1008.4163";"5637.4614";"8879.3122";"1712.1046";" 334.2017";"5069.7690";" 810.5770";"8574.4361";"5976.4160";"5690.5414";"7087.2631";"5714.8335";"2711.3469"
"3pm";"9699.8608";"6219.4384";"2875.3232";" 653.9800";"6156.0992";" 344.6710";" 400.7568";" 196.7558";" 360.5072";"5111.2899";"3322.0851";"1315.0062";"1910.1305";" 693.3507";"2039.3595";"3702.8389";"7730.6320";"1137.4166";"5496.1042";"9046.4102";"1704.0017";" 636.8460";"4745.0646";" 740.1551";"7919.3257";"5885.3449";"5392.4125";"7057.9934";"6153.5676";"2823.4027"
"4pm";"9951.0638";"6866.1299";"2214.0776";" 601.5856";"6479.5041";" 415.3471";" 400.7568";" 202.1671";" 249.4127";"5253.0224";"2164.0386";"1041.6697";"1441.9779";" 547.5762";"1861.3431";"3149.9345";"7492.3336";" 879.9957";"6145.5591";"9586.9026";"1196.9506";" 730.0094";"4840.7342";" 755.6281";"8053.2370";"6286.7320";"5561.0856";"7025.0799";"6796.1492";"2087.6983"
"5pm";"10623.85223";" 7047.28652";" 1222.53784";"  645.80768";" 7735.08671";"  159.95673";"  400.75675";"   71.72956";"  178.68285";" 6169.21743";" 1371.28981";"  708.63711";"  995.35346";"  479.54956";"  708.07553";" 2068.36111";" 8758.07228";"  499.06646";" 5737.64133";"10118.83084";" 1284.90749";"  471.00398";" 5810.18948";"  461.80614";" 8466.30467";" 7172.65305";" 5975.07965";" 7578.71198";" 7557.62262";" 1685.56288"
"6pm";"11675.85161";" 7436.12904";"  792.33407";"  548.45567";" 8304.81768";"  408.23781";"   33.63996";"   24.22556";"  180.56077";" 6873.71884";"  985.72902";"  255.24798";"  362.17303";"  166.30452";"  415.86988";"  994.11277";"10114.68619";"  416.11053";" 7237.45621";"11639.49178";"  822.57289";"  428.01309";" 6628.86551";"  251.89399";" 9030.41405";" 7548.19100";" 6779.25675";" 8137.58157";" 8131.27778";"  889.76305"
"7pm";"11804.61630";" 7812.14783";"  702.80403";"  388.68299";" 8503.74758";"  408.23781";"    0.00000";"   24.22556";"   47.80710";" 7533.41035";"  637.48619";"   96.29090";"  214.00758";"  125.95634";"  214.33674";"  365.67511";"10292.88423";"  369.73557";" 7736.10510";"12352.52400";"  193.40326";"  360.66409";" 7297.69827";"  183.23419";" 9432.29663";" 7780.11506";" 6788.97867";" 8483.86723";" 8424.78657";"  468.04895"
"8pm";"11655.10858";" 8294.36825";"  273.85447";"  162.89474";" 8927.94679";"  408.23781";"    0.00000";"    0.00000";"    0.00000";" 7818.48575";"  396.36218";"   30.97036";"  167.51285";"    0.00000";"  191.30204";"  151.92788";"10777.33322";"  325.34010";" 7682.00760";"12790.70090";"   78.14938";"  263.49620";" 7329.77283";"  108.28980";" 9635.78106";" 8243.57189";" 6864.78669";" 8558.87987";" 8560.70704";"  334.25018"
"9pm";"11754.51591";" 8294.36825";"  125.55665";"  162.89474";" 8936.87644";"   71.18682";"    0.00000";"    0.00000";"    0.00000";" 8115.76339";"  246.84298";"   30.97036";"   75.85708";"    0.00000";"  217.40919";"    0.00000";"11169.65023";"  414.62079";" 7823.57096";"13169.97218";"   78.14938";"  123.55750";" 7500.97925";"    0.00000";" 9919.02471";" 8194.18589";" 6787.11519";" 8667.75150";" 8436.10189";"  212.16365"
"10pm";"11838.38459";" 8441.90349";"  125.55665";"  101.43868";" 8936.87644";"   28.99892";"    0.00000";"    0.00000";"    0.00000";" 8074.33182";"   91.24821";"    0.00000";"    0.00000";"    0.00000";"  199.78676";"    0.00000";"11318.92992";"    0.00000";" 8239.48406";"13179.62705";"    0.00000";"    0.00000";" 7662.17230";"  162.43640";"10122.20202";" 8106.71307";" 7207.48638";" 8719.65207";" 8223.31073";"  160.26308"
"11pm";"11968.11019";" 8533.23780";"    0.00000";"   76.85870";" 8995.67876";"   28.99892";"    0.00000";"    0.00000";"    0.00000";" 8074.33182";"   41.43157";"    0.00000";"    0.00000";"    0.00000";"  199.78676";"    0.00000";"11410.17813";"    0.00000";" 8228.76401";"13031.63363";"    0.00000";"    0.00000";" 7662.17230";"  162.43640";"10152.13576";" 8175.76619";" 7226.60387";" 8719.65207";" 8154.25761";"  160.26308"
"12pm";"12011.63069";" 8533.23780";"    0.00000";"   27.88987";" 8991.79575";"   28.99892";"    0.00000";"    0.00000";"    0.00000";" 8127.18366";"   41.43157";"    0.00000";"    0.00000";"    0.00000";"  199.78676";"    0.00000";"11410.17813";"    0.00000";" 8326.30855";"13122.49546";"    0.00000";"    0.00000";" 7662.17230";"  162.43640";"10152.13576";" 8245.53977";" 7226.60387";" 8719.65207";" 8154.25761";"  160.26308"
