"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"6pm";"35.11903";"40.62699";"37.74172";"42.54558";"40.81806";"54.41705";"46.61962";"52.03170";"56.49952";"40.17505";"43.09687";"50.75775";"49.31866";"50.94961";"46.72564";"58.45497";"50.80381";"43.97241"
"7pm";"36.35865";"43.40199";"40.46252";"40.42500";"42.72619";"49.43465";"48.25735";"53.33735";"52.82562";"39.38960";"42.35189";"50.24246";"48.43945";"50.89436";"49.12708";"55.71237";"48.68295";"43.98788"
"8pm";"37.03071";"43.76380";"39.17823";"39.35551";"42.78986";"48.43594";"48.70572";"54.00431";"51.99454";"38.23892";"41.91868";"50.05345";"49.58916";"51.72215";"47.63365";"54.96723";"49.41102";"44.90581"
"9pm";"38.29206";"41.89688";"39.45810";"39.54659";"41.67209";"49.15979";"47.22050";"53.97870";"52.20164";"38.04740";"42.44095";"51.60384";"49.76973";"50.69767";"46.88950";"55.27493";"49.83915";"45.60773"
"10pm";"38.96096";"39.95756";"39.49999";"38.46870";"40.46642";"48.14627";"46.77338";"53.08457";"54.39085";"39.52607";"43.23133";"50.53927";"50.11658";"50.94353";"46.49805";"55.88552";"51.13982";"44.68321"
"11pm";"38.85040";"38.21881";"39.76351";"39.12112";"39.39550";"48.45839";"47.38423";"54.23544";"54.97668";"40.52936";"43.19263";"50.93516";"49.88428";"51.69704";"46.49805";"55.22141";"50.44770";"42.42442"
"12pm";"36.30069";"40.32922";"38.91279";"38.74352";"39.68197";"48.08617";"47.38423";"54.90787";"55.31711";"41.64280";"42.71334";"50.71734";"49.37629";"52.29471";"46.16845";"54.35226";"51.77078";"42.16587"
"1am";"36.41188";"40.32922";"38.91279";"38.74352";"38.93285";"48.24891";"47.38423";"54.73165";"55.54636";"41.64280";"42.71334";"50.71734";"48.58892";"52.29471";"45.84349";"54.35226";"51.77078";"43.32777"
"2am";"36.17112";"40.53968";"38.91279";"38.74352";"38.48072";"48.24891";"47.38423";"54.73165";"55.54636";"41.84016";"42.71334";"50.71734";"48.58892";"52.29471";"45.84349";"54.35226";"51.77078";"43.32777"
"3am";"36.17112";"40.53968";"38.91279";"38.74352";"39.15109";"48.24891";"47.38423";"54.73165";"55.54636";"41.54832";"42.71334";"50.71734";"48.58892";"52.29471";"45.56223";"54.35226";"51.77078";"43.32777"
