"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32";"76.32"
"max";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96";"6588.96"
"4am";" 814.08";" 839.52";" 877.68";"1895.28";"3434.40";"4324.80";"2722.08";"1755.36";"2645.76";"1386.48";"1857.12";"3256.32";"4719.12";"1602.72";"2009.76";"1920.72";"1971.60";"1653.60";"1386.48";"1233.84";"1424.64";"1704.48";" 979.44";" 903.12";"1322.88";" 826.80";"1043.04";"1182.96";" 419.76"
"5am";" 890.40";" 864.96";" 877.68";"1869.84";"3421.68";"4273.92";"2671.20";"1717.20";"2620.32";"1373.76";"1818.96";"3256.32";"4668.24";"1590.00";"2073.36";"1857.12";"1933.44";"1628.16";"1386.48";"1221.12";"1399.20";"1704.48";" 954.00";" 890.40";"1297.44";" 826.80";"1030.32";"1157.52";" 546.96"
"6am";"1106.64";" 915.84";" 903.12";"1946.16";"3408.96";"4261.20";"2544.00";"1640.88";"2480.40";"1310.16";"1666.32";"3078.24";"4464.72";"1539.12";"2327.76";"1729.92";"1844.40";"1475.52";"1361.04";"1182.96";"1310.16";"1691.76";" 877.68";" 864.96";"1132.08";" 788.64";" 992.16";"1081.20";"1208.40"
"7am";"2671.20";"1768.08";" 979.44";"2429.52";"3637.92";"3396.24";"2162.40";"1831.68";"1857.12";"1106.64";"1119.36";"2683.92";"3637.92";"1208.40";"2315.04";"1272.00";"1361.04";"1093.92";"1043.04";" 966.72";"1004.88";"1806.24";" 763.20";" 750.48";" 814.08";" 597.84";" 941.28";" 877.68";"2760.24"
"8am";"3866.88";"2480.40";"1043.04";"3014.64";"3447.12";"2836.56";"2238.72";"1908.00";"1361.04";" 966.72";"1068.48";"2734.80";"3180.00";"1310.16";"2238.72";" 941.28";"1119.36";" 814.08";" 839.52";" 890.40";" 890.40";"1857.12";" 636.00";" 674.16";" 737.76";" 534.24";" 864.96";" 763.20";"3752.40"
"9am";"3930.48";"2747.52";"1043.04";"3218.16";"3599.76";"2531.28";"2276.88";"1933.44";"1170.24";" 992.16";"1017.60";"2925.60";"3141.84";"1233.84";"2238.72";" 992.16";"1093.92";" 699.60";" 775.92";" 877.68";" 915.84";"1793.52";" 623.28";" 661.44";" 648.72";" 496.08";" 826.80";" 788.64";"4095.84"
"10am";"4108.56";"2836.56";"1043.04";"3523.44";"3561.60";"2544.00";"2175.12";"1971.60";"1017.60";"1055.76";" 941.28";"2887.44";"2938.32";"1284.72";"2315.04";" 915.84";" 992.16";" 674.16";" 712.32";" 864.96";" 775.92";"1729.92";" 623.28";" 712.32";" 597.84";" 470.64";" 788.64";" 725.04";"4210.32"
"11am";"4019.52";"2785.68";" 992.16";"3383.52";"3637.92";"2607.60";"2149.68";"1958.88";"1208.40";" 966.72";"1055.76";"3040.08";"2849.28";"1310.16";"2365.92";" 915.84";"1004.88";" 661.44";" 750.48";" 890.40";" 763.20";"1729.92";" 597.84";" 648.72";" 623.28";" 470.64";" 788.64";" 775.92";"4261.20"
"12am";"3828.72";"2658.48";"1068.48";"3447.12";"3650.64";"2594.88";"2124.24";"1895.28";"1221.12";" 903.12";"1093.92";"3205.44";"2887.44";"1297.44";"2327.76";" 852.24";"1081.20";" 674.16";" 686.88";" 890.40";" 737.76";"1806.24";" 572.40";" 661.44";" 623.28";" 470.64";" 801.36";" 763.20";"4197.60"
"1pm";"3981.36";"2772.96";"1093.92";"3523.44";"3561.60";"2556.72";"2136.96";"1831.68";"1119.36";"1004.88";" 941.28";"3116.40";"2862.00";"1272.00";"2289.60";" 890.40";"1055.76";" 737.76";" 699.60";" 839.52";" 750.48";"1691.76";" 546.96";" 648.72";" 572.40";" 483.36";" 763.20";" 814.08";"4248.48"
"2pm";"4044.96";"2798.40";"1119.36";"3281.76";"3650.64";"2391.36";"2187.84";"1971.60";"1132.08";" 915.84";" 928.56";"2925.60";"2849.28";"1322.88";"2251.44";" 966.72";"1157.52";" 788.64";" 725.04";" 814.08";" 839.52";"1717.20";" 559.68";" 674.16";" 585.12";" 508.80";" 737.76";" 826.80";"4299.36"
"3pm";"3536.16";"2416.80";"1068.48";"3154.56";"3548.88";"2747.52";"2086.08";"1958.88";"1348.32";"1055.76";"1106.64";"2696.64";"3154.56";"1297.44";"2213.28";"1182.96";"1246.56";" 839.52";" 814.08";" 890.40";" 890.40";"1704.48";" 572.40";" 750.48";" 674.16";" 508.80";" 775.92";" 839.52";"3599.76"
"4pm";"2226.00";"2047.92";" 966.72";"2709.36";"3218.16";"3281.76";"1997.04";"2136.96";"1882.56";"1221.12";"1386.48";"2887.44";"4057.68";"1437.36";"1857.12";"1450.08";"1539.12";"1221.12";"1068.48";"1030.32";"1055.76";"1564.56";" 648.72";" 775.92";" 928.56";" 597.84";" 801.36";" 903.12";"2022.48"
"5pm";"1526.40";"1526.40";" 852.24";"2442.24";"3141.84";"3816.00";"2353.20";"1958.88";"2047.92";"1233.84";"1488.24";"3129.12";"4299.36";"1526.40";"1704.48";"1755.36";"1691.76";"1399.20";"1106.64";"1119.36";"1208.40";"1666.32";" 712.32";" 814.08";"1144.80";" 610.56";" 877.68";"1055.76";"1208.40"
"6pm";"1679.04";"1310.16";" 814.08";"2467.68";"3154.56";"3676.08";"2505.84";"1818.96";"2200.56";"1297.44";"1602.72";"3358.08";"4184.88";"1526.40";"1717.20";"1729.92";"1768.08";"1437.36";"1157.52";"1132.08";"1208.40";"1551.84";" 699.60";" 801.36";"1221.12";" 585.12";" 941.28";"1017.60";"1272.00"
