"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488";"3027.35488"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";"96.32493";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000";" 0.00000"
"7am";"949.4886";"  0.0000";"364.6587";"  0.0000";"123.8463";"  0.0000";"  0.0000";"116.9660";"426.5818";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"144.4874";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"1396.71146";"   0.00000";" 639.87274";"   0.00000";" 165.12845";"  82.56422";" 110.08563";" 165.12845";" 715.55661";"   0.00000";" 130.72669";"   0.00000";"   0.00000";" 158.24810";"  82.56422";"  82.56422";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"9am";"1568.72026";" 110.08563";" 701.79590";"   0.00000";" 192.64986";"  82.56422";" 110.08563";" 165.12845";" 756.83872";"   0.00000";" 151.36774";"   0.00000";"   0.00000";" 165.12845";"  82.56422";"  89.44458";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"10am";"1582.48096";" 158.24810";" 708.67626";"   0.00000";" 192.64986";"  89.44458";" 116.96598";" 165.12845";" 729.31731";"   0.00000";" 165.12845";"   0.00000";"   0.00000";" 172.00880";"  82.56422";" 103.20528";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"11am";"1486.15603";" 165.12845";" 708.67626";"   0.00000";" 192.64986";"  96.32493";" 110.08563";" 158.24810";" 701.79590";"   0.00000";" 178.88915";"   0.00000";"   0.00000";" 185.76950";"  82.56422";"  89.44458";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"12am";"1499.91674";" 213.29091";" 564.18886";"   0.00000";" 192.64986";"  96.32493";" 103.20528";" 158.24810";" 681.15485";"   0.00000";" 165.12845";"   0.00000";"   0.00000";" 192.64986";" 110.08563";" 116.96598";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"1pm";"1568.72026";" 213.29091";" 543.54781";"   0.00000";" 192.64986";"  96.32493";" 103.20528";" 165.12845";" 715.55661";"   0.00000";" 192.64986";"   0.00000";"   0.00000";" 206.41056";"  89.44458";" 130.72669";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"2pm";"1513.67744";" 199.53021";" 536.66746";"   0.00000";" 178.88915";"  96.32493";" 103.20528";" 158.24810";" 681.15485";"  82.56422";" 158.24810";"   0.00000";"   0.00000";" 178.88915";" 103.20528";" 103.20528";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"3pm";"1204.06160";" 233.93197";" 433.46218";"   0.00000";" 151.36774";"  82.56422";" 103.20528";" 137.60704";" 536.66746";"  96.32493";" 158.24810";"   0.00000";"   0.00000";" 178.88915";"  96.32493";"  82.56422";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"4pm";"798.12083";"227.05162";"165.12845";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"337.13725";" 89.44458";"123.84634";"  0.00000";"  0.00000";"165.12845";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5pm";"399.06042";"199.53021";"137.60704";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000";"151.36774";"110.08563";" 96.32493";"  0.00000";"  0.00000";"110.08563";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6pm";"364.65866";"192.64986";"151.36774";"  0.00000";"116.96598";" 82.56422";"  0.00000";"  0.00000";"151.36774";"130.72669";"123.84634";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7pm";"357.77830";"206.41056";"144.48739";"  0.00000";"144.48739";"  0.00000";"  0.00000";"  0.00000";"178.88915";"144.48739";"158.24810";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8pm";"295.85514";"144.48739";"165.12845";"  0.00000";"137.60704";"  0.00000";"  0.00000";"  0.00000";"151.36774";"130.72669";"130.72669";"  0.00000";"  0.00000";" 89.44458";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
