"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329";"56.0035512519329"
"4am";"28.42966";"29.71608";"26.65606";"32.79437";"45.84198";"38.99328";"39.72192";"38.27548";"47.65866";"43.02956";"24.01779";"27.22478";"25.43720";"36.63161";"31.95314";"38.61489";"37.25167";"23.82408";"33.92363";"29.70632";"41.61826";"46.64072";"42.85193";"39.94129";"42.38303";"43.35800";"50.04562";"50.26053"
"5am";"29.16496";"29.53417";"26.30879";"33.24092";"45.39633";"38.47584";"40.34386";"38.41791";"48.41832";"42.49384";"23.15397";"25.88419";"25.83339";"36.97397";"31.79176";"38.83549";"37.87866";"24.28393";"33.56228";"28.88555";"41.89426";"46.94222";"41.84321";"40.81264";"42.69422";"43.35800";"49.65122";"50.22984"
"6am";"29.02801";"29.61541";"27.43249";"34.05682";"47.80262";"39.66210";"40.98853";"38.68077";"49.34871";"42.33000";"23.89058";"25.56222";"26.40750";"36.55275";"33.60970";"41.72641";"36.49021";"23.49865";"32.43564";"28.17759";"42.97037";"45.35756";"41.99415";"38.48987";"41.73359";"41.99406";"51.79098";"49.45228"
"7am";"28.74483";"33.33792";"30.12188";"38.66116";"46.10037";"42.60087";"39.52944";"36.30799";"48.93594";"42.57762";"27.09961";"23.70382";"27.32477";"36.79595";"30.33528";"44.60981";"37.71320";"28.82088";"36.35112";"28.60170";"44.17583";"46.38805";"37.73074";"38.18424";"41.04016";"45.65797";"52.98371";"48.22360"
"8am";"33.31359";"31.97591";"34.29142";"36.76499";"43.73892";"44.34713";"35.12017";"38.72001";"51.18445";"42.60955";"34.82501";"24.11778";"35.18441";"36.91714";"26.94029";"44.63453";"38.44775";"25.14087";"32.73668";"26.22762";"43.27897";"45.45877";"31.93212";"43.58446";"36.74188";"43.16563";"43.69348";"46.49428"
"9am";"33.88247";"32.92823";"35.01870";"42.20479";"41.48698";"41.81382";"40.40885";"34.38621";"50.81161";"44.07274";"40.30171";"26.09375";"34.44188";"34.89933";"27.87578";"40.46225";"39.38554";"22.85353";"33.80731";"25.09806";"42.17282";"45.16743";"34.72066";"43.95225";"37.77837";"40.64460";"43.25679";"48.42143"
"10am";"31.46346";"33.98640";"35.20449";"44.52902";"44.23874";"39.23895";"38.05920";"34.09563";"49.51364";"44.03603";"32.08817";"27.24076";"39.43222";"35.62638";"28.41860";"40.67233";"39.02424";"25.63204";"30.81593";"26.89922";"42.32112";"43.48533";"36.38812";"40.95520";"42.80107";"37.36996";"38.49112";"50.84594"
"11am";"32.43634";"33.49480";"35.26237";"42.30251";"46.60821";"41.03907";"37.78469";"34.13047";"50.43196";"43.23434";"35.39225";"27.92527";"37.41711";"38.37374";"26.94509";"39.90332";"40.11997";"26.67446";"31.39827";"26.90273";"42.73981";"44.20990";"38.25820";"41.37508";"39.38896";"39.62730";"40.98023";"50.22751"
