"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"203.52";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00"
"8am";"190.80";"  0.00";"  0.00";"330.72";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"292.56";"241.68";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"165.36"
"9am";"496.08";"  0.00";"  0.00";"852.24";"  0.00";"  0.00";"254.40";"  0.00";"  0.00";"241.68";"318.00";"775.92";"521.52";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"241.68"
"10am";" 572.40";" 318.00";"   0.00";"1729.92";"   0.00";"   0.00";" 292.56";"   0.00";"   0.00";" 356.16";" 521.52";"1322.88";" 674.16";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 368.88"
"11am";" 432.48";" 178.08";"   0.00";"1462.80";"   0.00";"   0.00";" 190.80";"   0.00";"   0.00";" 203.52";" 343.44";" 915.84";" 381.60";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 407.04"
"12am";" 407.04";" 203.52";"   0.00";"1462.80";"   0.00";"   0.00";" 165.36";" 165.36";"   0.00";" 165.36";" 470.64";" 839.52";" 356.16";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 432.48"
"1pm";" 585.12";" 292.56";"   0.00";"2302.32";"   0.00";"   0.00";" 394.32";" 165.36";"   0.00";" 445.20";" 864.96";"1361.04";" 572.40";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 750.48"
"2pm";" 712.32";" 343.44";"   0.00";"2302.32";"   0.00";"   0.00";" 419.76";" 152.64";"   0.00";" 190.80";"1272.00";"1335.60";" 508.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 686.88"
"3pm";" 610.56";" 292.56";"   0.00";"1691.76";"   0.00";"   0.00";" 254.40";" 165.36";"   0.00";" 394.32";" 686.88";"1055.76";" 318.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 496.08"
"4pm";" 483.36";" 178.08";"   0.00";"1221.12";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";" 394.32";" 496.08";" 712.32";" 279.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 343.44"
