"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"1pm";"44.28140";"45.30236";"37.55183";"38.34572";"38.99946";"59.15379";"36.22112";"41.55732";"30.50533";"61.08975";"38.79562";"42.77675";"55.06348";"65.59249";"41.62118";"44.58914";"60.88142";"34.62404";"46.09743"
"2pm";"43.42731";"45.13400";"33.79024";"43.85549";"38.88921";"51.94268";"45.60981";"45.73868";"29.98624";"62.95722";"41.00106";"43.57387";"56.14905";"67.49717";"46.53605";"45.49995";"57.63181";"36.87202";"42.57408"
"3pm";"43.97315";"47.04895";"34.78782";"38.97760";"41.48477";"49.71052";"48.20350";"48.14704";"31.03419";"63.15424";"42.42473";"45.48431";"54.64320";"69.14328";"49.84207";"38.82665";"58.78324";"36.99866";"45.01702"
"4pm";"43.93889";"47.26320";"38.01836";"41.95677";"45.53816";"48.51087";"41.90396";"46.34159";"38.58355";"61.42570";"40.09278";"46.76306";"54.43827";"70.11286";"46.39845";"41.31943";"58.69045";"39.41203";"47.23572"
"5pm";"40.13210";"44.43700";"38.96054";"44.25680";"47.47507";"47.44516";"38.49061";"46.89628";"33.21346";"54.19316";"41.86891";"40.05601";"57.79072";"67.97987";"49.91769";"50.29965";"64.22686";"46.57234";"47.65904"
"6pm";"34.04092";"44.19129";"44.28259";"47.21119";"48.78015";"46.06494";"34.32282";"54.82995";"35.79258";"49.03094";"42.97095";"45.36300";"56.70084";"62.48934";"54.21507";"49.73054";"58.44071";"48.28356";"46.32651"
"7pm";"29.52547";"44.78766";"48.37108";"46.20746";"46.78881";"46.62803";"37.05312";"56.96156";"40.50076";"47.56405";"43.76082";"49.78820";"54.86371";"62.97374";"61.31907";"47.69301";"61.33171";"51.24499";"47.35504"
"8pm";"30.31575";"46.75354";"48.69625";"43.85255";"45.71939";"50.87265";"38.36327";"55.48645";"39.73681";"46.82683";"47.11351";"53.67448";"50.20979";"58.86404";"61.19014";"46.86654";"63.59592";"53.56775";"46.98205"
"9pm";"30.00077";"43.25113";"50.01524";"41.18101";"49.24026";"46.97802";"39.24063";"55.62339";"40.05007";"48.16803";"48.86116";"54.01295";"47.08544";"60.58667";"63.90008";"47.47453";"64.41978";"52.38059";"54.44432"
"10pm";"30.35778";"43.89751";"50.15397";"42.22731";"46.57546";"47.17185";"40.50378";"55.88530";"39.68261";"47.01844";"50.03739";"52.56407";"49.68965";"59.82661";"64.25997";"47.93999";"63.92721";"51.81247";"48.48743"
"11pm";"26.17392";"44.57783";"47.96791";"43.74384";"48.67425";"48.05949";"41.24010";"56.83290";"40.30552";"48.73492";"50.16162";"53.08308";"49.85832";"60.32036";"62.72396";"48.26900";"62.97033";"50.87190";"47.48616"
"12pm";"26.91822";"44.57783";"47.44495";"44.57154";"48.93601";"48.06064";"43.26405";"55.97395";"39.53783";"47.10989";"50.16162";"53.08308";"51.09469";"60.32036";"62.72396";"48.26900";"63.18744";"50.48526";"47.68684"
"1am";"28.53377";"44.57783";"47.44495";"44.57154";"48.93601";"47.20565";"44.05645";"55.97395";"39.75533";"47.10989";"50.91663";"52.88369";"49.81647";"60.47523";"62.77756";"48.54481";"63.61564";"50.35527";"47.19304"
"2am";"28.79133";"44.57783";"47.25633";"44.57154";"48.93601";"48.12479";"41.93266";"55.97395";"39.22682";"47.35041";"51.18724";"52.88369";"49.81647";"60.23339";"63.19442";"48.54481";"63.61564";"50.35527";"46.47851"
"3am";"30.87029";"41.84113";"47.25633";"44.57154";"48.93601";"48.20093";"41.93266";"55.97395";"39.22682";"47.35041";"51.18724";"52.88369";"49.81647";"60.23339";"63.19442";"48.54481";"63.61564";"50.35527";"46.47851"
