"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727";"2825.81727"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"7am";" 833.2194";"1267.0032";"   0.0000";"   0.0000";" 612.1246";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 893.0950";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 626.9500";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1653.2598";"1689.0631";" 663.5942";" 568.1639";"1025.0230";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 630.5602";" 533.6775";"   0.0000";"1013.6771";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1165.9041";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 739.6941";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"2468.1352";"1746.0642";" 728.2401";" 753.0092";" 944.6860";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 644.8646";" 729.2887";"   0.0000";"1522.7813";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1366.8182";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 884.8999";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"2632.5702";"1784.7614";" 829.1995";" 703.9966";"1000.7136";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 867.7905";"   0.0000";"1320.6444";"   0.0000";"   0.0000";"   0.0000";" 578.3043";"   0.0000";"   0.0000";"   0.0000";"1535.1602";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 669.5768";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"2284.2067";"1740.3267";"   0.0000";" 733.9509";" 992.3902";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 631.5824";" 738.8271";"   0.0000";"1125.5909";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1239.8463";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 698.5930";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
