"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"144";"145";"146";"147";"148";"149";"150";"151";"152";"153";"154";"155";"156";"157"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326";"14396.61326"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1571.311";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1958.137";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"2615.272";"2032.789";"1956.471";"   0.000";"1945.982";"2595.496";"   0.000";"   0.000";"2204.559";"2467.043";"   0.000";"   0.000";"   0.000";"2226.676";"   0.000";"   0.000";"   0.000";"   0.000";"1505.561";"   0.000";"   0.000";"   0.000";"   0.000";"4546.465";"3333.722";"   0.000";"   0.000";"   0.000";"   0.000";"2058.716";"4436.723";"1816.746";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2367.231";"   0.000";"   0.000";"   0.000";"   0.000";"2446.602";"   0.000";"2463.039";"1857.312";"   0.000";"1764.710";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"6244.675";"4447.016";"2744.017";"   0.000";"3680.783";"2710.286";"1427.157";"1298.164";"3542.910";"4001.156";"1574.500";"1635.678";"   0.000";"3719.021";"   0.000";"1300.155";"2033.945";"2555.468";"3909.849";"   0.000";"2312.878";"   0.000";"3213.689";"6520.150";"8084.975";"   0.000";"1874.357";"   0.000";"   0.000";"4189.207";"6955.117";"3112.629";"   0.000";"   0.000";"1852.401";"   0.000";"   0.000";"   0.000";"   0.000";"4054.479";"   0.000";"   0.000";"1317.512";"   0.000";"4462.583";"1624.136";"5216.680";"2065.899";"   0.000";"2899.550";"2591.796";"   0.000";"1355.864";"1996.482";"   0.000";"2073.049";"2458.997"
"9am";" 7870.191";" 5513.859";" 4246.425";" 1745.858";" 4318.941";" 3774.225";" 2044.697";" 1345.042";" 4068.943";" 3808.016";" 1596.151";" 1549.979";"    0.000";" 3961.068";"    0.000";" 1861.698";" 2377.295";" 2945.781";" 3551.031";" 1666.722";" 2235.635";"    0.000";" 4331.561";" 7632.327";"11847.375";"    0.000";" 2030.490";"    0.000";"    0.000";" 4133.538";" 7048.402";" 2856.317";" 1689.653";"    0.000";" 2075.272";"    0.000";"    0.000";"    0.000";" 1203.289";" 4475.258";" 1283.610";" 1640.277";" 1604.984";"    0.000";" 5815.522";" 2452.590";" 6038.611";" 2596.815";" 1547.838";" 3252.734";" 3117.081";"    0.000";" 1548.449";" 2332.731";"    0.000";" 2483.396";" 3503.664"
"10am";" 8691.056";" 5347.575";" 4134.028";" 1836.321";" 4367.098";" 3783.725";" 2792.897";" 1725.632";" 4624.658";" 3782.055";" 1768.567";" 1737.442";" 1262.024";" 4272.188";"    0.000";" 2074.272";" 2215.102";" 2996.295";" 3635.334";" 1461.859";" 2403.130";"    0.000";" 3802.725";" 7117.110";"11355.140";"    0.000";" 2007.228";"    0.000";"    0.000";" 4186.326";" 6982.377";" 3055.927";" 2288.585";"    0.000";" 1961.940";" 1627.408";"    0.000";"    0.000";"    0.000";" 5149.399";"    0.000";" 1395.768";" 1657.940";"    0.000";" 6097.139";" 2746.573";" 6699.226";" 2673.645";" 1824.120";" 3049.262";" 3210.419";" 1226.918";" 1436.600";" 3155.936";"    0.000";" 2566.630";" 4172.434"
