"district","hour","sex1","sex2"
"001","4am",39.31407,60.68593
"002","4am",44.05979,55.94021
"003","4am",38.32433,61.67567
"004","4am",43.23135,56.76865
"005","4am",42.72074,57.27926
"006","4am",48.93681,51.06319
"007","4am",43.05331,56.94669
"008","4am",52.46088,47.53912
"009","4am",43.72638,56.27362
"010","4am",42.95022,57.04978
"011","4am",48.34838,51.65162
"012","4am",40.09124,59.90876
"013","4am",49.35706,50.64294
"014","4am",31.05693,68.94307
"015","4am",46.59277,53.40723
"016","4am",47.85793,52.14207
"017","4am",48.25337,51.74663
"018","4am",51.62582,48.37418
"001","5am",39.01015,60.98985
"002","5am",44.05979,55.94021
"003","5am",38.43493,61.56507
"004","5am",42.91897,57.08103
"005","5am",42.01044,57.98956
"006","5am",49.55937,50.44063
"007","5am",42.75642,57.24358
"008","5am",53.65542,46.34458
"009","5am",43.39004,56.60996
"010","5am",43.49206,56.50794
"011","5am",47.15406,52.84594
"012","5am",40.56161,59.43839
"013","5am",49.35706,50.64294
"014","5am",31.05797,68.94203
"015","5am",47.3143,52.6857
"016","5am",47.60784,52.39216
"017","5am",48.51793,51.48207
"018","5am",52.1538,47.8462
"001","6am",40.50257,59.49743
"002","6am",43.74711,56.25289
"003","6am",38.97182,61.02818
"004","6am",42.58868,57.41132
"005","6am",41.06077,58.93923
"006","6am",48.89975,51.10025
"007","6am",42.92559,57.07441
"008","6am",53.09234,46.90766
"009","6am",42.91862,57.08138
"010","6am",43.18081,56.81919
"011","6am",47.83899,52.16101
"012","6am",40.63348,59.36652
"013","6am",48.39155,51.60845
"014","6am",33.0519,66.9481
"015","6am",47.10728,52.89272
"016","6am",43.83617,56.16383
"017","6am",46.27596,53.72404
"018","6am",51.33178,48.66822
"001","7am",41.06154,58.93846
"002","7am",41.74343,58.25657
"003","7am",34.81488,65.18512
"004","7am",44.41115,55.58885
"005","7am",43.75572,56.24428
"006","7am",50.91567,49.08433
"007","7am",45.83382,54.16618
"008","7am",48.43246,51.56754
"009","7am",45.16837,54.83163
"010","7am",49.23632,50.76368
"011","7am",48.80935,51.19065
"012","7am",42.17371,57.82629
"013","7am",45.74851,54.25149
"014","7am",43.77427,56.22573
"015","7am",41.21081,58.78919
"016","7am",37.11922,62.88078
"017","7am",51.45899,48.54101
"018","7am",48.54315,51.45685
"001","8am",36.06558,63.93442
"002","8am",38.10981,61.89019
"003","8am",39.41095,60.58905
"004","8am",45.81398,54.18602
"005","8am",45.06474,54.93526
"006","8am",52.15973,47.84027
"007","8am",45.18637,54.81363
"008","8am",46.45887,53.54113
"009","8am",43.52623,56.47377
"010","8am",39.77644,60.22356
"011","8am",46.49905,53.50095
"012","8am",43.58243,56.41757
"013","8am",44.36974,55.63026
"014","8am",47.46268,52.53732
"015","8am",47.89107,52.10893
"016","8am",40.05296,59.94704
"017","8am",48.89705,51.10295
"018","8am",43.05676,56.94324
"001","9am",36.1594,63.8406
"002","9am",34.87671,65.12329
"003","9am",36.87165,63.12835
"004","9am",46.86895,53.13105
"005","9am",43.63065,56.36935
"006","9am",52.11531,47.88469
"007","9am",43.93083,56.06917
"008","9am",46.12748,53.87252
"009","9am",45.58422,54.41578
"010","9am",38.59782,61.40218
"011","9am",48.61703,51.38297
"012","9am",44.47401,55.52599
"013","9am",41.07685,58.92315
"014","9am",47.6246,52.3754
"015","9am",47.1735,52.8265
"016","9am",40.7083,59.2917
"017","9am",52.83146,47.16854
"018","9am",45.24935,54.75065
"001","10am",35.94557,64.05443
"002","10am",35.04962,64.95038
"003","10am",40.12495,59.87505
"004","10am",48.34855,51.65145
"005","10am",44.84785,55.15215
"006","10am",54.36281,45.63719
"007","10am",42.51807,57.48193
"008","10am",47.28282,52.71718
"009","10am",42.00934,57.99066
"010","10am",36.38745,63.61255
"011","10am",48.91498,51.08502
"012","10am",43.66622,56.33378
"013","10am",44.44515,55.55485
"014","10am",43.75689,56.24311
"015","10am",47.18459,52.81541
"016","10am",42.59986,57.40014
"017","10am",53.53458,46.46542
"018","10am",45.56174,54.43826
"001","11am",33.36317,66.63683
"002","11am",35.05086,64.94914
"003","11am",39.20114,60.79886
"004","11am",48.84415,51.15585
"005","11am",43.69336,56.30664
"006","11am",54.74121,45.25879
"007","11am",44.24536,55.75464
"008","11am",47.61625,52.38375
"009","11am",41.83669,58.16331
"010","11am",38.14112,61.85888
"011","11am",48.95815,51.04185
"012","11am",44.85786,55.14214
"013","11am",43.83959,56.16041
"014","11am",44.54025,55.45975
"015","11am",47.43324,52.56676
"016","11am",42.44442,57.55558
"017","11am",52.06708,47.93292
"018","11am",43.20695,56.79305
"001","12am",37.01693,62.98307
"002","12am",37.04244,62.95756
"003","12am",36.89729,63.10271
"004","12am",50.15982,49.84018
"005","12am",38.86436,61.13564
"006","12am",54.38389,45.61611
"007","12am",46.67884,53.32116
"008","12am",51.9751,48.0249
"009","12am",41.88002,58.11998
"010","12am",38.72259,61.27741
"011","12am",48.11899,51.88101
"012","12am",43.89472,56.10528
"013","12am",44.34726,55.65274
"014","12am",40.26588,59.73412
"015","12am",47.66941,52.33059
"016","12am",41.73621,58.26379
"017","12am",52.1706,47.8294
"018","12am",44.53864,55.46136
"001","1pm",33.12808,66.87192
"002","1pm",39.74963,60.25037
"003","1pm",37.14409,62.85591
"004","1pm",46.47168,53.52832
"005","1pm",41.17352,58.82648
"006","1pm",51.32053,48.67947
"007","1pm",50.70368,49.29632
"008","1pm",51.39056,48.60944
"009","1pm",42.91056,57.08944
"010","1pm",37.24509,62.75491
"011","1pm",55.5132,44.4868
"012","1pm",43.83636,56.16364
"013","1pm",43.01195,56.98805
"014","1pm",44.24862,55.75138
"015","1pm",50.70018,49.29982
"016","1pm",43.081,56.919
"017","1pm",48.78226,51.21774
"018","1pm",42.93455,57.06545
"001","2pm",31.51061,68.48939
"002","2pm",39.5715,60.4285
"003","2pm",35.59032,64.40968
"004","2pm",45.28009,54.71991
"005","2pm",41.29044,58.70956
"006","2pm",51.37496,48.62504
"007","2pm",50.37832,49.62168
"008","2pm",54.83729,45.16271
"009","2pm",45.09193,54.90807
"010","2pm",36.4285,63.5715
"011","2pm",53.45986,46.54014
"012","2pm",40.26262,59.73738
"013","2pm",45.75859,54.24141
"014","2pm",43.82173,56.17827
"015","2pm",51.81091,48.18909
"016","2pm",46.05587,53.94413
"017","2pm",49.47944,50.52056
"018","2pm",44.49742,55.50258
"001","3pm",31.7935,68.2065
"002","3pm",39.91172,60.08828
"003","3pm",35.73447,64.26553
"004","3pm",44.08045,55.91955
"005","3pm",40.29226,59.70774
"006","3pm",51.67743,48.32257
"007","3pm",52.6461,47.3539
"008","3pm",52.11147,47.88853
"009","3pm",47.91294,52.08706
"010","3pm",38.30163,61.69837
"011","3pm",48.34607,51.65393
"012","3pm",43.29495,56.70505
"013","3pm",46.59272,53.40728
"014","3pm",41.92735,58.07265
"015","3pm",57.28355,42.71645
"016","3pm",46.71656,53.28344
"017","3pm",44.24245,55.75755
"018","3pm",45.83979,54.16021
"001","4pm",33.85599,66.14401
"002","4pm",33.62065,66.37935
"003","4pm",39.75846,60.24154
"004","4pm",47.82112,52.17888
"005","4pm",36.677,63.323
"006","4pm",47.86507,52.13493
"007","4pm",49.47051,50.52949
"008","4pm",49.55127,50.44873
"009","4pm",47.11425,52.88575
"010","4pm",39.44693,60.55307
"011","4pm",53.22025,46.77975
"012","4pm",41.25285,58.74715
"013","4pm",44.61913,55.38087
"014","4pm",42.77295,57.22705
"015","4pm",55.92737,44.07263
"016","4pm",48.34602,51.65398
"017","4pm",48.30463,51.69537
"018","4pm",43.94497,56.05503
"001","5pm",32.38969,67.61031
"002","5pm",41.06581,58.93419
"003","5pm",38.5381,61.4619
"004","5pm",48.06992,51.93008
"005","5pm",40.53486,59.46514
"006","5pm",47.64018,52.35982
"007","5pm",46.60225,53.39775
"008","5pm",51.45031,48.54969
"009","5pm",42.32902,57.67098
"010","5pm",45.21519,54.78481
"011","5pm",51.51044,48.48956
"012","5pm",41.60561,58.39439
"013","5pm",50.62464,49.37536
"014","5pm",38.0258,61.9742
"015","5pm",49.46166,50.53834
"016","5pm",48.15963,51.84037
"017","5pm",43.6517,56.3483
"018","5pm",50.24055,49.75945
"001","6pm",35.61561,64.38439
"002","6pm",45.57739,54.42261
"003","6pm",45.55765,54.44235
"004","6pm",43.067,56.933
"005","6pm",38.50161,61.49839
"006","6pm",46.48097,53.51903
"007","6pm",44.82249,55.17751
"008","6pm",50.61942,49.38058
"009","6pm",41.49706,58.50294
"010","6pm",44.59295,55.40705
"011","6pm",53.37633,46.62367
"012","6pm",36.84139,63.15861
"013","6pm",47.19402,52.80598
"014","6pm",32.94578,67.05422
"015","6pm",45.29824,54.70176
"016","6pm",51.32656,48.67344
"017","6pm",47.20776,52.79224
"018","6pm",53.17891,46.82109
"001","7pm",38.03529,61.96471
"002","7pm",48.76615,51.23385
"003","7pm",40.17501,59.82499
"004","7pm",42.46993,57.53007
"005","7pm",37.36255,62.63745
"006","7pm",45.0175,54.9825
"007","7pm",46.93559,53.06441
"008","7pm",49.37417,50.62583
"009","7pm",42.57085,57.42915
"010","7pm",43.57204,56.42796
"011","7pm",47.96909,52.03091
"012","7pm",38.07002,61.92998
"013","7pm",49.3926,50.6074
"014","7pm",34.91078,65.08922
"015","7pm",46.48366,53.51634
"016","7pm",47.46132,52.53868
"017","7pm",48.53455,51.46545
"018","7pm",52.90223,47.09777
"001","8pm",36.37509,63.62491
"002","8pm",48.55727,51.44273
"003","8pm",40.9384,59.0616
"004","8pm",42.00447,57.99553
"005","8pm",38.22134,61.77866
"006","8pm",47.00458,52.99542
"007","8pm",45.93989,54.06011
"008","8pm",51.99886,48.00114
"009","8pm",42.32793,57.67207
"010","8pm",41.17363,58.82637
"011","8pm",50.78093,49.21907
"012","8pm",39.67023,60.32977
"013","8pm",48.00122,51.99878
"014","8pm",32.59918,67.40082
"015","8pm",47.3528,52.6472
"016","8pm",47.90147,52.09853
"017","8pm",49.28113,50.71887
"018","8pm",54.42514,45.57486
"001","9pm",37.12655,62.87345
"002","9pm",46.14123,53.85877
