"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",219.598,346.929,2453.455,1452.825,1189.762
"002","4am",319.633,1035.031,2407.089,1167.102,1264.993
"003","4am",182.924,692.992,2906.581,1351.467,881.561
"004","4am",362.253,996.778,3645.552,1381.395,1324.769
"005","4am",126.572,588.095,1892.229,717.268,1106.827
"006","4am",248.865,813.319,2296.892,646.123,589.376
"007","4am",258.537,716.138,2298.774,1161.216,666.035
"008","4am",391.34,1039.176,2288.297,903.11,888.931
"009","4am",274.423,602.974,1855.433,609.542,943.771
"010","4am",475.745,539.12,1637.818,842.985,629.659
"011","4am",143.73,1219.646,1997.302,873.808,888.251
"012","4am",837.974,1026.252,3302.125,1239.82,1185.323
"013","4am",470.206,1325.525,2758.217,1326.97,1110.083
"014","4am",654.527,1561.895,3274.726,1276.229,598.01
"015","4am",280.898,731.644,2514.653,1664.015,719.68
"016","4am",260.162,1088.449,3301.497,1031.575,943.851
"017","4am",300.047,1117.996,2959.338,1713.403,724.388
"018","4am",106.734,567.259,1773.25,1170.758,585.041
"001","5am",219.598,363.835,2543.229,1452.825,1207.987
"002","5am",319.633,1035.031,2407.089,1167.102,1264.993
"003","5am",210.866,736.504,2978.141,1351.467,881.561
"004","5am",362.253,911.157,3712.267,1381.395,1324.769
"005","5am",126.572,601.541,1850.485,717.268,1106.827
"006","5am",248.865,784.92,2324.832,646.123,589.376
"007","5am",258.537,716.138,2298.774,1161.216,639.204
"008","5am",312.199,1003.558,2141.525,903.11,860.476
"009","5am",274.423,569.166,1863.372,609.542,943.771
"010","5am",475.745,593.129,1602.429,842.985,629.659
"011","5am",143.73,1247.023,1941.422,873.808,849.932
"012","5am",837.974,973.901,3271.343,1259.942,1185.323
"013","5am",470.206,1325.525,2758.217,1326.97,1110.083
"014","5am",705.726,1516.254,3326.892,1294.283,598.01
"015","5am",280.898,704.267,2449.632,1664.015,719.68
"016","5am",260.162,1146.953,3283.8,993.399,943.851
"017","5am",300.047,1117.996,2919.852,1713.403,724.388
"018","5am",106.734,567.259,1728.734,1170.758,585.041
"001","6am",219.598,388.874,2732.454,1519.619,1210.806
"002","6am",319.633,1010.616,2343.216,1102.17,1200.061
"003","6am",182.924,788.512,2951.693,1390.953,855.113
"004","6am",362.253,838.901,3648.682,1408.632,1324.769
"005","6am",126.572,559.885,1815.271,717.268,1106.827
"006","6am",248.865,647.086,2288.716,646.123,576.166
"007","6am",258.537,667.47,2233.247,1141.751,639.204
"008","6am",340.141,1003.558,2162.92,880.109,873.686
"009","6am",274.423,496.223,1986.472,586.237,915.472
"010","6am",455.747,688.047,1756.484,842.985,654.077
"011","6am",143.73,1247.023,1913.482,795.735,849.932
"012","6am",837.974,930.389,3317.039,1310.046,1185.323
"013","6am",470.206,1324.664,2950.471,1328.659,1110.083
"014","6am",705.726,1491.261,3292.199,1081.298,597.221
"015","6am",280.898,668.459,2361.692,1627.513,692.811
"016","6am",260.162,1086.039,2948.373,908.6,848.668
"017","6am",300.047,1024.305,2705.711,1594.945,647.611
"018","6am",89.619,521.613,1620.802,1146.969,559.923
"001","7am",258.574,506.032,3693.392,2341.481,1432.395
"002","7am",351.255,776.366,2621.374,1105.163,1244.222
"003","7am",248.069,645.872,3413.51,1319.942,1192.82
"004","7am",362.253,1155.717,3821.316,1269.137,1206.437
"005","7am",111.663,603.608,1599.33,646.125,983.726
"006","7am",200.835,953.865,2172.792,524.226,750.617
"007","7am",258.537,700.609,1731.188,858.345,330.306
"008","7am",340.141,918.474,1810.241,808.353,744.483
"009","7am",274.423,518.111,2013.615,649.188,918.548
"010","7am",402.61,922.296,1838.709,776.084,412.847
"011","7am",143.73,809.01,1655.487,648.113,729.955
"012","7am",855.574,888.603,3087.106,1283.512,927.699
"013","7am",390.282,1090.772,2707.79,1239.18,1142.501
"014","7am",725.724,1538.227,3180.772,1119.256,603.332
"015","7am",202.866,387.204,2114.751,1330.693,454.056
"016","7am",260.162,897.098,2593.821,889.18,773.057
"017","7am",290.489,720.032,2085.568,1410.163,454.24
"018","7am",89.619,630.732,1270.061,894.74,314.097
"001","8am",180.993,493.935,4816.483,2554.623,1785.203
"002","8am",437.298,709.457,2505.888,678.344,1134.1
"003","8am",248.069,854.02,3861.724,1448.213,1495.323
"004","8am",362.253,1195.258,3648.123,1289.397,1036.646
"005","8am",111.663,724.822,1558.458,680.998,714.202
"006","8am",200.835,985.635,1779.916,685.592,933.355
"007","8am",258.537,638.543,1414.643,732.087,199.053
"008","8am",340.141,770.404,1744.182,869.575,687.312
"009","8am",211.842,542.357,2606.337,584.348,1235.088
"010","8am",438.022,1087.623,1885.344,827.75,404.825
"011","8am",121.543,732.161,1603.663,617.499,624.323
"012","8am",822.334,839.959,2947.685,1509.395,794.07
"013","8am",316.642,1089.33,2507.751,1230.405,999.778
"014","8am",706.577,1749.343,3334.708,1319.747,1017.881
