"district","hour","sex1","sex2"
"001","4am",2558.709,3949.67
"002","4am",2773.691,3521.598
"003","4am",2467.34,3970.712
"004","4am",3411.669,4479.986
"005","4am",2075.065,2782.213
"006","4am",2289.439,2388.919
"007","4am",2227.249,2945.986
"008","4am",3020.48,2737.105
"009","4am",1903.873,2450.187
"010","4am",1839.138,2442.884
"011","4am",2537.802,2711.189
"012","4am",3140.172,4692.391
"013","4am",3577.286,3670.483
"014","4am",2287.463,5077.924
"015","4am",2823.033,3235.918
"016","4am",3239.495,3529.487
"017","4am",3494.201,3747.16
"018","4am",2270.139,2127.155
"001","5am",2587.654,4045.63
"002","5am",2773.691,3521.598
"003","5am",2529.428,4051.638
"004","5am",3378.903,4493.846
"005","5am",2004.225,2766.553
"006","5am",2347.182,2388.919
"007","5am",2200.418,2945.986
"008","5am",2933.663,2533.936
"009","5am",1878.004,2450.187
"010","5am",1870.438,2430.204
"011","5am",2443.603,2738.566
"012","5am",3151.455,4618.097
"013","5am",3577.286,3670.483
"014","5am",2311.075,5130.09
"015","5am",2823.033,3143.52
"016","5am",3223.819,3547.794
"017","5am",3494.201,3707.674
"018","5am",2270.139,2082.639
"001","6am",2801.628,4115.533
"002","6am",2658.572,3418.565
"003","6am",2568.914,4022.808
"004","6am",3306.647,4457.498
"005","6am",1927.355,2766.553
"006","6am",2224.421,2324.52
"007","6am",2151.75,2860.994
"008","6am",2923.872,2583.273
"009","6am",1856.979,2469.765
"010","6am",1966.469,2587.566
"011","6am",2428.382,2647.774
"012","6am",3178.286,4643.554
"013","6am",3600.743,3840.108
"014","6am",2369.063,4798.642
"015","6am",2722.534,3056.9
"016","6am",2715.778,3479.512
"017","6am",3080.984,3576.866
"018","6am",2121.634,2011.544
"001","7am",3826.475,5492.403
"002","7am",2588.018,3611.803
"003","7am",2546.143,4767.233
"004","7am",3646.046,4563.708
"005","7am",1959.847,2519.218
"006","7am",2469.541,2380.716
"007","7am",1798.707,2125.703
"008","7am",2281.77,2429.471
"009","7am",2036.791,2472.539
"010","7am",2194.951,2263.041
"011","7am",1974.876,2071.226
"012","7am",2989.045,4098.416
"013","7am",3072.624,3643.713
"014","7am",3174.183,4077.07
"015","7am",1882.203,2685.053
"016","7am",2062.628,3494.138
"017","7am",2607.857,2459.979
"018","7am",1597.472,1693.357
"001","8am",3876.618,6872.185
"002","8am",2121.393,3445.135
"003","8am",3381.542,5198.667
"004","8am",3645.52,4311.701
"005","8am",1896.999,2312.498
"006","8am",2486.354,2280.454
"007","8am",1465.332,1777.531
"008","8am",2131.086,2455.952
"009","8am",2317.448,3006.808
"010","8am",1879.936,2846.319
"011","8am",1750.985,2014.651
"012","8am",3032.644,3925.766
"013","8am",2806.41,3518.644
"014","8am",3957.699,4380.85
"015","8am",1675.859,1823.455
"016","8am",1809.924,2708.903
"017","8am",2335.103,2440.447
"018","8am",1023.872,1354.087
"001","9am",3932.895,6943.654
"002","9am",2030.282,3791.029
"003","9am",3275.697,5608.355
"004","9am",3600.486,4081.543
"005","9am",1785.221,2306.446
"006","9am",2526.217,2321.144
"007","9am",1330.751,1698.445
"008","9am",2096.566,2448.59
"009","9am",2359.127,2816.188
"010","9am",1778.262,2828.894
"011","9am",1715.628,1813.234
"012","9am",3310.741,4133.475
"013","9am",2412.078,3460.032
"014","9am",3980.559,4377.641
"015","9am",1586.611,1776.741
"016","9am",1832.787,2669.457
"017","9am",2480.727,2214.822
"018","9am",1042.674,1261.611
"001","10am",4069.644,7252.04
"002","10am",1928.727,3574.12
"003","10am",3770.444,5626.314
