"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383";"4045.1383"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";" 636.4326";"1192.6396";"1090.0048";"1437.3059";"   0.0000";"1552.4258";"   0.0000";"   0.0000";"   0.0000";"1010.9761";"   0.0000";" 738.5039";"   0.0000";"1093.5673";" 658.2250";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1951.6475";"2566.8609";"2834.7787";"2656.9913";"1252.1316";"2150.9394";"1017.4812";"   0.0000";"   0.0000";"1707.5507";"   0.0000";"1741.7989";"   0.0000";"1615.0431";"1540.7060";"1345.2902";" 863.9747";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"2711.5817";"2946.7546";"3249.1762";"3147.0893";"1350.8278";"2313.4677";"1196.1612";" 638.2020";" 534.3564";"2562.0885";"   0.0000";"2103.7710";"   0.0000";"1437.5390";"1513.2776";"1320.2684";"1188.6994";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"3288.0041";"2930.9307";"3225.1966";"3514.2402";"1465.6469";"2149.2797";"1004.8175";"   0.0000";" 510.7638";"2322.4422";"   0.0000";"2069.7585";"   0.0000";"1531.0122";"1694.4938";"1295.7544";" 826.2579";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"3258.1998";"3205.2442";"2808.8095";"3097.6278";"1491.3180";"2360.4094";"1186.1896";"   0.0000";" 626.3827";"2359.8583";"   0.0000";"2147.0689";"   0.0000";"1733.9641";"1306.1678";"1222.4728";" 746.4232";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"3012.2780";"2757.8938";"2557.2521";"2469.5749";"1059.3120";"2029.7958";"1225.8888";"   0.0000";"   0.0000";"1450.1005";"   0.0000";"1636.8322";"   0.0000";"1537.2594";" 828.7929";"1241.5629";" 611.6382";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"3182.3145";"2785.6057";"3030.0976";"2187.4003";"1300.9999";"2774.9785";"1107.9963";"   0.0000";"   0.0000";"2072.7466";"   0.0000";"2017.2646";"   0.0000";"1566.4979";"1279.0400";"1157.0773";" 881.5455";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";"3798.2874";"2502.8399";"2873.5863";"2513.5559";"1414.4776";"2758.0804";"1219.7794";" 756.2569";" 537.4049";"2283.9449";"   0.0000";"2086.2668";"   0.0000";"1691.2673";"1573.6654";"1157.0107";"1108.3706";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"4045.1383";"2217.1140";"2482.0936";"2264.6530";"1415.0448";"2754.2766";"1169.4897";" 854.2953";" 543.1305";"2246.9792";"   0.0000";"2051.7225";"   0.0000";"1292.1240";"1178.1407";"1288.6792";"1133.1525";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";"3229.1148";"2020.7715";"2102.9445";"2079.8730";" 967.5657";"2324.7150";" 875.3376";" 817.0656";" 597.3207";"1852.6020";"   0.0000";"1879.8778";"1356.9952";"1174.6209";"1100.7001";"   0.0000";"1143.4740";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"5pm";"2228.6995";"1512.3781";"1135.2731";"1332.9566";"   0.0000";"1440.4571";"   0.0000";"1303.1801";"   0.0000";"1056.6114";"   0.0000";" 955.1191";"   0.0000";" 848.3515";" 678.1419";"   0.0000";" 857.6054";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6pm";"1553.1884";" 922.5456";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1248.2009";"   0.0000";"   0.0000";"   0.0000";" 923.3763";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 792.7310";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7pm";"1052.7225";" 917.8532";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8pm";"761.2205";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"0";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000"
"9pm";"748.9048";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"0";"0";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000"
"10pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0"
