"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894";"6.894"
"max";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357";"5482.357"
"4am";"346.426";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"430.498";"181.844";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"5am";"346.426";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"430.498";"181.844";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"6am";"346.426";"115.214";"424.723";" 96.595";" 18.888";"469.810";"255.762";"430.498";"181.844";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"7am";"286.870";"190.100";"446.208";" 96.595";" 18.888";"415.083";"219.643";"448.181";"164.161";"141.099";"108.355";"169.787";"119.709";"  6.894";" 66.941"
"8am";"286.870";"229.344";"446.208";" 72.160";" 18.888";"425.885";"208.841";"374.955";"164.161";"141.099";"142.337";"169.787";"119.709";"  6.894";" 66.941"
"9am";"286.870";"166.103";"446.208";" 72.160";" 43.362";"425.885";"208.841";"374.955";"150.822";"141.099";"194.443";"169.787";"119.709";"  6.894";" 66.941"
"10am";"280.066";"260.409";"383.180";" 97.405";" 18.888";"400.640";"208.841";"374.955";"146.241";"141.099";"181.104";"169.787";" 98.759";"  6.894";" 66.941"
"11am";"217.038";"221.165";"424.723";" 72.160";" 18.888";"436.568";"219.643";"408.937";"146.241";"131.860";"156.361";"169.787";"119.709";"  6.894";" 66.941"
"12am";"217.038";"221.165";"444.064";" 72.160";" 18.888";"395.742";"219.643";"448.181";"146.241";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"1pm";"305.840";"204.862";"413.963";"113.354";" 18.888";"362.717";"219.643";"416.738";"160.296";"117.575";"158.952";"169.787";"119.709";"  6.894";" 66.941"
"2pm";"401.481";"131.586";"502.220";" 61.768";" 18.888";"362.717";"208.841";"296.038";"139.157";"117.575";"158.952";"169.787";"119.709";"  6.894";" 66.941"
"3pm";"338.152";"172.576";"502.220";" 61.768";" 18.888";"362.717";"191.969";"370.673";"136.988";"117.575";"158.952";"169.787";" 98.759";" 27.844";" 66.941"
"4pm";"329.148";"202.542";"381.036";"124.796";" 18.888";"346.184";"190.806";"385.053";"136.988";"131.860";"158.952";"169.787";"119.709";"  6.894";" 66.941"
"5pm";"329.765";"134.344";"424.723";" 72.160";" 18.888";"398.550";"255.762";"408.166";"160.705";"141.099";"139.321";"169.787";"119.709";"  6.894";" 66.941"
"6pm";"329.765";"134.344";"424.723";" 96.595";" 18.888";"420.035";"255.762";"370.148";"160.705";"141.099";"147.122";"207.805";"119.709";"  6.894";" 66.941"
"7pm";"373.330";"115.214";"449.968";" 72.160";" 18.888";"466.050";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"8pm";"297.733";"115.214";"494.555";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"9pm";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"10pm";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"11pm";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"12pm";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"1am";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"2am";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
"3am";"367.565";"115.214";"424.723";" 96.595";" 18.888";"491.295";"255.762";"370.148";"160.705";"141.099";"147.122";"169.787";"119.709";"  6.894";" 66.941"
