"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137";"138";"139";"140";"141";"142";"143";"144";"145";"146";"147";"148";"149";"150";"151";"152";"153";"154";"155";"156";"157"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304";"12362.93304"
"4am";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1694.902";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1336.313";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1934.152";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1357.051";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"1369.241";"   0.000";"1562.898";"   0.000";"   0.000";"1538.690";"   0.000";"   0.000";"1708.725";"4078.702";"   0.000";"1279.398";"   0.000";"2535.891";"   0.000";"   0.000";"1942.804";"   0.000";"1849.695";"   0.000";"1732.361";"   0.000";"   0.000";"5336.127";"3374.985";"   0.000";"   0.000";"   0.000";"   0.000";"1533.996";"4876.686";"2317.206";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2987.761";"1341.171";"   0.000";"1784.976";"   0.000";"2339.142";"1319.879";"2756.858";"2180.378";"   0.000";"2050.560";"1723.525";"   0.000";"1872.092";"1961.809";"   0.000";"1572.295";"   0.000"
"8am";"3509.065";"4550.418";"1818.549";"   0.000";"2697.357";"2928.648";"1900.802";"1287.928";"2587.520";"5941.713";"2023.135";"2159.495";"1569.378";"4621.341";"   0.000";"2269.202";"3304.812";"4101.920";"4754.752";"2921.472";"3604.397";"   0.000";"4626.657";"8831.276";"7876.592";"1714.526";"2283.819";"   0.000";"   0.000";"3610.744";"9661.981";"3863.405";"1640.024";"   0.000";"2949.381";"2268.363";"1219.222";"1600.047";"   0.000";"5648.749";"2504.176";"2198.532";"3091.424";"   0.000";"4571.563";"2469.947";"8149.674";"2834.748";"2658.020";"3681.061";"3743.157";"   0.000";"2165.388";"3369.482";"1671.226";"3130.283";"3232.384"
"9am";" 4980.547";" 5511.327";" 2474.546";" 1825.486";" 2803.118";" 4264.720";" 2424.780";" 1457.646";" 2703.315";" 6415.058";" 1735.368";" 2341.285";" 1899.371";" 5098.478";"    0.000";" 3114.279";" 3909.812";" 4709.014";" 5093.358";" 3546.876";" 3945.003";" 1633.258";" 6282.199";"11039.961";"11442.425";" 1908.577";" 2623.391";" 1383.562";" 1951.856";" 4039.333";"10517.248";" 3629.568";" 2466.323";"    0.000";" 3202.679";" 2351.711";" 1664.338";" 1779.914";" 1220.233";" 7487.617";" 3103.753";" 2698.985";" 3296.144";"    0.000";" 6109.209";" 2956.526";" 9064.259";" 3101.950";" 2940.294";" 4521.153";" 4334.703";"    0.000";" 2559.234";" 3737.507";" 1497.969";" 3346.030";" 5055.404"
"10am";" 5722.513";" 5530.897";" 2437.649";" 1806.078";" 3374.720";" 3293.027";" 3371.401";" 2011.908";" 3766.521";" 6667.849";" 1952.313";" 2469.593";" 1903.929";" 5795.024";"    0.000";" 3067.726";" 4099.276";" 4786.469";" 5105.706";" 3522.087";" 4255.061";" 1635.941";" 5890.596";"10995.691";"12092.429";" 2258.064";" 2806.789";" 2235.962";" 1704.389";" 3759.938";"10395.788";" 4213.625";" 3901.471";"    0.000";" 3187.183";" 2762.056";" 1517.099";" 1836.086";"    0.000";" 8265.328";" 3028.947";" 2328.582";" 4075.033";"    0.000";" 5739.063";" 3622.754";" 9687.473";" 3077.215";" 3330.423";" 4026.471";" 4261.637";" 1569.694";" 3217.809";" 5543.420";" 1451.153";" 3844.073";" 5594.084"
