"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"27.480273";"10.636799";"18.177889";"17.914045";"21.260802";" 8.864482";" 6.991488";" 5.533148";"19.552105";"21.312026";" 6.301840";" 8.655864";" 5.315570";"16.180186";"10.526998";" 7.489769";" 5.040007";" 4.798022"
"1pm";"25.746693";" 7.320931";"19.980780";"17.966071";"27.057133";" 5.730348";" 3.559079";" 5.846679";"18.002986";"20.205877";" 7.358166";" 9.030480";" 4.256657";"17.243529";" 8.436215";" 6.537927";" 5.250743";" 4.484400"
"2pm";"24.766425";" 7.956049";"20.866825";"15.913397";"29.240161";" 7.524022";" 3.651192";" 6.829576";"18.150738";"21.469458";"10.961855";" 7.420636";" 4.468851";"16.659230";" 8.327046";" 7.801458";" 7.420504";" 4.563265"
"3pm";"26.616704";" 9.428194";"20.141212";"15.505968";"25.966057";" 5.945411";" 5.835969";" 7.298590";"13.234581";"16.934226";"10.224975";" 8.941587";" 6.160589";"14.425056";" 9.508488";" 8.854082";" 9.785997";" 5.596483"
"4pm";"27.550728";"11.582931";"17.566756";"15.252008";"26.235989";" 8.092329";" 8.377649";" 8.566838";"11.215557";"20.836294";"10.810761";" 9.693337";" 6.935476";"10.764506";" 6.984386";" 8.825590";" 5.135443";" 7.468939"
"5pm";"25.736126";"11.138823";"17.249678";"14.834854";"29.162547";"14.413856";" 7.720514";" 9.517776";"11.459050";"14.090725";"12.735454";"14.278353";" 4.494868";"15.133954";" 6.279854";"11.307552";" 9.213798";"10.059480"
"6pm";"24.236299";"14.215178";"15.781894";"12.588380";"19.173040";"17.427726";"11.709746";" 9.199890";"11.172176";"12.259594";"10.040799";"12.117972";" 9.560050";"17.695999";" 8.989464";" 9.736214";" 8.202738";" 7.636244"
"7pm";"24.248341";"15.136482";"19.212498";"10.670509";"22.529476";"14.214503";"11.816798";" 9.702540";"10.511517";" 8.818720";"11.992891";"10.835505";"10.943305";"18.550783";"10.917679";" 9.475073";" 9.446411";" 8.405347"
"8pm";"23.539508";"15.089922";"17.789125";"10.069089";"21.494951";"13.985937";"10.886235";"10.794203";"11.527871";" 8.301089";"12.651899";"13.526174";"11.225004";"18.059918";"10.915375";" 9.911698";" 9.266873";" 8.346309"
"9pm";"24.338702";"13.411725";"19.408143";"11.314230";"18.386022";"14.656188";"11.965360";"11.247708";"11.874407";" 7.980507";"10.914308";"13.336708";"11.328113";"18.671927";"10.328354";" 8.332749";" 9.675387";" 7.631272"
"10pm";"25.163299";"12.102343";"19.720657";" 9.057546";"17.693972";"14.117426";"11.811689";"11.250377";"13.957811";" 7.596080";" 9.473736";"13.314279";"11.543480";"18.559283";"10.248101";" 8.285549";"10.584304";" 7.922875"
"11pm";"26.422000";"12.107539";"18.267736";" 9.062101";"17.476804";"14.200477";"10.548414";"10.554786";"13.961334";" 8.467340";"11.554948";"12.788247";"11.458273";"18.531816";"10.248101";" 8.670317";"10.465337";" 9.012122"
"12pm";"23.367272";"12.505118";"18.220894";" 9.116225";"19.659512";"14.293480";"11.679654";"10.296670";"14.041308";" 9.710597";"11.441040";"12.736749";"11.840451";"18.171186";"10.180455";" 8.539777";"10.589972";" 8.961390"
"1am";"21.181780";"12.505118";"18.220894";"10.649489";"19.343263";"14.252833";"11.679654";"10.333933";"13.974643";" 9.710597";"11.441040";"12.736749";"11.311597";"18.171186";"10.563675";" 9.463787";"10.589972";" 9.189005"
"2am";"21.250028";"12.465660";"18.220894";"10.649489";"19.151518";"14.252833";"11.679654";"10.333933";"13.974643";" 9.753384";"11.441040";"12.736749";"11.311597";"18.171186";"10.563675";" 9.463787";"10.589972";" 9.189005"
"3am";"21.250028";"12.465660";"18.220894";"10.649489";"19.209145";"14.252833";"11.679654";"10.333933";"13.974643";" 9.798867";"11.441040";"12.736749";"11.311597";"18.171186";"10.503568";" 9.463787";"10.589972";" 9.189005"
