"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 98.215164";"100.000000";" 99.218221";" 97.730072";" 99.489685";"100.000000";"100.000000";"100.000000";"100.000000";" 98.596984";"100.000000";" 97.655968";"100.000000";" 92.966360";"100.000000";"100.000000";"100.000000";" 98.834887";" 92.309858";" 95.606258";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.705746";"  0.000000"
"5am";" 98.2088936";"100.0000000";" 98.7765523";" 97.7104277";" 99.4795461";"100.0000000";" 98.6355164";"100.0000000";" 99.3337953";" 98.5939949";"100.0000000";" 97.5967728";"100.0000000";" 89.7273186";"100.0000000";"100.0000000";" 98.3581123";" 98.8013411";" 88.4696524";" 90.4120649";"  0.0000000";"  0.6227515";"  0.0000000";"  0.0000000";"  0.4305233";"  0.0000000";"  0.0000000";"  0.0000000";"  0.2914577";"  1.0407605";"  0.0000000"
"6am";" 98.2151754";" 97.8806658";" 97.9674927";" 97.6601007";" 99.4673446";" 98.2876990";" 96.1708243";"100.0000000";" 99.3144198";" 98.5466897";" 98.7196986";" 97.5071479";"100.0000000";" 86.4158331";"100.0000000";"100.0000000";" 98.3680895";" 98.7394136";" 85.1806723";" 89.9304659";"  0.0000000";"  1.0156292";"  0.0000000";"  0.3355358";"  0.4522794";"  0.0000000";"  0.0000000";"  1.0140859";"  0.6017564";"  2.1200072";"  0.0000000"
"7am";" 98.1365488";" 96.1089534";" 85.3308151";" 89.5424842";" 97.0191348";" 97.3200766";" 91.3927593";" 99.3163114";" 94.7005469";" 93.3674610";" 95.9700736";" 95.1364206";" 96.1585980";" 74.0793751";"100.0000000";" 95.5306084";" 95.6777833";" 98.3875634";" 73.4305021";" 72.2963743";"  0.2591298";"  4.7655869";"  0.6227598";"  1.0014456";"  0.5468806";"  0.9569099";"  1.3952962";"  3.9313853";"  2.3827766";"  4.8731848";"  0.2967276"
"8am";"90.6540476";"91.5685373";"78.5466636";"80.9178934";"94.3750825";"93.7540569";"87.4766259";"94.9260161";"92.6028344";"91.9216152";"91.4904956";"93.8033121";"91.1512210";"70.7353971";"97.1884475";"91.3570745";"92.6243106";"95.1328323";"73.2561005";"60.4485996";" 0.2835599";" 8.8293962";" 0.6965406";" 3.3644824";" 3.1656962";" 1.4655261";" 2.7907231";" 9.9293640";" 4.1049515";" 7.1846117";" 1.0655983"
"9am";"88.9145283";"87.0761137";"75.6820514";"76.6503023";"92.3142157";"93.0363942";"85.4657232";"92.1855350";"89.0637163";"90.5865519";"86.3976532";"93.3774216";"89.9442295";"67.4641614";"93.7712147";"86.2334610";"90.8262788";"94.5170757";"69.4339654";"58.4931806";" 0.2972953";"10.8076230";" 0.7820573";" 4.1847444";" 3.4150914";" 3.3404142";" 3.3377765";"12.2681378";" 6.0816981";"10.8323583";" 1.0106522"
"10am";"85.8816533";"89.0389054";"75.8884571";"76.8562963";"90.9605443";"93.1912042";"83.6786242";"91.1297300";"89.1195368";"91.2024268";"85.3431573";"92.3506719";"88.0873666";"68.6754272";"87.4733610";"85.7097343";"90.6911294";"88.4607681";"69.7557525";"58.7206088";" 0.3124895";" 9.6535758";" 0.8111588";" 3.5805059";" 4.5550537";" 3.6634790";" 3.2721957";"12.3772980";" 4.8709797";"12.1090400";" 1.0462302"
"11am";"87.4011420";"90.0984579";"79.3168987";"79.0916219";"91.9123177";"94.3822707";"83.3289238";"91.8040158";"90.9162697";"90.3491493";"86.8164903";"92.5173986";"85.9616842";"67.6317623";"95.7187491";"86.4614843";"93.0972852";"87.4842943";"69.6519129";"58.8254301";" 1.1319022";" 9.4725141";" 0.8304285";" 3.5493018";" 3.0552615";" 3.2471115";" 3.1081465";"11.2724552";" 5.7182752";"11.1079521";" 1.5346692"
