"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232";"29.232"
"max";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46";"8369.46"
"4am";" 960.806";" 568.539";" 929.087";"1706.260";" 772.904";"1888.997";"1822.637";"1694.771";" 704.283";" 516.899";"1528.909";" 965.917";"1594.031";"1309.106";"1377.193";" 960.803";" 428.130";"1357.806";"1519.827"
"5am";" 992.594";" 568.539";" 929.087";"1706.260";" 772.904";"1952.498";"1822.637";"1694.771";" 704.283";" 516.899";"1409.568";" 919.679";"1530.530";"1309.106";"1377.193";" 960.803";" 428.130";"1326.018";"1476.987"
"6am";" 992.594";" 568.539";" 902.475";"1668.332";" 747.484";"1925.031";"1808.670";"1694.771";" 742.211";" 558.333";"1409.568";" 919.679";"1530.530";"1346.998";"1278.235";" 960.803";" 428.130";"1326.018";"1502.407"
"7am";"1518.404";" 443.238";"1093.819";"1401.774";" 879.756";"2781.791";"1606.154";"1463.209";" 705.419";" 953.177";"1093.844";" 810.369";"1216.622";"1247.755";"1110.586";" 712.267";" 339.859";" 987.284";"1170.548"
"8am";"1928.540";" 315.323";" 855.702";"1367.281";" 919.495";"3434.963";"1172.657";"1255.593";" 620.356";"1081.707";" 982.727";" 520.613";"1248.851";"1313.514";" 729.012";" 655.216";" 271.622";" 821.365";"1154.414"
"9am";"2241.311";" 449.177";" 938.281";"1530.558";" 924.450";"3454.360";"1357.666";"1225.029";" 426.243";" 748.264";" 977.968";" 540.216";"1167.638";"1136.750";" 729.012";" 592.688";" 233.852";" 697.061";"1199.790"
"10am";"2187.243";" 447.989";" 934.139";"1425.592";" 989.261";"3428.461";"1161.288";"1131.735";" 469.463";" 926.735";" 893.314";" 811.692";"1391.196";" 933.414";" 659.069";" 602.221";" 233.852";" 816.894";"1160.509"
"11am";"2224.902";" 284.493";" 947.268";"1270.628";" 860.222";"3494.888";"1055.010";"1382.234";" 452.855";" 823.430";"1009.642";" 727.828";"1138.606";"1193.828";" 751.697";" 581.314";" 174.507";" 841.404";"1124.500"
"12am";"2086.438";" 577.697";"1047.383";"1333.533";" 773.727";"2857.055";"1409.351";"1446.056";" 516.642";" 549.403";"1112.769";" 710.112";"1222.332";"1012.782";" 781.438";" 558.915";" 256.895";" 958.883";"1171.239"
"1pm";"1911.151";" 368.255";" 838.654";"1024.930";" 826.639";"3307.678";"1391.565";"1140.647";" 540.681";" 844.922";"1080.882";" 611.636";"1455.646";"1296.831";" 811.564";" 610.818";" 180.053";" 688.866";"1218.521"
"2pm";"1963.420";" 268.164";" 900.895";"1166.313";" 776.072";"3338.131";"1130.881";" 974.404";" 540.681";" 934.501";"1243.273";" 493.947";"1288.292";"1161.301";" 899.068";" 774.251";" 343.005";" 735.721";"1218.831"
"3pm";"2124.951";" 347.596";"1022.292";"1074.790";" 781.421";"3563.589";"1270.469";" 981.002";" 522.934";" 787.874";"1038.257";" 494.345";"1236.072";"1288.320";" 788.390";" 920.161";" 370.862";" 646.498";" 970.066"
