"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329";"68.5233057888329"
"4am";" 9.262627";"23.100075";"14.939617";"25.481508";"34.083917";"17.262877";"42.884885";"26.964712";"35.429833";"21.850031";"27.607731";"21.958194";"23.547508";"18.025075";"19.374484";"21.280462";"19.330533";"22.028412";"30.322388"
"5am";" 9.114376";"23.194816";"15.624507";"25.136985";"34.390577";"17.125334";"42.884885";"26.972552";"35.758708";"21.522695";"28.074531";"21.376135";"23.798984";"17.668108";"19.256580";"21.412262";"19.581045";"22.627970";"30.476937"
"6am";" 8.864316";"23.964975";"16.240827";"25.511674";"34.099788";"17.818000";"42.424308";"27.602835";"35.076511";"21.673458";"28.074531";"20.840693";"24.543068";"16.669000";"20.134146";"21.664767";"20.352869";"22.980786";"31.017180"
"7am";" 7.508827";"28.868898";"15.107508";"27.098070";"28.188648";"13.245106";"41.462763";"33.638991";"35.563296";"19.132178";"33.058488";"25.808643";"26.759477";"17.070191";"25.919670";"25.676445";"20.818970";"30.149186";"33.953642"
"8am";" 6.320128";"30.691173";"17.031586";"28.726403";"28.602038";"11.139006";"38.970535";"37.194586";"38.611040";"17.603818";"33.003790";"34.781420";"25.500063";"18.259779";"33.663798";"28.515834";"24.139227";"32.725689";"35.413584"
"9am";" 6.566198";"31.919551";"13.757428";"31.206436";"29.818485";"10.013211";"36.681604";"36.586803";"41.379786";"17.330942";"33.050059";"35.126878";"25.912436";"19.707513";"35.139135";"28.698264";"25.015613";"36.083669";"33.652570"
"10am";" 5.525459";"29.827935";"15.015477";"32.373205";"30.351789";"10.370710";"35.289858";"34.123032";"45.208557";"18.828385";"31.777202";"38.294600";"23.504019";"19.277855";"32.286577";"28.446747";"26.989989";"38.619513";"34.925307"
"11am";" 5.400864";"33.950702";"16.311338";"29.864185";"31.552148";"10.806688";"38.678829";"36.680171";"44.296020";"16.627310";"34.353733";"32.353882";"27.128410";"19.499891";"34.977337";"25.720324";"27.059876";"35.998851";"34.171609"
"12am";" 6.559582";"24.238387";"14.856005";"29.536380";"31.200826";"10.585459";"39.414667";"32.045785";"41.998296";"18.299445";"32.820947";"30.760428";"25.599850";"20.248799";"33.146189";"25.893096";"33.671542";"36.901576";"33.391878"
"1pm";" 7.081526";"29.403989";"16.251961";"32.047647";"28.958033";"11.088182";"31.977528";"37.695384";"39.759715";"17.375226";"35.702696";"30.432782";"24.132234";"19.137922";"34.328507";"29.199710";"23.077132";"34.240786";"33.164140"
"2pm";" 8.248928";"28.147553";"19.173399";"28.093139";"27.263186";"12.715983";"37.142344";"34.202787";"39.127903";"18.052664";"33.338750";"28.253564";"25.765641";"18.818820";"31.756994";"31.197325";"21.408164";"35.853448";"32.644558"
"3pm";"10.24103";"29.22026";"20.89770";"30.78303";"26.26345";"14.14507";"36.28388";"32.66975";"39.71894";"17.81661";"34.41015";"28.30780";"19.96219";"18.80515";"30.20133";"33.17660";"22.31321";"34.54742";"34.32468"
"4pm";" 9.684745";"27.248063";"19.819934";"29.273717";"31.691061";"14.213518";"40.417276";"30.436889";"37.342437";"17.937643";"36.721748";"24.244980";"21.920117";"17.690665";"30.557691";"26.676540";"22.427909";"32.439257";"35.130392"
"5pm";"12.29870";"27.95594";"18.84987";"27.24470";"33.50814";"15.90954";"37.13523";"30.01709";"38.93635";"21.05498";"32.33869";"26.50051";"21.02400";"18.58397";"22.71190";"21.90932";"19.40878";"29.07015";"31.02433"
"6pm";"10.32429";"24.88719";"15.39670";"25.56008";"34.79386";"17.02366";"40.54736";"27.49913";"35.27084";"23.24598";"32.13182";"23.68444";"23.26308";"17.91135";"21.66736";"22.02049";"23.38499";"23.92155";"29.57200"
"7pm";"10.48453";"24.17685";"15.67353";"26.08690";"33.32786";"16.90838";"42.92545";"25.36455";"32.97596";"22.61067";"32.68649";"23.85607";"24.13841";"17.26509";"19.47909";"22.88492";"21.35604";"22.41349";"30.42808"
