"hour","age1","age2","age3","age4"
"4am",0.497244530813803,0.434415287267753,0.496131507839594,0.251276047170542
"5am",0.493229504162018,0.436294963263384,0.471143790404217,0.260601358861518
"6am",0.469789658370359,0.400452144048411,0.410574752062931,0.302303371003724
"7am",0.395085798425923,0.344860104306162,0.254867822070329,0.36930849814193
"8am",0.398173235585006,0.306846981788912,0.193440445696734,0.370552820981319
"9am",0.388330965030795,0.371243526538173,0.235066587451456,0.37310862068751
"10am",0.352101790226593,0.3914354151588,0.280367455530478,0.35009540705088
"11am",0.376058700197224,0.386493330657313,0.253913396068288,0.347021984329008
"12am",0.41239109506176,0.392516234736851,0.292779104846757,0.36864361214245
"1pm",0.389623672504223,0.361250922198701,0.218731806173411,0.348026689479783
"2pm",0.415297383800522,0.371313782115744,0.228976785048662,0.307795797710534
"3pm",0.440586189017141,0.385833827359514,0.203059427350708,0.411545899564304
"4pm",0.467159383984399,0.318585996493553,0.285922752792512,0.429277797517991
"5pm",0.458729487039928,0.423047096644429,0.340966457573791,0.318706613355858
"6pm",0.512116762147986,0.495671091477483,0.468078364876817,0.290843124105987
"7pm",0.526046431273316,0.463813677352525,0.483308312229132,0.298158453862717
"8pm",0.511284839125274,0.465515904797644,0.473306286145565,0.269875387555451
"9pm",0.492122189822948,0.438036709052108,0.482164530025651,0.267244391587959
"10pm",0.552399480592104,0.446253816813921,0.491271052329415,0.280387055119676
"11pm",0.535864522140936,0.449095807405596,0.483717130129372,0.253273611772433
"12pm",0.529893101542553,0.450633690347442,0.488911047229911,0.260956720098517
"1am",0.535534348453253,0.443785072019936,0.484824902383303,0.256553443180857
"2am",0.535477887450749,0.450613430442481,0.492438069882361,0.252528391920264
"3am",0.537359790240968,0.436045323896472,0.49645636108973,0.248083428840921
