"hour","occ1","occ2","occ3","occ4","occ5"
"4am",0.181990100990487,0.556829660154729,0.221824570544035,0.423498044267532,0.290506537404859
"5am",0.140342135807912,0.545895689491782,0.220808724449996,0.432641300877687,0.297732419168727
"6am",0.0943148079273788,0.544242517741625,0.21915429987139,0.478060262326927,0.273744048254384
"7am",0.0571937347409731,0.440519765265753,0.193639555895955,0.507005447376607,0.261590498082669
"8am",0.0347187330807344,0.444424548734869,0.176532986883933,0.47549523239156,0.212978958959962
"9am",0.0371880481078413,0.433002157934434,0.143007323676002,0.47332700836525,0.189173909487906
"10am",0.032422370194299,0.416851447460639,0.150000763866233,0.457251136324153,0.209796282693092
"11am",-0.00558566091626282,0.433242764147328,0.155460974388705,0.45726731031488,0.220084417635787
"12am",0.00845522814573858,0.452578858446482,0.167662209214789,0.477669344195871,0.221447746767771
"1pm",-0.00931120165346389,0.402387611624477,0.116199428462374,0.478672065969317,0.2305990275821
"2pm",-0.0709436958949506,0.447702903144036,0.0823241045829764,0.444580462345364,0.259448207560491
"3pm",-0.00080419011554275,0.466344344256837,0.106390399155734,0.515109068201333,0.28059665682066
"4pm",0.00674895509197509,0.512322546358036,0.182620732146745,0.499867905600131,0.240196861370157
"5pm",0.0386476200503113,0.594868794899643,0.1999484477793,0.407853122605664,0.27910271174423
"6pm",0.147725151752879,0.634621527223703,0.230607623451218,0.422576868365854,0.291549562426805
"7pm",0.149893584065253,0.643917676480072,0.203607336385768,0.434882846733251,0.302079251175084
"8pm",0.162875851493905,0.633396761530356,0.205100654592928,0.422317181195896,0.279177140265246
"9pm",0.194131652752413,0.595354311388404,0.237235365307824,0.428583456198711,0.276612136308156
"10pm",0.229370996860492,0.610034834992301,0.252785550354675,0.444694079630906,0.263069434564319
"11pm",0.194187821546533,0.578999720604969,0.262918381104308,0.429273468196585,0.276278791143276
"12pm",0.178178066370679,0.607223941240398,0.239930580391614,0.431056375945616,0.272338757350537
"1am",0.172241473112954,0.6189269139444,0.229731088195379,0.428693132257138,0.273898377915728
"2am",0.172849239069752,0.613100436527793,0.2318804655165,0.42374282169759,0.274672694885921
"3am",0.188191731719524,0.587240434241971,0.237295891793348,0.417928372056606,0.27320152479642
