"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.165155200105763,0.37401306594052,0.084147018610546,0.543144554037907
"5am",0.169621362338884,0.327224941562781,0.0887051058604603,0.527091239249785
"6am",0.203800195190612,0.296932017103724,0.160157906950235,0.509485721713879
"7am",0.226117813889796,0.350985808130877,0.220160988004895,0.535426531629014
"8am",0.239724737998426,0.423308678223301,0.291910879434687,0.542345010616589
"9am",0.264515208675302,0.429743674989303,0.328918250802778,0.512999210717074
"10am",0.261857734903938,0.419894314233769,0.325779021370498,0.506589422144399
"11am",0.247192890869985,0.414126067282666,0.323964114811236,0.47959723519143
"12am",0.24375968950211,0.349167663299532,0.266147471170993,0.481519250371383
"1pm",0.275792665474219,0.386883377647414,0.276688258619968,0.504853833599041
"2pm",0.242001953185121,0.404710024387303,0.215392647365699,0.512470207974532
"3pm",0.305894755969619,0.376331515531733,0.232410270872889,0.565270096800049
"4pm",0.258853981291201,0.420947816732915,0.249036954509153,0.541802210353346
"5pm",0.227039269632003,0.358269920442239,0.0887400885992254,0.496367215872285
"6pm",0.197121382787728,0.346668152584299,0.0491665100828681,0.544436193541422
"7pm",0.206988261720651,0.332092714284235,0.0779994798666124,0.547829569453291
"8pm",0.21661496067483,0.337111977282086,0.123777640695104,0.552047116156507
"9pm",0.203848847582567,0.360599150528117,0.100962684191409,0.552721653544471
"10pm",0.18716030658696,0.36019034504799,0.0552938748831871,0.535607961564117
"11pm",0.175244453996821,0.34058901742858,0.047744763224664,0.538937144158411
"12pm",0.166231170737804,0.357850989404496,0.0446102795027295,0.542443707891686
"1am",0.168289486903981,0.357529321055206,0.026599186707441,0.546361300863511
"2am",0.168996191814259,0.356730054424091,0.0330356507831873,0.54838193455727
"3am",0.167553589809707,0.357112879529375,0.0334308524168967,0.550994796771692
