"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696";"1.30434782608696"
"max";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118";"43.0588235294118"
"4am";"15.05882";"14.44201";"13.34623";"14.49416";"24.56779";"26.89873";"14.03279";"23.42954";"31.95084";"22.19959";"26.49728";"23.10469";"29.96769";"22.22222";"26.59933";"24.00636";"23.52049";"19.51952";"21.04247";"22.19680";"19.54625";"23.97138";"14.07678";"15.53611";"17.24710";"13.51351";"17.74892";"19.62025";"42.85714"
"5am";"15.87302";"14.78261";"13.32046";"14.42591";"24.56621";"26.81564";"13.87054";"23.15609";"31.98758";"21.99593";"26.19048";"23.10469";"29.83740";"22.16312";"27.58037";"23.85621";"23.52941";"19.48250";"21.24756";"22.11982";"19.40035";"24.23146";"13.63636";"15.48673";"17.08543";"13.59833";"17.68559";"19.27966";"36.44068"
"6am";"16.79537";"15.35181";"13.86719";"15.04425";"24.45255";"26.82146";"13.60544";"21.97615";"32.01970";"21.41372";"25.53606";"22.76576";"29.57035";"21.76259";"29.04762";"23.40792";"23.42488";"18.83117";"22.33820";"22.30216";"19.36090";"24.22587";"13.06818";"15.85082";"16.12319";"13.50763";"17.52809";"18.68132";"32.64605"
"7am";"24.85207";"21.75274";"15.09804";"17.22272";"23.81349";"24.63100";"12.50920";"22.46490";"29.79592";"20.13889";"21.41119";"21.66324";"27.26406";"19.00000";"28.75197";"20.83333";"21.61616";"17.37374";"20.44888";"20.70845";"17.87330";"25.58559";"12.44813";"15.12821";"13.97380";"11.08491";"18.09291";"16.82927";"33.38462"
"8am";"26.73703";"22.23489";"16.63286";"19.41032";"22.81145";"23.54805";"13.40442";"21.30682";"26.09756";"19.28934";"22.40000";"21.80527";"25.45825";"20.85020";"28.99506";"18.04878";"20.56075";"15.13002";"18.69688";"20.77151";"17.85714";"25.65905";"11.23596";"14.24731";"14.39206";"10.82474";"17.48072";"15.62500";"31.82309"
"9am";"25.85774";"23.47826";"17.01245";"19.50655";"23.21575";"22.43517";"13.79045";"21.71429";"24.93225";"19.89796";"21.44772";"22.41715";"24.87412";"19.91786";"29.57983";"20.00000";"20.14052";"14.03061";"18.10089";"21.10092";"18.65285";"25.40541";"11.58392";"14.28571";"13.63636";"10.20942";"17.37968";"16.62198";"31.44531"
"10am";"26.56250";"23.39979";"16.73469";"20.51852";"23.48993";"23.06805";"13.58221";"22.01705";"23.46041";"20.75000";"19.83914";"21.76414";"24.01247";"21.17400";"30.33333";"19.40701";"19.59799";"14.24731";"17.23077";"21.25000";"17.13483";"24.95413";"11.89320";"15.59889";"13.39031";"10.05435";"17.03297";"15.96639";"30.09091"
"11am";"26.377295";"23.472669";"16.595745";"19.850746";"23.695112";"23.059618";"13.498403";"22.094692";"26.027397";"19.338422";"21.447028";"22.697056";"23.382046";"21.413721";"30.794702";"18.848168";"19.700748";"13.756614";"18.153846";"21.943574";"16.759777";"24.682396";"11.137441";"14.529915";"13.725490";" 9.946237";"16.756757";"16.758242";"30.371714"
"12am";"25.993092";"22.766885";"17.500000";"20.148699";"24.178602";"22.666667";"13.489499";"21.847507";"24.678663";"18.112245";"21.994885";"23.841060";"23.844538";"21.383648";"30.398671";"17.223650";"20.581114";"13.910761";"16.718266";"21.341463";"16.246499";"25.912409";"10.817308";"14.484680";"13.461538";" 9.973046";"17.260274";"16.483516";"29.702970"
"1pm";"25.48860";"23.14225";"18.02935";"19.42496";"24.66960";"23.78698";"13.59223";"21.46051";"24.64986";"19.70075";"18.31683";"23.35558";"23.46194";"21.09705";"30.35413";"18.61702";"19.85646";"15.42553";"16.97531";"21.49837";"16.76136";"24.62963";"10.69652";"14.73988";"13.27434";"10.58496";"16.80672";"17.48634";"28.57143"
"2pm";"26.19440";"23.78378";"19.00648";"18.52118";"25.48845";"22.43437";"13.96104";"22.30216";"25.00000";"19.09814";"16.33110";"21.98853";"24.00857";"21.62162";"30.05093";"19.24051";"20.91954";"16.06218";"17.59259";"21.12211";"18.28255";"24.45652";"11.28205";"14.72222";"13.41108";"11.01928";"16.43059";"17.37968";"29.64912"
"3pm";"25.57498";"22.75449";"17.42739";"19.35988";"25.08993";"22.95430";"13.03657";"23.51145";"26.83544";"20.19465";"19.81777";"21.15768";"24.77522";"20.90164";"29.34233";"21.42857";"21.07527";"15.67696";"18.18182";"22.43590";"17.99486";"24.36364";"11.62791";"15.77540";"13.76623";"10.84011";"16.35389";"17.05426";"29.32642"
"4pm";"21.98492";"22.17631";"16.06765";"17.98986";"23.64486";"24.76008";"12.15170";"25.49317";"31.22363";"21.76871";"22.80335";"22.01746";"27.88462";"22.46521";"26.93727";"22.70916";"23.09160";"19.20000";"20.84367";"23.27586";"18.56823";"23.25142";"12.28916";"15.44304";"15.76674";"11.60494";"16.03053";"17.48768";"27.13311"
"5pm";"20.79723";"20.00000";"13.72951";"17.25067";"22.68136";"26.54867";"13.46434";"24.52229";"29.98138";"21.04121";"23.58871";"22.96919";"29.03780";"23.34630";"24.49726";"24.73118";"23.13043";"19.23077";"20.27972";"22.97650";"19.11469";"24.25926";"13.17647";"15.34772";"17.44186";"11.45585";"16.74757";"19.30233";"25.67568"
"6pm";"22.29730";"18.23009";"12.72366";"17.44604";"23.98453";"25.84973";"13.86348";"22.73450";"30.89286";"22.51656";"25.35211";"23.86980";"28.43561";"23.30097";"24.50091";"23.94366";"23.51946";"18.95973";"20.87156";"22.58883";"18.92430";"22.55083";"12.73148";"15.03580";"18.14745";"10.92637";"17.57720";"18.91253";"28.24859"
"7pm";"21.22241";"19.02174";"13.22957";"16.97080";"24.97635";"24.88967";"14.22535";"22.65023";"31.54122";"22.58065";"25.61670";"23.47122";"29.01235";"22.00772";"25.13661";"23.15609";"23.10287";"20.20202";"20.09238";"22.72727";"19.41176";"22.03390";"13.16397";"14.78873";"18.06084";"11.61137";"17.41176";"18.85442";"28.18182"
"8pm";"18.58736";"17.92453";"13.35878";"16.74596";"24.43609";"25.47332";"13.84399";"21.88976";"31.56966";"22.91221";"26.05364";"23.47032";"29.38634";"21.96532";"24.77396";"22.72727";"23.03922";"21.62602";"20.36199";"22.63682";"19.61905";"23.49624";"12.80899";"15.77726";"17.74492";"11.86047";"17.36111";"18.88112";"29.69925"
"9pm";"15.61866";"16.56687";"13.10212";"15.69017";"24.79186";"26.97095";"14.45448";"22.29730";"30.73090";"21.83406";"26.71756";"23.15593";"30.14395";"22.36842";"24.46043";"22.86184";"22.67717";"20.88608";"20.82430";"24.01961";"19.33702";"23.35217";"12.88889";"15.47344";"17.43772";"11.76471";"17.36111";"19.09091";"32.32323"
"10pm";"17.04036";"15.28662";"13.29365";"15.36174";"24.93126";"27.11726";"13.86207";"22.39316";"30.93290";"21.76724";"26.07880";"23.46939";"30.14950";"22.99065";"24.82270";"22.83850";"23.16119";"20.34429";"21.41328";"23.24455";"18.90909";"23.79182";"13.08204";"15.48975";"17.47405";"11.68539";"17.70115";"19.05830";"33.33333"
