"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224"
"min";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693";"61.18693"
"max";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616";"13537.46616"
"4am";"1380.0721";"3393.2162";"2255.5181";"1311.3506";"4757.6255";"3852.4883";"1739.9146";"4536.1932";"6336.4905";"2327.7027";"3559.2700";"2659.4956";"5255.4099";"2396.7412";"1448.7530";"1462.4769";"2711.4431";"1336.7504";"1151.3721";"2364.5597";"2125.4569";"1182.1287";"1566.9330";"1677.8269";"2397.2190";" 829.1510";"1808.4488";"3775.8397";"1574.6538";"1403.3170";"1729.6527";"1728.7457";"2362.5037";"2473.0947";"3943.8825";"2864.9615";"1826.5761";"1008.2976";"2693.1670";"1934.1939";"3933.6729";"2793.2731";"1472.2517";"1472.0446";"1856.5451";"1789.7839";"1846.3653";"2915.8750";"2001.7100";"2304.9018";"1704.4875";"3766.0614";"2786.9547";"1773.9900";"2397.7168";" 959.3257"
"5am";"1380.0721";"3719.0405";"2340.2504";"1311.3506";"4806.6872";"3998.1425";"1739.9146";"4536.1932";"6213.8581";"2327.7027";"3559.2700";"2656.8043";"5397.2761";"2344.4036";"1448.7530";"1462.4769";"2578.9306";"1336.7504";"1151.3721";"2364.5597";"2125.4569";"1133.0670";"1566.9330";"1677.8269";"2397.2190";" 829.1510";"1686.3784";"3952.3700";"1773.4783";"1403.3170";"1729.6527";"1728.7457";"2362.5037";"2309.0126";"3943.8825";"2807.0062";"1760.9058";"1008.2976";"2693.1670";"1934.1939";"3818.8440";"2793.2731";"1420.4275";"1439.1897";"1768.1820";"1624.3521";"1846.3653";"2915.8750";"2001.7100";"2304.9018";"1704.4875";"3766.0614";"2786.9547";"1773.9900";"2397.7168";" 959.3257"
"6am";"1808.9180";"3754.9520";"2398.2057";"1419.3052";"5434.1444";"4004.7860";"1718.4642";"4346.0060";"6520.3990";"2086.5887";"3406.7539";"2772.5670";"5120.2513";"2419.0772";"1426.5983";"1404.9802";"2635.6681";"1262.5200";"1003.4171";"2364.5597";"1776.6759";" 940.5674";"1399.5590";"1569.7139";"2257.2950";" 837.9109";"1684.2414";"4156.2583";"1617.8423";"1392.0336";"1729.6527";"1575.7471";"2317.8382";"2034.8512";"3775.3874";"2564.5254";"1670.4425";" 931.3006";"2616.5696";"1884.6554";"3665.6747";"2658.4156";"1420.4275";"1341.0503";"1768.1820";"1610.6537";"1694.0507";"2866.7067";"1583.1611";"2239.9995";"1817.8338";"3636.8194";"3038.8626";"1671.8610";"2186.7981";" 751.5479"
"7am";"2292.1406";"3800.8830";"2866.2496";"2219.8690";"8278.3505";"5712.9276";"1493.0507";"3618.6728";"6586.4129";"1744.7868";"2939.3366";"2824.8838";"5032.3973";"2231.2601";"1155.3447";"1198.2313";"2128.3751";"1007.4177";" 624.0652";"1586.0294";"1225.2571";" 458.1354";" 814.0990";"1098.9158";"1423.1675";" 494.0149";"1401.6267";"4638.1556";"1238.5721";" 775.8057";"1125.0242";"1069.3603";"2054.2014";"1455.6785";"4585.6502";"2230.1592";"1158.6814";" 945.2556";"2770.3403";"1728.1918";"2658.7461";"3272.5214";" 995.8206";"1194.9400";"1700.3323";"1089.0433";"1520.1370";"2643.4457";"1397.5298";"1946.7885";"1758.2595";"3569.8392";"3669.9047";"1164.6425";"1565.5202";" 593.7914"
"8am";" 3659.7645";" 4738.0470";" 3324.7451";" 3166.3943";"10536.2193";" 7713.0798";" 1512.6978";" 3086.4906";" 5915.7975";" 1526.3379";" 2265.9348";" 3516.1666";" 5323.6843";" 2181.5087";"  787.6784";"  719.9186";" 2062.0550";"  834.5203";"  307.6080";" 1186.6178";" 1198.4352";"  379.9284";"  652.7734";"  806.0188";" 1281.1854";"  384.8646";" 1220.9168";" 5324.9882";" 1239.2667";"  813.7216";" 1065.4289";" 1179.4061";" 1468.6265";" 1054.0705";" 5532.1417";" 1744.2435";" 1142.0354";"  988.7736";" 2913.7981";" 1572.1662";" 2610.5442";" 3964.2737";"  594.5106";" 1047.1868";" 1671.6636";"  888.7011";" 1254.8196";" 2362.3421";" 1397.5723";" 1640.5639";" 1744.0566";" 4197.0555";" 3672.5883";" 1033.0836";" 1520.7494";"  577.9056"
"9am";" 3983.3968";" 4830.3784";" 3848.6974";" 3486.2478";"10808.1296";" 7502.7219";" 1516.0930";" 2754.6986";" 6013.1811";" 1689.3336";" 1776.0617";" 4199.1588";" 5508.3099";" 2172.5021";"  787.6784";"  905.0534";" 1910.4042";"  710.6187";"  282.5867";" 1165.8245";" 1163.0135";"  291.5356";"  678.6106";"  773.7124";" 1462.3002";"  311.7349";" 1350.1139";" 4968.4625";" 1392.6742";"  548.0862";" 1084.3792";" 1110.0274";" 1600.5520";" 1054.0705";" 5454.0974";" 1602.4956";" 1109.8122";"  906.2946";" 2938.5852";" 1536.7105";" 2551.4661";" 3964.2737";"  594.5106";" 1069.8482";" 1583.3005";" 1006.5357";" 1136.9851";" 2382.7496";" 1209.2389";" 1660.5278";" 1863.9407";" 4251.1474";" 3795.1813";"  969.0606";" 1629.2303";"  577.9056"
"10am";" 4190.2777";" 4153.4876";" 3696.4339";" 3620.1916";"10702.1967";" 7898.8515";" 1729.5606";" 2656.3473";" 6135.2770";" 1535.1590";" 2039.2360";" 4090.4967";" 5807.0054";" 1979.8322";"  828.7040";"  851.8060";" 1916.3180";"  715.6358";"  282.5867";" 1066.5139";" 1021.3269";"  291.5356";"  671.5880";"  773.7124";" 1460.8838";"  270.7093";" 1286.4608";" 4756.3253";" 1387.5876";"  633.8128";"  975.6917";" 1110.0274";" 1546.3260";" 1113.2877";" 5688.3421";" 1424.7377";"  971.9993";"  889.1119";" 2852.3822";" 1640.0125";" 2158.1843";" 4079.6178";"  640.0864";" 1007.2597";" 1656.6471";"  749.6101";" 1218.0960";" 2435.0442";" 1147.0646";" 1537.4309";" 1844.8480";" 4666.7352";" 3474.0045";"  927.0792";" 1750.3530";"  758.5748"
