"variable","CODE_SEC","RES_SEC","W_IND"
"h7","102","101",198.633
"h7","102","103",44.428
"h7","102","104",42.222
"h7","102","105",118.678
"h7","102","106",60.044
"h7","102","117",19.004
"h7","102","118",30.306
"h7","102","126",53.047
"h7","102","303",66.45
"h7","103","101",64.142
"h7","103","102",145.446
"h7","103","104",90.263
"h7","103","105",59.339
"h7","103","106",48.493
"h7","103","108",56.881
"h7","103","109",47.285
"h7","103","112",83.329
"h7","103","113",30.256
"h7","103","114",10.395
"h7","103","123",34.279
"h7","103","311",35.66
"h7","103","507",16.785
"h7","106","102",255.927
"h7","106","103",50.137
"h7","106","105",235.453
"h7","106","109",58.167
"h7","106","110",91.024
"h7","106","113",111.543
"h7","106","117",10.367
"h7","106","118",30.306
"h7","106","122",26.849
"h7","106","132",47.691
"h7","106","138",11.477
"h7","106","802",16.201
"h7","122","103",64.49
"h7","122","106",59.343
"h7","122","108",58.917
"h7","122","121",58.862
"h7","122","124",26.649
"h7","122","138",45.385
"h7","122","303",66.45
"h7","122","308",30.394
"h7","122","311",17.83
"h7","501","502",75.686
"h7","501","503",55.041
"h7","501","504",142.355
"h7","501","505",21.619
"h7","501","507",16.119
"h8","101","102",54.35
"h8","101","103",159.055
"h8","101","106",112.121
"h8","101","110",50.728
"h8","101","111",52.677
"h8","101","113",139.429
"h8","101","121",14.14
"h8","101","123",84.566
"h8","101","138",20.467
"h8","101","203",111.936
"h8","102","101",289.292
"h8","102","103",237.898
"h8","102","104",84.444
"h8","102","105",227.719
"h8","102","106",220.658
"h8","102","108",103.417
"h8","102","110",67.786
"h8","102","111",40.689
"h8","102","117",19.004
"h8","102","126",53.047
"h8","102","303",66.45
"h8","102","519",6.542
"h8","103","101",128.284
"h8","103","102",268.935
"h8","103","104",174.707
"h8","103","105",178.017
"h8","103","106",96.986
"h8","103","108",99.792
"h8","103","109",47.285
"h8","103","111",83.131
"h8","103","112",83.329
"h8","103","113",139.429
"h8","103","114",10.395
"h8","103","121",15.291
"h8","103","123",34.279
"h8","103","311",17.83
"h8","103","507",33.653
"h8","106","101",246.413
"h8","106","102",415.54
"h8","106","104",42.222
"h8","106","105",741.891
"h8","106","108",56.881
"h8","106","109",58.167
"h8","106","110",299.625
"h8","106","112",162.74
"h8","106","113",111.543
"h8","106","116",191.754
"h8","106","117",50.74
"h8","106","118",30.306
"h8","106","122",26.849
"h8","106","124",10.655
"h8","106","128",20.337
"h8","106","130",24.881
"h8","106","133",115.383
"h8","106","134",55.442
"h8","106","138",11.477
"h8","106","141",15.667
"h8","106","802",16.201
"h8","108","103",50.137
"h8","108","105",156.124
"h8","108","106",59.343
"h8","108","107",32.371
"h8","108","109",36.148
"h8","108","111",93.366
"h8","108","115",64.493
"h8","108","121",15.291
"h8","108","123",77.363
"h8","108","127",75.506
"h8","110","103",64.49
"h8","110","104",42.222
"h8","110","105",114.156
"h8","110","106",59.343
"h8","110","107",34.215
"h8","110","108",148.403
"h8","110","109",108.201
"h8","110","112",69.242
"h8","110","128",22.991
"h8","110","132",47.691
"h8","110","510",25.781
"h8","112","102",159.613
"h8","112","105",54.817
"h8","112","106",60.044
"h8","112","108",58.917
"h8","112","109",36.148
"h8","112","110",91.024
"h8","112","111",52.677
"h8","112","113",109.173
"h8","112","114",10.395
"h8","112","115",177.147
"h8","112","116",131.821
"h8","112","127",75.506
"h8","112","128",20.337
"h8","112","134",53.031
"h8","113","104",42.222
"h8","113","105",90.318
"h8","113","106",46.125
"h8","113","109",47.285
"h8","113","110",164.252
"h8","113","112",164.412
"h8","113","114",62.815
"h8","113","139",122.276
"h8","119","101",107.974
"h8","119","103",64.49
"h8","119","107",290.568
"h8","119","117",14.219
"h8","119","120",107.832
"h8","119","125",15.115
"h8","122","101",53.987
"h8","122","106",59.343
"h8","122","108",58.917
"h8","122","119",54.857
"h8","122","121",96.096
"h8","122","123",101.905
