"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"046";"047";"049";"050";"052";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249";"5696.249"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1092.642";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 712.075";"   0.000";"   0.000";"   0.000";" 649.735";"   0.000";"   0.000";"   0.000";"   0.000";"1111.877";"   0.000";"   0.000";"   0.000";"1804.282";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1960.757";"2141.521";"   0.000";"   0.000";"   0.000";"   0.000";" 990.333";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 969.125";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"   0.000";"1231.511";"1554.463";"1188.705";"   0.000";"1378.837";" 807.491";" 954.011";"   0.000";"2943.340";" 683.530";"   0.000";"1129.086";"   0.000";"2838.158";"   0.000";"   0.000";" 996.604";"3772.130";"   0.000";" 862.091";"1073.252";"   0.000";"1054.467";"   0.000";"   0.000";" 688.868";"   0.000";"   0.000";"   0.000";"   0.000";" 924.490";"3680.283";"3617.466";"   0.000";"1606.915";"   0.000";"   0.000";"1669.459";" 909.565";"   0.000";"   0.000";"   0.000";"   0.000";" 735.109";"   0.000";"   0.000";"   0.000";"   0.000";" 914.760";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 906.794";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1089.200";"1034.637";"   0.000";"   0.000";" 854.886";"   0.000";"   0.000";"1231.400";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"   0.000";"1545.846";"2188.664";"1441.205";" 993.486";"1805.191";"1069.307";"1107.272";" 958.702";"3659.970";" 771.643";"   0.000";"1322.000";" 681.225";"3198.263";"   0.000";"   0.000";"1090.768";"4061.942";"   0.000";" 895.662";" 929.049";"   0.000";"1324.912";"1164.702";"   0.000";"1267.788";"   0.000";"1031.737";"   0.000";"   0.000";"1105.590";"3898.014";"4354.801";"   0.000";"1879.647";" 804.229";"   0.000";"1855.038";" 976.349";"   0.000";"   0.000";"   0.000";" 780.762";" 791.112";"   0.000";"   0.000";"   0.000";"   0.000";" 912.221";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 815.224";" 994.329";"   0.000";" 954.172";"1037.240";"1039.517";"   0.000";" 927.436";" 697.959";"   0.000";"2249.882";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";" 877.284";"1743.722";"2172.943";"1834.063";"1085.469";"2141.407";"1220.187";"1136.393";" 811.383";"3515.952";" 776.212";"   0.000";"1332.207";" 681.225";"3730.573";"   0.000";"   0.000";"1168.516";"4284.738";"   0.000";" 985.073";" 941.274";"   0.000";"1860.804";"1286.599";"   0.000";"1505.557";"   0.000";"1663.625";"   0.000";"   0.000";"1204.425";"3935.896";"4721.290";" 942.776";"1829.753";" 775.285";"   0.000";"2016.189";" 957.476";"   0.000";"   0.000";"   0.000";" 995.120";" 739.820";"   0.000";"   0.000";"   0.000";"   0.000";" 879.593";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 895.665";"1435.711";"   0.000";" 825.857";"1017.920";"1325.973";"   0.000";" 836.784";"   0.000";"   0.000";"2516.572";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
