"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077";"93.581354663077"
"4am";"81.19889";"89.78698";"68.15986";"75.74372";"84.20669";"84.84319";"71.36308";"81.57177";"75.62611";"79.56061";"49.15060";"65.48564";"73.30111";"64.43215";"85.50348";"84.22874";"82.75089";"86.13641";"93.23080";"80.01665";"73.67114";"78.88023";"90.76985";"85.36119";"77.58982";"85.47577";"82.30478";"84.07322";"85.33107";"78.49596"
"5am";"81.28259";"89.82298";"68.49979";"76.19257";"84.14935";"84.70078";"72.24213";"81.38691";"75.54512";"79.36558";"50.01882";"66.87222";"73.44044";"58.88375";"85.79399";"84.96398";"82.23599";"87.82160";"93.47109";"80.05172";"72.53148";"77.75609";"90.66704";"85.12652";"76.97643";"85.59447";"82.23507";"84.28759";"84.96237";"78.66399"
"6am";"80.78262";"89.52950";"67.21047";"75.23795";"83.42986";"84.32376";"70.34042";"81.69659";"74.89878";"81.54879";"51.31993";"66.38035";"73.34982";"58.38306";"86.24883";"84.96501";"81.50593";"87.80981";"93.58135";"81.23319";"70.86794";"78.13494";"90.31359";"86.06055";"76.44223";"85.59447";"81.99860";"83.65751";"85.05211";"84.04733"
"7am";"79.60403";"85.19119";"72.91446";"78.39565";"85.32607";"83.46806";"70.65529";"83.50759";"70.64207";"81.05355";"54.86587";"68.66943";"74.65481";"60.04389";"86.58585";"87.62338";"81.82582";"91.33134";"92.63905";"80.30792";"75.81130";"79.37505";"89.07135";"85.15471";"76.74432";"88.95833";"81.86160";"83.52739";"87.45080";"81.75250"
"8am";"80.88310";"83.10073";"75.42929";"79.42002";"82.56079";"82.68973";"69.76629";"81.12609";"71.64824";"73.12403";"59.76043";"78.84520";"72.08190";"61.61784";"88.74832";"88.06332";"83.02776";"90.13587";"93.30765";"76.68680";"76.62851";"81.84331";"88.93737";"77.31935";"75.58024";"87.54968";"80.63733";"86.30202";"83.83330";"80.15565"
"9am";"81.89338";"84.29861";"76.00339";"80.70986";"83.89006";"89.33363";"75.34673";"80.67203";"71.16404";"74.93260";"59.33798";"80.15547";"72.19131";"62.56711";"86.80935";"88.16463";"82.88006";"90.05365";"90.76581";"81.11266";"75.33708";"78.67926";"86.10291";"80.65433";"75.82517";"85.34966";"76.32115";"87.71399";"86.09002";"80.60004"
"10am";"82.76636";"85.60670";"76.49978";"80.90555";"84.98813";"91.77565";"73.93856";"80.50000";"71.90700";"76.76811";"60.04294";"83.77914";"72.40764";"59.90378";"82.94112";"91.04224";"82.22257";"91.83850";"90.51459";"80.61715";"74.51018";"74.36157";"88.19613";"82.58634";"77.79362";"82.10897";"78.62720";"85.69716";"87.62316";"78.82190"
"11am";"80.51749";"86.16321";"76.83833";"81.48463";"85.80928";"88.62471";"75.31278";"81.86591";"72.85440";"78.05906";"59.22795";"82.82273";"71.66627";"71.91658";"82.37502";"90.01179";"82.84807";"91.18874";"91.50084";"79.10715";"75.59059";"75.28666";"86.85021";"80.92939";"73.74487";"83.69336";"77.33144";"86.84183";"87.50993";"77.25880"
