"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687";"65.79687"
"max";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827";"7518.33827"
"4am";"2403.2058";"2188.2359";"4086.7029";"3677.4694";" 647.3681";"2725.0574";" 164.6120";"1305.4917";"1155.8928";" 833.5745";" 762.9230";"2125.5932";"2766.5474";" 245.6456";" 915.6450";" 699.6780";"1018.1270";" 253.6299";"1102.1772";"1182.7835";" 577.0136";" 502.5725";" 577.5517";" 452.2678";" 981.7600";" 946.0304";" 943.8124";" 783.6005"
"5am";"2403.2058";"2188.2359";"4086.7029";"3677.4694";" 647.3681";"2725.0574";" 164.6120";"1305.4917";"1155.8928";" 833.5745";" 762.9230";"2125.5932";"2852.3047";" 245.6456";" 915.6450";" 699.6780";"1018.1270";" 253.6299";"1102.1772";"1097.0262";" 577.0136";" 502.5725";" 577.5517";" 452.2678";" 981.7600";" 946.0304";" 943.8124";" 783.6005"
"6am";"2147.3191";"2188.2359";"4053.1273";"3677.4694";" 548.9839";"2737.4707";" 164.6120";"1196.3906";"1155.8928";" 833.5745";" 734.5105";"2050.8730";"2788.9780";" 245.6456";" 915.6450";" 706.8913";"1018.1270";" 253.6299";"1102.1772";"1097.0262";" 577.0136";" 502.5725";" 565.1384";" 452.2678";" 981.7600";" 888.7966";" 926.2251";" 783.6005"
"7am";"2287.9488";"2061.0560";"4435.6129";"2550.3124";" 682.2280";"3063.7321";" 234.2268";" 836.9295";"1220.8735";" 742.3975";" 668.1961";"1932.2895";"1978.4285";" 291.7417";" 722.2642";" 641.1015";"1223.9826";" 213.8308";" 761.2794";" 749.8583";" 383.2054";" 325.7163";" 438.1780";" 288.4482";" 779.3070";" 622.7847";" 730.7514";" 559.7484"
"8am";"3403.31228";"1336.59735";"4379.31408";"2098.49722";"1355.80440";"3278.41592";" 601.57792";"1042.82645";" 754.66575";"1280.57624";" 799.84418";"2135.79371";"1598.40745";" 335.49050";" 726.39822";" 724.45678";"1286.58904";"  92.74517";" 629.27924";" 603.70357";" 249.29309";"  99.82827";" 164.87457";" 323.10016";" 374.60655";" 592.80323";" 491.28686";" 305.15923"
"9am";"3472.12671";"1368.56897";"4445.43461";"1959.27389";"1446.98079";"3168.55975";" 556.67889";"1257.21092";" 799.25750";"1586.85884";" 587.39813";"1970.79377";"1465.31893";" 299.54172";" 824.69355";" 656.24277";"1296.93389";"  92.74517";" 629.27924";" 603.70357";" 200.28770";"  99.82827";" 148.55577";" 282.23551";" 374.60655";" 574.70222";" 436.07998";" 305.15923"
"10am";"3742.11171";"1305.86245";"4159.82208";"1897.11498";"1536.35911";"3316.15074";" 545.77352";"1302.89947";" 575.46040";"1435.86790";" 619.20613";"1959.02326";"1319.53720";" 299.54172";" 796.21247";" 712.70560";"1273.83480";" 160.24621";" 794.18756";" 519.02110";" 200.28770";"  82.81257";" 126.79737";" 303.99391";" 342.69438";" 492.23868";" 369.56802";" 407.93160"
"11am";"3963.37623";"1363.12420";"4229.64006";"1750.41922";"1529.85894";"3634.10712";" 545.77352";"1008.74757";" 675.69370";"1502.37894";" 621.40076";"1838.06772";"1403.97360";" 299.54172";" 807.94506";" 888.31579";"1049.44267";" 160.24621";" 794.18756";" 519.02110";" 187.30387";"  65.79687";" 151.01356";" 282.23551";" 315.57014";" 522.92042";" 437.04038";" 309.00547"
