"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681";"64.8845011392681"
"4am";"5.9869653";"5.1452305";"2.9956773";"3.4096873";"4.3604331";"9.9623116";"8.9111473";"2.0104357";"1.1167882";"3.4440026";"4.7865787";"2.5626275";"3.3523045";"4.3459361";"3.9060780";"6.3310144";"4.5472841";"3.1296844";"2.1811793";"2.0631435";"5.4430395";"4.4530491";"1.5731973";"2.9004131";"0.7213085";"3.6192620";"3.6052901";"2.7869056";"1.6960595";"3.7297585"
"5am";"5.8011363";"5.1006246";"3.0066612";"3.4379701";"4.5663231";"9.8229050";"7.6918239";"2.0369562";"1.1257217";"3.5660628";"4.6271775";"2.5546059";"3.3671752";"4.3846820";"3.9410294";"6.4033996";"4.5293238";"3.2047185";"2.1396917";"2.1121812";"5.4732973";"4.5414168";"1.5726945";"2.9934564";"0.7213085";"3.5808223";"3.7307419";"2.8008215";"1.7334517";"3.9125179"
"6am";"5.8956002";"5.2812810";"3.2099857";"3.4263343";"4.5779964";"9.6017275";"7.4453757";"2.1743153";"1.1614871";"3.5221494";"4.5963705";"2.5964353";"3.3917463";"4.5156755";"4.2215434";"6.5919460";"4.4762284";"3.2027617";"2.1286638";"2.2024579";"5.5932064";"4.6436169";"1.5441694";"3.0686516";"0.7557535";"3.5716909";"3.8454314";"2.8913766";"1.7079251";"3.9394786"
"7am";"4.8975073";"4.6622917";"2.9762223";"3.6921619";"4.6871048";"8.6176950";"6.2948948";"2.2104806";"1.4998219";"3.4163216";"5.5275075";"2.6777560";"3.6834739";"4.8160523";"4.8436732";"7.5697719";"4.7163784";"3.5725568";"2.1251187";"2.3534406";"5.7767511";"5.2249878";"1.5802053";"3.3522009";"0.8356122";"4.0482372";"4.2598462";"2.8709219";"1.6166949";"4.3145586"
"8am";" 5.0205151";" 5.2137191";" 3.2182496";" 3.4261378";" 4.7694343";"10.5311274";" 4.8861887";" 2.8202776";" 1.6889565";" 3.3297812";" 5.0991937";" 2.6734271";" 2.1550091";" 4.7720365";" 5.5304424";" 7.9365934";" 4.3440762";" 3.6316400";" 2.4171768";" 1.5193708";" 6.1014816";" 6.1798309";" 1.5486348";" 3.5279572";" 0.9018941";" 4.2254464";" 3.4364710";" 3.0470702";" 1.7068214";" 4.3734157"
"9am";"4.3915075";"5.8975706";"3.2754945";"3.6610755";"3.4739233";"9.7241015";"5.1777374";"3.2260192";"1.7608040";"3.4888357";"5.4541835";"2.6172732";"2.2485561";"4.9569729";"5.5085335";"8.7598682";"5.1771230";"2.3825722";"2.3830700";"2.6098593";"5.6275259";"6.3883644";"1.4694033";"3.7580362";"0.9411888";"4.3856086";"3.3840338";"3.0849440";"0.9569396";"4.5479082"
"10am";"5.6803801";"3.5890137";"3.7258929";"3.3082144";"4.7855107";"8.9673768";"4.5721668";"3.6478390";"1.7606700";"4.7410666";"5.3077135";"2.5627484";"4.1957765";"5.3465363";"4.6899221";"8.7260817";"5.3166690";"2.3844226";"2.4165910";"2.5221431";"5.9418321";"5.5176285";"2.0640290";"3.7696010";"0.9410258";"4.1398613";"3.4704019";"3.2068856";"0.9523601";"4.9317297"
"11am";" 3.9687019";" 5.1743098";" 2.6203521";" 3.4918408";" 4.6531045";"10.3194710";" 4.8515295";" 2.7419418";" 1.7919178";" 5.0154117";" 5.3670680";" 2.6031452";" 2.1650421";" 6.5164047";" 4.6674484";" 8.3548302";" 5.3719831";" 3.4347919";" 1.6867494";" 2.6418420";" 5.7862698";" 5.3385695";" 3.0857454";" 3.6979379";" 0.8994489";" 4.3832629";" 3.4015456";" 3.1654554";" 0.9838956";" 4.7269515"
"12am";"4.4176428";"5.0875653";"3.0295565";"3.3244526";"4.8960618";"9.9100583";"5.8823408";"3.2450979";"1.5762446";"3.6755652";"5.0758955";"2.7454770";"3.6597762";"4.7398846";"4.1350775";"7.5680983";"4.5533429";"3.3529149";"2.3926744";"2.3866812";"6.0936336";"5.7912536";"1.6286494";"3.2948091";"0.8785289";"4.3961136";"3.3555231";"3.0517508";"0.0000000";"4.1999919"
"1pm";"4.5180112";"6.9360526";"1.8655567";"6.3967436";"5.3342793";"7.3085002";"5.7623954";"2.7196904";"3.4049656";"3.5978972";"4.8405685";"2.8045562";"2.1044094";"3.7671412";"4.5428393";"8.1385728";"4.3266283";"3.4812909";"2.6523835";"2.4597260";"6.1870528";"5.9145328";"1.0182860";"3.4265899";"0.9414446";"4.3027558";"3.4696841";"3.2685536";"0.9699118";"4.4322695"
"2pm";"4.5602029";"6.5554616";"2.6102701";"4.5243976";"5.0358741";"6.5070444";"4.0418024";"3.3317650";"3.9318558";"3.5213918";"3.8934479";"2.6183374";"2.9036809";"3.9609333";"4.3528382";"8.3339761";"4.0095944";"3.8663489";"2.7923666";"2.6636925";"6.5742060";"5.6911225";"1.0726022";"3.6615896";"1.0365099";"3.8094495";"3.3910177";"3.3321708";"0.9730336";"4.6168955"
"3pm";"4.8721086";"5.9887691";"2.1239219";"5.2907085";"4.1574296";"6.9638028";"3.4395183";"3.8985578";"1.8229670";"3.3382746";"2.7185104";"4.0752806";"1.9884356";"5.0855884";"4.4152603";"8.0177923";"4.1306187";"3.7868047";"2.6950207";"2.6325849";"6.4722263";"5.9887219";"1.0468155";"3.6514347";"1.0730632";"3.7009999";"4.2609451";"3.3012406";"0.9789423";"4.4450522"
