"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4";"10112.4"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"6am";"  0.00";"  0.00";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00"
"7am";"254.40";"178.08";"  0.00";"203.52";"470.64";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"254.40"
"8am";"559.68";"292.56";"  0.00";"381.60";"877.68";"  0.00";"356.16";"  0.00";"  0.00";"  0.00";"  0.00";"279.84";"292.56";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"801.36"
"9am";" 750.48";" 597.84";" 178.08";" 737.76";"1030.32";"   0.00";" 419.76";" 254.40";"   0.00";"   0.00";" 152.64";" 534.24";" 508.80";" 190.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1322.88"
"10am";" 852.24";" 648.72";" 216.24";" 597.84";"1195.68";"   0.00";" 470.64";" 254.40";"   0.00";" 203.52";" 152.64";" 470.64";" 457.92";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1818.96"
"11am";" 814.08";" 572.40";"   0.00";" 775.92";"1004.88";"   0.00";" 419.76";" 178.08";"   0.00";" 190.80";" 228.96";" 610.56";" 496.08";" 165.36";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1857.12"
"12am";"1182.96";" 597.84";" 267.12";" 979.44";" 903.12";" 178.08";" 483.36";" 368.88";"   0.00";" 216.24";" 190.80";" 712.32";" 470.64";" 178.08";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";" 190.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2098.80"
"1pm";"1208.40";" 585.12";" 432.48";"1030.32";"1093.92";" 216.24";" 648.72";" 457.92";" 152.64";" 343.44";" 216.24";" 521.52";" 610.56";" 228.96";"   0.00";"   0.00";" 190.80";" 165.36";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2302.32"
"2pm";"1208.40";" 597.84";" 368.88";" 966.72";" 877.68";" 165.36";" 572.40";" 432.48";" 152.64";" 216.24";" 356.16";" 572.40";" 559.68";" 241.68";"   0.00";"   0.00";" 216.24";" 152.64";"   0.00";"   0.00";"   0.00";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2416.80"
"3pm";" 877.68";" 457.92";" 381.60";" 636.00";" 788.64";" 203.52";" 381.60";" 279.84";" 178.08";" 216.24";" 279.84";" 407.04";" 445.20";" 152.64";"   0.00";" 178.08";" 190.80";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2060.64"
"4pm";" 674.16";" 623.28";" 152.64";" 585.12";" 661.44";" 190.80";" 279.84";" 267.12";" 203.52";" 165.36";"   0.00";" 457.92";" 394.32";"   0.00";"   0.00";"   0.00";" 152.64";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1386.48"
