"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4910883";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.4984402";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9713846";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9538328";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"6am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9317729";"0.0000000";"0.9957763";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.9958172";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.3106371";"0.0000000";"0.2722075";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"7am";"12.3284978";"32.7536599";" 0.7632213";"23.7408736";" 2.6616335";" 9.9517665";" 1.5890289";" 0.0000000";" 0.0000000";" 1.5908232";"18.0301372";" 2.5635758";" 1.5039504";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"18.6239194";" 0.9395531";" 2.4655728";" 0.0000000";" 0.0000000";" 0.7942652";" 1.5324316";" 0.0000000";" 0.0000000";" 0.0000000";" 0.8480595";" 7.6499345";" 0.3155262";" 0.0000000";" 0.0000000";" 0.4401259";"10.9474512";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000"
"8am";"14.5879835";"36.6953396";" 3.5307465";"30.2038654";" 4.4474795";"13.6246761";" 1.5290394";" 0.0000000";" 0.9415416";" 4.8745830";"25.3333978";" 3.1383490";" 2.4335132";" 2.0438276";" 0.0000000";" 0.0000000";" 1.4465513";" 0.0000000";" 0.0000000";" 0.0000000";"21.0125325";" 1.0842300";" 3.0231966";" 0.0000000";" 0.0000000";" 0.8563681";" 2.2225610";" 0.0000000";" 0.0000000";" 0.0000000";" 3.3693809";" 9.6461846";" 0.3626756";" 0.0000000";" 0.0000000";" 0.4715726";"14.3069664";" 1.4549685";" 1.3292717";" 1.2144934";" 1.2834939"
"9am";"17.6843495";"36.7568541";" 6.9877653";"31.3914399";" 4.5646048";"13.1185701";" 1.6973596";" 0.5229639";" 0.9973939";" 4.7365726";"27.5579380";" 3.2252031";" 2.2018237";" 2.2789138";" 0.7146122";" 0.0000000";" 1.5840046";" 0.0000000";" 0.0000000";" 0.0000000";"20.6472364";" 1.1152990";" 3.2805601";" 0.0000000";" 0.0000000";" 0.9501915";" 2.4442364";" 0.0000000";" 0.0000000";" 0.0000000";" 4.3297559";" 9.5159949";" 2.0373387";" 0.0000000";" 0.0000000";" 0.4956261";"17.3883743";" 1.5351564";" 1.3306139";" 1.2145591";" 1.3350650"
"10am";"17.8868266";"37.1477767";" 7.1904079";"30.6390100";" 5.4171026";"11.5975302";" 1.6515209";" 0.5039635";" 1.0205679";" 4.8928741";"27.2311142";" 3.3385596";" 1.9953405";" 2.3112922";" 0.6885694";" 0.0000000";" 1.5948669";" 0.0000000";" 0.0000000";" 0.0000000";"20.3861939";" 1.1702077";" 3.2188516";" 0.0000000";" 0.0000000";" 0.9302030";" 2.4973589";" 0.0000000";" 0.0000000";" 0.0000000";" 4.4809450";" 8.6200600";" 2.1152167";" 0.0000000";" 0.0000000";" 0.5071838";"18.2895074";" 1.4746088";" 1.3920875";" 1.2063485";" 1.3105414"
"11am";"17.7467548";"35.4333389";" 7.5562739";"29.7595863";" 5.3786373";"11.8181710";" 1.6332110";" 0.5113997";" 0.9626209";" 4.6576413";"26.6345107";" 3.1801917";" 2.1687689";" 2.2783287";" 0.6993308";" 0.0000000";" 1.4925268";" 0.0000000";" 0.0000000";" 0.0000000";"20.5489693";" 1.0618674";" 3.2440925";" 0.0000000";" 0.0000000";" 0.8995570";" 1.7074336";" 0.0000000";" 0.0000000";" 0.0000000";" 4.3176029";" 9.2349851";" 1.9717886";" 0.0000000";" 0.0000000";" 0.4922964";"18.2456033";" 1.4724233";" 1.3252802";" 1.2404185";" 1.3181101"
