"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"977.00998";"344.01760";"268.33373";"137.60704";"612.35133";"564.18886";" 82.56422";"192.64986";"419.70147";"323.37654";"227.05162";"  0.00000";"  0.00000";"577.94957";" 82.56422";" 89.44458";"  0.00000";"206.41056";" 82.56422";"116.96598";"  0.00000"
"1pm";"1018.29210";" 316.49619";" 316.49619";" 137.60704";" 660.51379";" 639.87274";"  96.32493";" 206.41056";" 474.74429";" 337.13725";" 254.57302";"   0.00000";"   0.00000";" 763.71907";"   0.00000";" 110.08563";"   0.00000";" 227.05162";"  96.32493";" 116.96598";"   0.00000"
"2pm";"1004.53139";" 309.61584";" 288.97478";" 151.36774";" 591.71027";" 632.99238";"  89.44458";" 192.64986";" 426.58182";" 350.89795";" 220.17126";"   0.00000";"   0.00000";" 715.55661";" 103.20528";" 116.96598";"   0.00000";" 192.64986";"  96.32493";" 130.72669";"   0.00000"
"3pm";"866.92435";"240.81232";"261.45338";"130.72669";"516.02640";"550.42816";" 96.32493";"158.24810";"454.10323";"337.13725";"185.76950";"  0.00000";"  0.00000";"564.18886";"  0.00000";" 96.32493";"  0.00000";"165.12845";"  0.00000";"116.96598";"  0.00000"
"4pm";"474.74429";"199.53021";"178.88915";"110.08563";"254.57302";"213.29091";"  0.00000";" 82.56422";"240.81232";"123.84634";"165.12845";"  0.00000";"  0.00000";"405.94077";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"5pm";"282.09443";"206.41056";"116.96598";"  0.00000";"172.00880";"130.72669";"  0.00000";"  0.00000";"151.36774";" 89.44458";"199.53021";"  0.00000";"  0.00000";"192.64986";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"6pm";"247.6927";"178.8892";"158.2481";"  0.0000";"213.2909";"110.0856";"  0.0000";"  0.0000";"206.4106";"  0.0000";"206.4106";"  0.0000";"  0.0000";"158.2481";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"7pm";"275.21408";"220.17126";"151.36774";"  0.00000";"165.12845";"  0.00000";"  0.00000";"  0.00000";"158.24810";" 96.32493";"172.00880";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8pm";"213.2909";"110.0856";"123.8463";"  0.0000";"137.6070";"  0.0000";"  0.0000";"  0.0000";"158.2481";"  0.0000";"178.8892";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"9pm";"130.7267";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"116.9660";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"10pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"116.966";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000";"  0.000";"  0.000"
"11pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"12pm";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"1am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"2am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"3am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
