"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594";"1.84342759302594"
"max";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876";"66.7484285954876"
"4am";"41.64177";"45.48856";"48.61003";"55.47616";"38.56932";"50.38477";"53.19331";"46.63097";"48.38985";"47.04598";"57.37691";"48.06854";"51.76067";"56.32158";"60.69899";"57.17937";"57.38013";"61.46446"
"5am";"42.74065";"45.48856";"49.05037";"56.03949";"37.56943";"49.76078";"52.94928";"44.73684";"48.86249";"47.27524";"56.82731";"47.64738";"51.76067";"56.07833";"60.09037";"57.19600";"57.14645";"62.09306"
"6am";"42.30117";"46.75947";"49.13273";"57.41714";"37.11685";"48.82141";"51.69472";"45.13368";"48.84539";"47.73472";"57.80449";"47.99735";"52.47749";"56.13775";"58.79823";"58.16091";"56.12860";"61.59749"
"7am";"43.72493";"55.35537";"46.17185";"53.27904";"36.18661";"56.00812";"53.46824";"42.30074";"48.93767";"46.07150";"59.45162";"48.96493";"54.63177";"55.35904";"52.91538";"54.78212";"52.89690";"59.26440"
"8am";"46.92431";"63.98712";"44.58481";"48.91445";"36.57351";"64.40106";"42.91695";"40.48576";"55.99227";"38.12647";"54.32856";"52.61972";"54.56676";"58.38824";"45.52767";"53.59805";"53.15281";"55.65954"
"9am";"46.87032";"62.44727";"43.48226";"48.78017";"34.96831";"65.68180";"41.34843";"40.74793";"53.12639";"35.51095";"55.29094";"53.69036";"55.24510";"59.93393";"47.57409";"52.71371";"54.75253";"58.83816"
"10am";"45.97032";"65.57193";"46.43946";"47.88918";"35.54006";"64.68332";"43.08375";"36.81479";"60.38876";"32.59565";"52.46398";"53.12767";"53.84603";"60.77927";"46.43039";"52.40722";"62.32287";"54.97840"
"11am";"49.15183";"62.50856";"45.33428";"47.55395";"35.26597";"66.74843";"45.25192";"36.99892";"51.02485";"35.73491";"56.56482";"50.30494";"53.48890";"61.15809";"43.05600";"52.05757";"57.05479";"56.02725"
