"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04";"4541.04"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"178.08";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"165.36"
"5am";"178.08";"  0.00";"  0.00";"  0.00";"254.40";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"343.44"
"6am";" 585.12";"   0.00";"   0.00";" 318.00";" 407.04";" 356.16";" 216.24";" 267.12";"   0.00";"   0.00";"   0.00";" 203.52";" 292.56";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1004.88"
"7am";"2035.20";" 979.44";" 318.00";"1322.88";"1500.96";" 597.84";" 661.44";" 725.04";"   0.00";" 190.80";"   0.00";" 623.28";" 852.24";" 330.72";" 508.80";" 216.24";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 318.00";" 203.52";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2531.28"
"8am";"3230.88";"1818.96";" 432.48";"2086.08";"2213.28";" 737.76";" 992.16";"1284.72";"   0.00";" 305.28";" 267.12";"1208.40";"1386.48";" 407.04";" 559.68";" 267.12";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";" 508.80";" 254.40";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"3599.76"
"9am";"3459.84";"2098.80";" 445.20";"2607.60";"2391.36";" 725.04";"1119.36";"1335.60";" 152.64";" 407.04";" 330.72";"1424.64";"1640.88";" 483.36";" 559.68";" 279.84";" 241.68";" 165.36";"   0.00";"   0.00";"   0.00";" 508.80";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"3930.48"
"10am";"3498.00";"2302.32";" 534.24";"2798.40";"2442.24";" 775.92";"1195.68";"1335.60";" 178.08";" 407.04";" 407.04";"1780.80";"1653.60";" 457.92";" 559.68";" 305.28";" 228.96";" 241.68";"   0.00";"   0.00";"   0.00";" 546.96";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"4223.04"
"11am";"3370.80";"2124.24";" 496.08";"2874.72";"2442.24";" 775.92";"1106.64";"1284.72";" 165.36";" 381.60";" 381.60";"1691.76";"1615.44";" 483.36";" 572.40";" 292.56";" 190.80";" 241.68";"   0.00";"   0.00";"   0.00";" 585.12";" 292.56";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"4184.88"
