"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"12am";"7263.213";"5218.183";"7950.825";"4946.038";"4341.148";"4282.774";"4890.254";"4728.667";"5294.255";"4162.808";"8296.092";"5531.222";"6995.729";"3690.309";"6090.523";"8694.219";"6116.621";"4567.085";"6247.690";"6809.205";"5605.984";"3734.001";"4312.210";"3819.326";"4326.095";"3937.550";"4107.033";"5191.994";"4624.770";"5779.302"
"1pm";"6920.694";"4546.225";"8365.402";"4997.063";"4479.688";"4484.170";"4707.062";"4387.827";"5256.150";"3769.355";"8781.255";"5227.123";"6930.471";"3890.945";"4802.154";"9946.075";"5576.516";"4612.560";"5833.572";"6574.602";"6291.498";"3876.245";"4334.182";"3453.880";"4526.146";"4115.757";"4322.244";"4931.436";"4234.451";"6012.081"
"2pm";" 6567.473";" 5042.852";" 8490.954";" 4403.978";" 4502.729";" 4278.077";" 4786.697";" 4474.893";" 5107.934";" 3858.769";" 9404.369";" 5001.466";" 7050.443";" 3477.301";" 5132.666";"10826.707";" 5090.036";" 3192.739";" 5062.363";" 7165.938";" 5845.386";" 3677.745";" 4194.308";" 3729.338";" 5160.636";" 3763.137";" 4450.890";" 4842.776";" 4547.528";" 5899.591"
"3pm";" 6578.730";" 5173.718";" 8438.292";" 4548.548";" 4283.132";" 4087.663";" 4367.318";" 4284.902";" 4931.805";" 3897.400";" 7712.352";" 4752.640";" 6643.524";" 4110.253";" 4869.632";"12009.645";" 5613.011";" 3498.390";" 5012.785";" 7079.808";" 6092.078";" 3372.978";" 3941.715";" 3882.723";" 4488.258";" 3502.235";" 4328.540";" 4762.724";" 4864.613";" 6271.008"
"4pm";"6734.946";"5746.629";"7406.047";"4539.223";"4375.251";"5027.206";"4353.895";"4624.128";"5160.913";"3848.259";"6739.734";"5922.633";"7066.816";"3127.999";"4893.563";"9814.420";"5159.196";"3436.284";"5480.973";"7549.627";"4849.486";"3840.963";"3841.069";"4252.614";"4425.154";"3824.747";"4210.506";"4646.949";"5184.317";"5597.670"
"5pm";"7353.868";"5461.920";"6902.699";"4567.712";"5049.757";"5016.355";"4478.305";"4506.257";"5618.707";"4434.575";"5344.708";"5213.058";"6814.377";"4370.896";"4922.249";"7824.106";"6058.402";"3536.215";"4807.571";"7406.438";"5518.418";"4197.424";"4396.711";"3373.077";"4530.847";"4920.199";"4576.094";"5056.782";"5892.591";"6074.941"
"6pm";"8011.791";"5236.922";"7238.018";"5241.451";"5726.051";"5674.858";"5322.233";"5670.303";"4694.143";"4973.705";"5191.231";"5192.148";"5382.321";"4006.265";"5331.183";"7537.474";"7206.103";"3802.398";"6358.087";"8319.621";"5329.193";"4601.865";"5154.905";"3880.127";"4880.924";"5441.505";"5097.673";"5637.554";"6115.577";"6703.461"
"7pm";"8049.226";"5481.102";"7055.871";"5375.761";"5928.447";"6435.185";"5466.320";"5803.092";"4469.974";"5618.092";"4963.153";"5535.071";"5391.384";"4362.339";"6690.108";"5105.739";"7179.097";"4421.604";"6458.485";"8771.917";"4820.112";"5121.384";"5873.771";"3979.058";"5716.915";"5749.838";"5011.870";"5954.841";"6409.085";"6694.594"
"8pm";"7899.718";"5907.983";"7005.088";"5209.513";"6322.780";"6994.519";"5536.017";"6056.005";"3997.625";"5877.529";"5619.263";"5380.744";"6058.652";"4137.978";"6025.134";"4391.810";"7615.739";"4627.345";"6470.514";"9151.922";"5392.152";"5097.117";"6127.274";"4335.294";"5872.223";"5683.589";"5070.039";"5855.476";"6545.006";"6375.644"
"9pm";"7989.868";"5907.983";"6999.312";"5179.839";"6357.817";"6339.627";"5596.288";"6385.683";"4030.819";"6091.421";"4832.638";"5336.207";"5906.309";"4050.618";"6459.526";"5500.871";"8043.944";"4749.212";"6612.077";"9482.479";"5630.608";"4861.400";"6298.480";"4106.583";"6070.110";"5634.203";"5010.006";"5964.347";"6420.401";"6297.114"
"10pm";"8073.737";"6068.297";"7064.783";"5011.053";"6286.657";"6325.404";"5596.288";"6385.683";"4098.044";"6010.008";"4605.951";"5473.730";"5817.910";"4105.694";"6583.633";"5551.947";"8121.775";"4259.322";"6912.406";"9492.133";"5434.192";"4686.665";"6410.012";"4259.519";"6273.287";"5546.730";"5430.378";"6016.248";"6207.609";"6265.449"
"11pm";"8203.462";"6159.632";"6939.227";"4986.473";"6322.725";"6580.376";"5449.129";"6385.683";"4199.556";"6010.008";"4202.344";"5416.766";"5898.149";"4136.744";"6632.080";"5591.734";"8213.023";"4259.322";"6821.447";"9282.455";"5468.659";"4713.884";"6410.012";"4259.519";"6303.221";"5615.784";"5449.495";"6016.248";"6138.556";"6265.449"
"12pm";"8246.983";"6159.632";"6939.227";"4937.504";"6318.842";"6580.376";"5449.129";"6461.781";"4199.556";"6062.859";"4114.550";"5288.738";"5962.185";"4187.419";"6669.198";"5591.734";"8213.023";"4514.432";"6802.583";"9474.188";"5468.659";"4713.884";"6410.012";"4259.519";"6303.221";"5685.557";"5449.495";"6016.248";"6138.556";"6265.449"
"1am";"8246.983";"6159.632";"6939.227";"4937.504";"6318.842";"6635.187";"5368.768";"6461.781";"4217.868";"6104.291";"4027.649";"5315.895";"6026.221";"4187.419";"6704.894";"5591.734";"8328.063";"4410.086";"6802.583";"9474.188";"5468.659";"4713.884";"6410.012";"4259.519";"6303.221";"5652.403";"5366.262";"6016.248";"6171.710";"6425.406"
"2am";"8246.983";"6159.632";"6939.227";"4937.504";"6318.842";"6635.187";"5368.768";"6461.781";"4217.868";"6104.291";"4027.649";"5315.895";"6026.221";"4187.419";"6742.796";"5591.734";"8328.063";"4410.086";"6802.583";"9474.188";"5549.019";"4713.884";"6410.012";"4259.519";"6303.221";"5652.403";"5299.011";"6016.248";"6171.710";"6409.423"
"3am";"8246.983";"6159.632";"6939.227";"4937.504";"6318.842";"6926.735";"5368.768";"6461.781";"4217.868";"6104.291";"4027.649";"5315.895";"6026.221";"4187.419";"6742.796";"5591.734";"8328.063";"4410.086";"6783.811";"9492.960";"5549.019";"4713.884";"6410.012";"4259.519";"6303.221";"5712.034";"5299.011";"6016.248";"6171.710";"6349.792"
