"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.9175669";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9789727";"  0.9945315";"  0.5015461";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2458796";"  0.0000000";"  0.9178943";"  2.4419860";"  2.3175363";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2260976";"  1.2910154";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.0627052";"  0.0000000";"  0.0000000";"  0.0000000";"  3.4060584";"  0.0000000";"  0.0000000";" 98.3501670";"  1.0173072";"  0.0000000";"  0.0000000";"  1.9050070";"  0.9255503";"  0.0000000";"  1.0951352";"  0.0000000";"  0.7077223";"  0.0000000";"  0.7796498";"100.0000000";"100.0000000";" 98.9609810";"100.0000000";"100.0000000";" 99.5975538";"100.0000000";" 98.9537772";" 99.6776035";" 98.7200432"
"5am";"  0.0000000";"  0.9029803";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9741891";"  1.0138608";"  0.5080535";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.2257823";"  0.0000000";"  0.9097420";"  2.4835564";"  3.5028914";"  1.0708437";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9733351";"  2.5099139";"  1.2907128";"  0.0000000";"  0.0000000";"  0.7444003";"  0.0000000";"  1.3711737";"  0.0000000";"  0.0000000";"  1.4188089";"  0.0000000";"  0.0000000";"  0.0000000";"  3.4410245";"  0.4691537";"  0.0000000";" 98.3501670";"  1.0122760";"  0.0000000";"  0.0000000";"  3.2031716";"  0.9292684";"  0.0000000";"  1.3185007";"  0.0000000";"  0.7179353";"  0.0000000";"  0.7771296";"100.0000000";"100.0000000";" 98.3578002";"100.0000000";"100.0000000";" 99.5975538";"100.0000000";" 98.9537772";" 99.1274111";" 96.7009447"
"6am";"  0.0000000";"  0.8925809";"  0.4499345";"  0.0000000";"  0.3996360";"  1.8789211";"  1.0672133";"  0.9370312";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.3819588";"  1.2690905";"  0.9010646";"  2.1250607";"  2.3246810";"  7.3543934";"  1.1430116";"  0.0000000";"  0.7360362";"  0.0000000";"  0.0000000";"  0.2888886";"  4.2689563";"  0.0000000";"  0.0000000";"  0.9966605";"  4.1919749";"  4.6225447";"  0.0000000";"  0.5259723";"  0.7856492";"  0.0000000";"  1.3756612";"  0.0000000";"  1.5040853";"  2.7007295";"  0.0000000";"  0.0000000";"  0.0000000";"  3.8092137";"  0.5234276";"  1.5911302";" 96.9384181";"  3.0877612";"  1.3448859";"  0.0000000";"  6.3817504";"  1.2409114";"  0.0000000";"  1.4342916";"  0.0000000";"  1.1843389";"  0.0000000";"  0.8030828";"100.0000000";"100.0000000";" 98.1372337";"100.0000000";"100.0000000";" 99.5385583";"100.0000000";" 98.8701446";" 97.9848134";" 95.3261951"
"7am";"  4.0966989";"  3.3134187";"  0.8062621";"  3.3093451";"  3.3336785";"  5.3687836";"  4.2642475";"  1.1304760";"  1.4751834";"  1.0052746";"  0.9872953";"  0.0000000";"  3.7464197";"  1.2507954";"  1.0208366";"  5.0477082";"  6.1731621";" 13.4995361";"  2.2753403";"  4.6420631";"  5.1794238";"  0.5411846";"  6.4842571";"  5.0603441";" 16.2100213";"  2.8256243";"  4.1232631";"  4.0980619";" 11.6497102";"  7.2662318";"  1.6215007";"  4.2965218";"  5.5196303";"  1.0760317";"  2.6978718";"  0.6747000";"  5.0111533";"  5.5164148";"  4.4723518";"  0.6144201";"  5.4713312";"  7.6125962";"  0.6868453";"  2.7938750";" 90.9819438";"  6.1786282";"  6.9621719";"  0.0000000";"  7.4779547";"  1.5520278";"  0.0000000";"  2.1081444";"  3.0855416";"  6.6165861";"  0.0000000";"  1.7051372";" 97.2614084";" 98.1373564";" 97.4469093";" 99.3458142";" 97.9229862";" 96.4254931";"100.0000000";" 97.2868551";" 92.8478826";" 86.8011904"
"8am";"  5.850033";"  5.050586";"  5.533375";"  8.956283";"  7.161643";"  7.253295";"  5.602849";"  2.121850";"  4.038749";"  3.852656";"  0.864315";"  0.000000";"  8.952140";"  1.265361";"  2.580926";"  6.519237";"  8.578262";" 14.664160";"  7.343701";"  5.867563";"  8.428000";"  1.896026";" 11.150183";"  4.583488";" 12.113549";"  5.557971";"  4.027352";"  9.763341";" 14.288689";"  9.680760";"  5.712676";"  9.976568";" 11.846851";"  5.625695";"  3.356526";"  1.658980";" 11.424683";"  9.902294";"  7.461547";"  1.833214";"  7.104530";" 11.600816";"  5.718861";"  7.936594";" 81.037233";"  9.494706";"  6.459901";"  0.000000";"  8.665379";"  6.991116";"  2.723240";"  6.246228";"  2.739406";" 14.182946";"  0.000000";"  3.875066";" 93.172067";" 92.794368";" 91.566820";" 96.205604";" 96.502506";" 90.382207";"100.000000";" 94.172656";" 87.333576";" 74.265700"
"9am";"  5.510557";"  5.741478";"  5.537084";"  9.248601";"  8.297369";"  7.803585";"  8.516081";"  3.374416";"  5.130542";"  3.396233";"  3.405445";"  0.000000";"  9.245340";"  3.883091";"  1.811082";"  7.984164";"  8.874189";" 15.197760";"  7.062973";"  7.338093";"  8.906357";"  1.992975";" 13.579001";"  5.567946";" 12.838289";"  5.983029";"  4.433680";"  9.965603";" 13.151568";" 11.585120";"  7.815532";" 10.040561";" 18.690268";"  5.389460";"  7.420012";"  2.225268";"  8.912058";" 11.616548";"  9.191849";"  5.299644";" 11.909596";" 10.882129";"  4.571698";"  7.045841";" 78.056851";" 10.507838";"  5.559180";"  0.000000";"  5.548893";"  5.516735";"  4.607025";"  7.201644";"  2.723976";" 13.573644";"  1.763395";"  6.386274";" 91.825339";" 92.405357";" 86.515731";" 98.308362";" 96.586130";" 88.325508";"100.000000";" 95.016238";" 85.305374";" 69.385547"
"10am";"  7.459137";"  5.662735";"  5.463232";"  9.156170";"  9.472791";"  8.249885";"  7.642652";"  4.132109";"  5.671025";"  3.625839";"  3.744735";"  0.000000";" 11.311727";"  0.000000";"  2.051044";"  7.048038";"  9.261315";" 15.829710";"  8.615057";"  5.450343";"  8.485996";"  2.745864";" 13.179174";"  6.148835";" 14.459650";"  6.240535";"  3.940203";" 10.754359";" 13.671153";" 11.997660";"  6.465947";" 12.240977";" 19.811817";"  6.246655";"  5.986009";"  2.588417";"  9.392167";" 11.729716";" 10.902065";"  5.368074";" 12.431887";" 14.061807";"  5.990359";"  7.573237";" 77.444168";" 14.761496";"  5.822879";"  0.000000";"  6.189095";"  5.994542";"  2.848360";" 10.751402";"  2.955774";" 14.573675";"  0.000000";"  8.126238";" 89.832946";" 91.214565";" 83.335579";" 95.666623";" 96.414747";" 86.960795";"100.000000";" 94.532489";" 84.370673";" 68.809798"
"11am";"  7.164127";"  6.105264";"  5.053827";"  8.637672";"  9.356169";"  8.389004";"  6.213308";"  4.354239";"  3.981449";"  3.460101";"  3.446696";"  0.000000";" 11.753242";"  0.000000";"  1.861435";"  7.082669";"  8.504330";" 14.644457";"  7.598328";"  5.529458";"  8.770444";"  2.681455";" 13.902866";"  6.158290";" 13.397785";"  9.058472";"  3.620904";" 11.297270";" 12.128156";" 11.871238";"  6.999402";"  8.998501";" 20.418913";"  6.944879";"  4.566049";"  2.574013";"  9.880313";" 11.105518";" 12.722039";"  4.193415";" 10.256843";"  9.503117";"  3.604074";"  7.782084";" 76.075783";" 14.888898";"  5.090619";"  0.000000";"  7.535776";"  8.602072";"  2.820738";"  6.544302";"  1.608302";" 13.587358";"  2.071798";"  9.183838";" 90.897467";" 92.347045";" 87.579233";" 93.218928";" 97.464360";" 88.163149";"100.000000";" 94.946305";" 85.286226";" 71.485288"
