"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625";"16276.625"
"4am";" 5822.415";" 2386.419";" 2902.853";" 7886.354";" 8342.924";" 2595.574";" 3890.963";" 7350.257";" 6660.188";" 8826.701";" 9372.801";"11745.417";" 9978.817";"12185.696";" 6452.159";" 5788.648";" 6288.975";" 4988.366";" 5440.492";" 7513.190";"10717.962";" 3407.876";" 4868.301";" 4479.867";" 7671.622";" 6422.280";" 7170.704";" 6989.185";" 8806.770";"11029.890";" 6019.634";" 7091.836";" 5691.337";" 8277.705";" 9798.324";" 5974.107";" 4023.681";" 4868.058";" 7244.584";" 8228.962";" 6388.453";" 3713.751";" 2062.753";" 4313.240";" 2138.606";" 4985.817";" 9699.282";" 4395.058";" 6413.272";" 4678.169";" 5014.262";" 7559.544";" 5483.345";" 1970.834";" 1522.393";" 1146.585";" 1993.021";" 3816.100";" 6406.916";" 6122.342";" 6221.098";" 3427.783";" 2365.539";" 1774.000";" 4378.489";" 1656.631";" 2763.642";" 3526.676";" 2955.492";" 8039.483";" 3805.986";" 2117.215";" 8180.693";" 5417.114";" 3592.683";" 5777.380";" 9775.469";" 4024.467";" 8551.349";" 5812.726";" 4055.871";" 2420.337";" 2290.064";" 3126.480";" 3143.377";" 5764.788";" 2364.030";" 2282.452";" 5193.325";" 5240.974";" 1756.796";" 5872.158";" 3656.094";"  788.688";" 1910.110";" 2650.832";" 2634.823";" 2155.665";" 2880.244";" 3566.151";" 5024.557";" 2128.772";" 4566.182";" 7830.925";" 4866.294";" 1751.597";" 6365.715";" 5081.770";" 3401.689";" 2977.819";" 2907.587";" 1838.827";" 8439.307";" 5411.523";" 9274.288";" 6073.057";" 4026.872";"10021.119";" 5288.176";" 1738.149";"11216.526";"  650.382";" 6550.513";" 5403.835";" 6893.005";" 7822.091";" 3709.749";" 6128.253";" 5400.819";" 5669.022";" 2656.372";" 5324.529";" 4522.096";" 3444.339";" 3100.168";" 5389.730";" 6127.301"
"5am";" 5680.134";" 2341.896";" 2813.837";" 8375.376";" 8558.281";" 2659.646";" 3751.096";" 7756.504";" 7008.371";" 8948.836";" 9372.801";"11367.939";"10520.269";"12319.449";" 6612.714";" 5754.893";" 6083.724";" 5038.003";" 5425.415";" 7128.229";"10313.865";" 3466.474";" 4950.516";" 4378.796";" 7874.893";" 6019.368";" 6993.028";" 7171.054";" 8550.557";"10642.033";" 6133.359";" 7026.784";" 5297.824";" 8110.467";" 9819.764";" 5630.387";" 3762.109";" 4581.481";" 7202.752";" 7839.112";" 5745.586";" 3510.164";" 2013.787";" 4235.718";" 2114.196";" 4827.559";" 9438.322";" 4395.058";" 6301.775";" 4544.960";" 5748.086";" 7559.544";" 5485.820";" 1997.184";" 1495.609";" 1186.856";" 1921.164";" 4058.874";" 6406.916";" 6122.342";" 6221.098";" 3427.783";" 2471.777";" 1774.000";" 4232.739";" 1618.267";" 2763.642";" 3536.039";" 2752.267";" 7743.048";" 3741.004";" 2263.404";" 8775.089";" 5201.809";" 3397.179";" 5724.952";"10142.250";" 3944.279";" 8704.569";" 5888.725";" 3868.213";" 2420.337";" 2290.064";" 3377.870";" 3228.616";" 5764.788";" 2364.030";" 2176.984";" 5193.325";" 4987.722";" 1964.453";" 5798.546";" 3713.002";"  788.688";" 1871.570";" 2736.692";" 2598.749";" 2097.887";" 2803.681";" 3510.023";" 5168.704";" 2081.211";" 4608.465";" 7869.465";" 4803.585";" 1665.668";" 6294.768";" 5122.009";" 3361.012";" 2924.863";" 2867.732";" 1708.951";" 8026.841";" 5469.779";" 9374.567";" 5740.883";" 3974.141";"10111.538";" 5444.219";" 1751.439";"10790.331";"  629.066";" 6431.048";" 5414.153";" 6925.670";" 7934.127";" 3709.749";" 6128.253";" 5474.381";" 5605.398";" 2600.074";" 5260.238";" 4639.242";" 3444.339";" 3029.125";" 5389.730";" 6127.301"
"6am";" 5304.266";" 2488.748";" 2993.829";" 8170.661";" 8407.587";" 2866.120";" 3688.589";" 7955.805";" 6521.204";" 9209.503";" 9097.846";"10862.228";"10609.135";"12083.992";" 7325.139";" 5961.844";" 5184.132";" 4823.289";" 5605.948";" 7287.496";" 9432.996";" 3593.161";" 4877.997";" 4332.969";" 7032.462";" 5903.636";" 6432.511";" 7552.092";" 7894.286";" 9556.165";" 6131.171";" 7402.659";" 5923.525";" 8200.661";"10102.604";" 5548.042";" 3308.527";" 4664.355";" 6894.580";" 7586.439";" 5587.316";" 3435.682";" 1851.492";" 4031.002";" 2177.892";" 4740.917";" 8627.762";" 4339.591";" 6506.573";" 3860.205";" 5758.139";" 7102.333";" 5309.181";" 1998.667";" 1392.101";" 1100.189";" 1773.065";" 3930.693";" 6113.825";" 6174.578";" 5849.736";" 3138.362";" 2429.087";" 1719.875";" 3729.235";" 1543.938";" 2489.576";" 3550.552";" 2641.132";" 7463.598";" 3708.446";" 2258.763";" 8789.699";" 5000.586";" 3273.602";" 5572.777";"10874.836";" 3719.302";" 7949.853";" 5786.547";" 3621.462";" 2291.904";" 2216.269";" 3369.659";" 3296.200";" 5706.057";" 2323.547";" 2284.755";" 4769.236";" 4448.327";" 2019.293";" 5763.408";" 4629.203";"  736.056";" 1749.617";" 2637.582";" 2714.972";" 2124.304";" 2804.465";" 3756.123";" 5190.514";" 1854.257";" 4415.843";" 7837.244";" 4481.781";" 1506.536";" 6255.267";" 4856.357";" 3273.085";" 2937.718";" 2674.297";" 1631.136";" 7592.000";" 5468.881";" 9071.497";" 6105.483";" 3843.609";" 9756.362";" 5696.162";" 1641.231";" 9667.328";"  595.286";" 5990.993";" 5232.284";" 6557.112";" 8266.321";" 3507.389";" 5287.978";" 5466.483";" 5283.846";" 2532.301";" 5054.396";" 4522.088";" 3668.921";" 2940.362";" 4945.148";" 5872.078"
"7am";" 5757.280";" 2922.168";" 3019.395";" 8560.371";" 9554.922";" 3721.504";" 4023.698";" 8101.452";" 7360.445";" 8678.102";" 8689.318";"11318.375";"10770.561";"13083.311";" 8772.233";" 6140.118";" 5288.049";" 4513.855";" 4787.265";" 6679.236";" 8027.885";" 4233.638";" 5387.232";" 4152.139";" 6660.961";" 4978.047";" 4761.496";" 7458.953";" 7028.890";" 9462.330";" 6631.700";" 7605.762";" 6343.607";" 7935.096";" 9959.609";" 5222.872";" 3295.190";" 5086.550";" 6213.402";" 6652.672";" 5255.573";" 3100.358";" 1647.671";" 3879.828";" 2117.553";" 4439.088";" 7718.554";" 4310.131";" 6497.292";" 3809.016";" 6793.081";" 6647.669";" 4343.288";" 1834.050";" 1182.814";"  819.825";" 1535.905";" 3837.958";" 4747.613";" 5651.038";" 5451.035";" 2877.395";" 2672.986";" 1502.749";" 3292.137";" 1411.907";" 2341.349";" 3521.497";" 2297.618";" 7882.250";" 3354.934";" 2353.924";" 8964.768";" 4821.823";" 3408.133";" 5557.588";"12292.876";" 3033.681";" 7657.599";" 5302.787";" 3378.899";" 2119.421";" 1980.157";" 3863.512";" 3724.736";" 5140.965";" 2237.284";" 1941.717";" 5174.255";" 4519.475";" 1871.204";" 5726.066";" 6822.614";"  747.306";" 2035.650";" 2821.006";" 3047.466";" 1780.774";" 2514.621";" 4064.074";" 5298.960";" 1616.384";" 4638.260";" 7841.565";" 4329.499";" 1412.636";" 5535.762";" 4429.395";" 2923.555";" 2409.163";" 2406.019";" 1650.595";" 7221.957";" 5759.200";" 8436.135";" 7013.062";" 3246.420";" 8721.434";" 6269.675";" 1595.883";" 9255.993";"  517.345";" 6209.847";" 5879.758";" 5649.533";" 8931.980";" 3405.747";" 5590.279";" 4774.770";" 4443.351";" 2578.111";" 4489.606";" 4852.133";" 3501.984";" 2533.941";" 4531.146";" 5792.568"
"8am";" 7399.671";" 3291.724";" 3259.636";" 7838.362";"12294.950";" 3591.051";" 3893.286";" 8590.012";" 7949.502";" 8939.725";" 8725.646";"11591.464";"10222.285";"14142.713";"10295.396";" 5873.199";" 4346.170";" 4841.471";" 4571.249";" 6470.333";" 9469.552";" 4037.948";" 4850.618";" 4659.648";" 6887.057";" 5223.169";" 4707.821";" 7014.821";" 6654.185";" 8968.545";" 6625.716";" 7626.349";" 6737.637";" 7971.040";" 9679.693";" 4299.238";" 2721.259";" 5590.600";" 5691.936";" 6788.805";" 5217.778";" 2741.826";" 1294.469";" 4005.849";" 2317.623";" 4189.309";" 7397.882";" 4149.767";" 6635.173";" 4904.280";" 7708.890";" 6581.090";" 4035.385";" 1598.984";"  978.385";"  806.899";" 1472.577";" 4148.038";" 4951.526";" 5246.143";" 5667.476";" 2577.160";" 2306.213";" 1370.746";" 3536.532";" 1323.542";" 2308.221";" 3739.537";" 2249.606";" 8281.936";" 3155.083";" 2244.528";"10358.794";" 4630.822";" 3334.855";" 6166.736";"10834.011";" 2535.702";" 7067.415";" 5131.737";" 2726.795";" 2042.331";" 1935.613";" 4638.757";" 4309.309";" 5865.074";" 2169.371";" 1883.973";" 4836.636";" 4504.897";" 1837.474";" 4726.619";" 8228.812";"  577.501";" 2156.958";" 3264.927";" 3004.584";" 1959.578";" 2215.188";" 3585.186";" 5362.364";" 1593.222";" 4760.696";" 7467.734";" 4064.598";" 1339.002";" 5505.969";" 4588.750";" 2631.344";" 2367.773";" 2400.631";" 1482.999";" 7128.865";" 5834.867";" 9745.508";" 6521.754";" 3214.205";" 8562.202";" 7463.718";" 1484.817";" 9306.981";"  570.552";" 6321.356";" 6091.797";" 5031.243";" 9474.571";" 3417.389";" 5324.227";" 4374.236";" 4263.743";" 3086.765";" 3794.362";" 5369.226";" 3513.218";" 2460.077";" 4364.686";" 5729.495"
"9am";" 7869.494";" 3348.425";" 3178.458";" 7321.598";"14882.976";" 3246.019";" 3425.917";" 9226.127";" 8472.422";" 9067.047";"10372.875";"11555.036";"11568.365";"13259.171";"10275.584";" 5885.583";" 3657.711";" 4240.922";" 4220.718";" 6035.178";" 8343.257";" 4182.959";" 4594.945";" 5201.961";" 6781.676";" 6094.559";" 4703.110";" 6469.810";" 7244.663";" 8768.037";" 6614.724";" 6380.354";" 6544.401";" 7578.657";" 9179.271";" 4104.561";" 2453.153";" 6089.835";" 5905.554";" 7238.300";" 5733.161";" 2618.022";" 1128.217";" 3711.043";" 2253.306";" 4199.195";" 6615.768";" 3751.519";" 6533.772";" 5154.410";" 8844.266";" 6588.620";" 3998.683";" 1433.443";" 1134.742";"  647.851";" 1508.083";" 4654.283";" 4426.721";" 4766.572";" 5989.168";" 2284.701";" 2139.072";" 1281.248";" 3620.857";" 1227.341";" 2379.227";" 3944.555";" 2046.423";" 8809.582";" 2819.710";" 2438.138";"11772.290";" 4301.116";" 3210.296";" 6151.502";"10458.402";" 2351.239";" 7362.067";" 4701.291";" 2862.497";" 2015.029";" 1813.014";" 6196.112";" 4515.743";" 5202.262";" 2068.169";" 1895.286";" 4645.788";" 4132.347";" 1882.958";" 4651.302";" 9274.360";"  528.602";" 2109.986";" 3424.042";" 3192.003";" 1794.038";" 2102.453";" 3484.063";" 5493.066";" 1619.684";" 4618.819";" 8125.183";" 4290.862";" 1339.731";" 5196.670";" 4177.545";" 2751.438";" 2519.015";" 2253.865";" 1770.155";" 7233.255";" 6093.049";" 9791.729";" 6730.364";" 3019.864";" 7880.095";" 7494.653";" 1592.932";" 8119.311";"  390.390";" 6324.041";" 6150.091";" 4885.952";" 8900.090";" 3618.247";" 5412.969";" 4240.853";" 4092.975";" 3167.451";" 3783.459";" 5468.873";" 3989.682";" 2378.708";" 4153.141";" 4985.119"
"10am";" 8219.523";" 3412.226";" 3353.511";" 7236.177";"15028.056";" 3822.486";" 4146.640";" 8981.796";" 9467.414";" 8912.968";" 9127.240";"12139.893";" 9631.361";"13748.888";"10124.637";" 5387.739";" 4082.538";" 4142.092";" 4179.838";" 6960.941";" 8462.063";" 4308.319";" 4268.073";" 6550.805";" 7841.597";" 5557.486";" 4208.918";" 6672.987";" 6404.948";" 7711.258";" 6125.603";" 6937.851";" 6535.663";" 7117.038";" 9173.002";" 4128.892";" 2277.411";" 5957.618";" 6111.564";" 7217.439";" 4860.678";" 2541.647";"  823.981";" 3770.671";" 2103.630";" 3835.878";" 7032.845";" 3962.981";" 6661.094";" 5318.843";" 9232.177";" 6447.766";" 3881.786";" 1422.194";" 1100.271";"  557.087";" 1448.152";" 5819.504";" 3911.923";" 4968.626";" 5068.737";" 2461.745";" 2499.261";" 1219.819";" 3646.110";" 1265.705";" 2526.566";" 3637.309";" 2028.981";" 8261.011";" 2934.951";" 2146.962";"12729.929";" 4809.149";" 3323.777";" 5209.056";"11222.259";" 2361.911";" 6566.127";" 4502.252";" 2759.357";" 1998.887";" 1919.216";" 6507.666";" 5377.976";" 5344.577";" 2073.874";" 2065.025";" 4305.406";" 4221.393";" 2196.789";" 4274.607";" 9323.734";"  508.454";" 2281.825";" 3379.310";" 2668.673";" 1718.108";" 1860.094";" 3395.761";" 5236.559";" 1455.376";" 4492.955";" 8234.843";" 3958.790";" 1227.446";" 4907.696";" 4253.602";" 2658.821";" 2327.643";" 2391.930";" 2215.699";" 7207.343";" 5622.212";" 9731.882";" 5862.615";" 2819.093";" 7929.088";" 7859.397";" 1488.484";" 9161.576";"  545.824";" 6385.007";" 6201.699";" 4882.800";" 9440.342";" 3686.572";" 5243.681";" 4426.444";" 3964.374";" 2895.701";" 3642.412";" 5580.826";" 4137.528";" 2246.792";" 4249.809";" 4644.109"
"11am";" 9333.826";" 3227.163";" 2680.326";" 7905.816";"15923.362";" 3442.886";" 3464.939";" 8713.045";" 9579.130";" 8642.550";" 8547.156";"12642.425";" 9749.139";"13010.959";"10954.114";" 5448.645";" 3879.862";" 3444.862";" 4749.517";" 7562.969";" 8292.011";" 3926.929";" 4647.420";" 5589.049";" 6408.539";" 4585.045";" 4423.674";" 7051.362";" 5862.626";" 7839.484";" 5995.671";" 7099.385";" 6674.439";" 7155.277";"11013.411";" 4226.218";" 2288.901";" 6610.955";" 5505.123";" 7721.432";" 4648.030";" 2536.646";" 1103.562";" 3621.078";" 1926.060";" 3754.443";" 7805.963";" 4109.767";" 7276.098";" 4576.670";" 8319.595";" 6502.307";" 3722.223";" 1465.691";" 1163.631";"  674.451";" 1483.406";" 6683.487";" 4213.771";" 5183.869";" 4874.427";" 2359.114";" 2591.577";" 1223.443";" 3678.122";" 1378.592";" 2290.789";" 3671.663";" 1873.418";" 8079.222";" 3204.593";" 2271.548";"11384.960";" 4587.972";" 3339.314";" 5161.506";"11122.744";" 2558.370";" 6830.941";" 4457.003";" 3057.365";" 1727.471";" 2092.527";" 6347.666";" 4616.776";" 5602.570";" 2196.986";" 1959.121";" 4266.819";" 4418.249";" 2239.403";" 4739.674";" 8847.279";"  428.509";" 2040.625";" 3288.152";" 2758.814";" 1555.080";" 2180.477";" 3585.620";" 5202.601";" 1477.101";" 4964.232";" 7659.899";" 4079.230";"  931.046";" 4785.271";" 4698.667";" 2707.360";" 2354.826";" 2365.105";" 1930.945";" 6955.982";" 5897.092";" 9369.799";" 5981.856";" 3092.295";" 8021.186";" 7561.193";" 1508.337";" 9182.125";"  551.957";" 6857.008";" 5337.518";" 5478.649";" 9649.919";" 3189.639";" 4875.564";" 4498.881";" 4298.071";" 3050.948";" 3846.950";" 5280.689";" 3798.853";" 2402.252";" 4437.303";" 4552.735"
