"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.173268636758753,0.289677688723145,0.469841187194863,0.30892859438843,0.260175383766031
"5am",0.168253408435133,0.294819423987537,0.463064770100987,0.305155397567937,0.263192755070654
"6am",0.14661408984612,0.292666453131884,0.457086962706223,0.26803398302908,0.246512768172042
"7am",0.121450621162994,0.302598896203037,0.393192741467574,0.245661735088938,0.245463028097369
"8am",0.0897973665664086,0.303956934815706,0.365940690296886,0.222810968733461,0.25981164698227
"9am",0.133913405801748,0.331217657483557,0.30889968546531,0.232541038929696,0.259225074974822
"10am",0.0625726597269618,0.325741311166459,0.263464054875238,0.185657276733239,0.214033225908503
"11am",0.0785246178875262,0.306505296355059,0.280323880898053,0.20342107686464,0.229937973941358
"12am",0.0980924940182945,0.353895753173956,0.316372357296436,0.195991442783787,0.281504191827437
"1pm",0.110446703320692,0.33460569081824,0.331983809118728,0.195727934550879,0.213628635035841
"2pm",0.140709354832847,0.358874708440904,0.380973321858171,0.183678093831393,0.260135502429073
"3pm",0.0770171506172641,0.342608271652279,0.386997655496108,0.264091260831585,0.179386695858391
"4pm",0.141429162673103,0.329965488189753,0.409576270574782,0.281658644452231,0.261310291708538
"5pm",0.204945548553987,0.281885069303881,0.420950462792211,0.290348576153825,0.247748890168261
"6pm",0.21793446280841,0.305971509483865,0.498572381986362,0.37417887763992,0.215549889790823
"7pm",0.187095512967387,0.312657322458097,0.474151694678583,0.339049159393725,0.230207381371468
"8pm",0.191860983984713,0.28559250511238,0.464966917409453,0.30892438742205,0.213124321559662
"9pm",0.190702382034971,0.302453059105186,0.479955133889138,0.308751188735253,0.220395665474682
"10pm",0.179200153731906,0.310985263406723,0.474198760830168,0.327841742411498,0.232409869121978
"11pm",0.171489154580303,0.309397801445804,0.480755194789374,0.310852312327019,0.239510125013809
"12pm",0.175631651670118,0.308601710184756,0.481398689316236,0.31194024995649,0.240528952978044
"1am",0.176644926885902,0.308214172385382,0.477099195431175,0.313640120055109,0.24120864282557
"2am",0.179586201246126,0.303270135642123,0.475255285930569,0.315297206294789,0.237079201281994
"3am",0.180126428626341,0.305359408585607,0.476525004901886,0.318574818256741,0.236382733234719
