"hour","cleduc1","cleduc2","cleduc3","cleduc4"
"4am",0.139164043018391,0.378625818556984,0.148321334802001,0.434559005852059
"5am",0.145881445672246,0.371521929210636,0.15617378195252,0.432872928797297
"6am",0.143486584902261,0.354050333974719,0.178307809671259,0.424196442065547
"7am",0.207527914368252,0.382693657780076,0.0713226269925545,0.371280487250556
"8am",0.320922707667488,0.393533875996913,0.121543974332796,0.366416485298921
"9am",0.29051778247481,0.371854779185299,0.0623995282130723,0.401217631774092
"10am",0.299745391372666,0.395589394207794,0.0678107211035821,0.392234235283613
"11am",0.239284953097187,0.383481051884065,0.0841625577255533,0.396353869652958
"12am",0.198295789431614,0.392046874230185,0.124299915844063,0.471561829291531
"1pm",0.202934222337567,0.324903548986369,0.0989272615812087,0.370921677918671
"2pm",0.182246898965815,0.314686721112618,0.0914936304426957,0.38004094393904
"3pm",0.195387779544394,0.331769551002224,0.101892544054647,0.394012640993466
"4pm",0.17184882332171,0.380192460503954,0.0859976660755253,0.378643139275703
"5pm",0.14832241626751,0.376106515653315,0.0964480979164909,0.335635273258565
"6pm",0.122428634287009,0.405564348682833,0.155431134987456,0.418675845811963
"7pm",0.128523653748686,0.403548806228119,0.142836010148686,0.428276746301783
"8pm",0.13506841950928,0.376601230505155,0.175230483063952,0.426316407699354
"9pm",0.135388876381945,0.361666251584965,0.145777174490012,0.437135975219467
"10pm",0.145235419581289,0.360391823133886,0.157439868882558,0.446339252929662
"11pm",0.138465684633794,0.363012720347036,0.139611985608874,0.433032301415599
"12pm",0.133678491710882,0.374714991489444,0.138254696798723,0.429396583910188
"1am",0.132490911293333,0.382281631051292,0.140328636567945,0.430815788192772
"2am",0.132876333659497,0.38674520404471,0.139304832538843,0.437750241235876
"3am",0.134836600553872,0.38569371843404,0.148028621757736,0.434394338508546
