"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601"
"4am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"147.4953";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"5am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"147.4953";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"6am";"  0.00000";" 26.13763";"  0.00000";"  0.00000";"  0.00000";" 87.04250";"  0.00000";" 48.98546";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"147.49530";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7am";" 637.19805";" 758.03304";"2503.35989";" 480.09252";"1809.23979";"1230.24316";" 219.45282";" 121.70171";"  58.97380";" 348.42064";"   0.00000";" 622.96959";"  20.27578";" 716.29326";" 268.21612";" 307.09649";" 284.82354";"   0.00000";"  95.37225";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 202.26340";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"8am";"1465.69966";"1937.12175";"3464.30493";" 982.03715";"4684.99855";"2588.27504";" 715.55739";" 175.41466";" 500.13581";" 469.42314";"   0.00000";" 777.11074";"  80.69623";" 614.51628";" 432.42601";" 202.99029";" 708.71667";"   0.00000";"  95.37225";"   0.00000";"   0.00000";"   0.00000";"   0.00000";" 202.26340";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"9am";"1628.94441";"2361.15827";"3600.97713";"1160.52580";"5721.69050";"2818.57349";" 715.55739";" 175.41466";" 599.65088";" 524.40669";"   0.00000";" 853.46474";"  80.69623";" 614.51628";" 527.47524";" 202.99029";" 708.71667";"   0.00000";"  95.37225";"   0.00000";"  54.78674";"   0.00000";"   0.00000";" 202.26340";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"10am";"1574.52392";"2379.74416";"3557.19057";"1160.52580";"6250.28619";"2752.48190";" 715.55739";" 175.41466";" 506.03734";" 524.40669";"   0.00000";" 853.46474";"  80.69623";" 614.51628";" 527.47524";" 255.09356";" 708.71667";"   0.00000";"  95.37225";"   0.00000";"  54.78674";"   0.00000";"   0.00000";" 202.26340";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
"11am";"1534.04366";"2379.74416";"3423.08999";"1160.52580";"6068.17677";"2752.48190";" 685.19719";" 175.41466";" 506.03734";" 524.40669";"   0.00000";" 853.46474";"  80.69623";" 614.51628";" 390.80304";" 255.09356";" 708.71667";"   0.00000";"  95.37225";"   0.00000";"  54.78674";"   0.00000";"   0.00000";" 123.96388";"   0.00000";"   0.00000";"   0.00000";"   0.00000"
