"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"12am";"4417.186";"3357.612";"2793.423";"1988.422";"3302.569";"2029.704";"1954.020";"2277.397";"2862.226";"2690.218";"2841.585";"1582.481";"1162.779";"2703.978";"1967.781";"1864.575";"1527.438";"2174.191";"2119.148";"1878.336";"1513.677"
"1pm";"4740.563";"3453.937";"2965.432";"1830.174";"3302.569";"2126.029";"1782.011";"2153.550";"2931.030";"2731.500";"2827.825";"1548.079";"1169.660";"2855.346";"1926.499";"1837.054";"1451.754";"2119.148";"1974.661";"1857.695";"1486.156"
"2pm";"4692.400";"3309.449";"2931.030";"1912.738";"3171.842";"2187.952";"1775.131";"2153.550";"3020.475";"2759.021";"2800.303";"1534.318";"1238.463";"2786.543";"1933.379";"1850.815";"1472.395";"2153.550";"2077.866";"1878.336";"1541.199"
"3pm";"4430.947";"2862.226";"2738.380";"2098.507";"3013.594";"2194.832";"1850.815";"2229.234";"2944.791";"2717.739";"2738.380";"1706.327";"1314.147";"2841.585";"2015.943";"2057.225";"1568.720";"2291.157";"2132.909";"1898.977";"1603.122"
"4pm";"3233.765";"2807.184";"2580.132";"2298.038";"2497.568";"2174.191";"2064.106";"2242.995";"2752.141";"2408.123";"2703.978";"2105.388";"1499.917";"2807.184";"2139.789";"2160.431";"1857.695";"2449.405";"2298.038";"2064.106";"1871.456"
"5pm";"2937.910";"2676.457";"2449.405";"2538.850";"2298.038";"2318.679";"2229.234";"2387.482";"2552.611";"2442.525";"2669.577";"2256.755";"1554.960";"2559.491";"2249.875";"2353.080";"1933.379";"2538.850";"2339.320";"2229.234";"2015.943"
"6pm";"2848.466";"2648.936";"2483.807";"2518.209";"2332.439";"2442.525";"2277.397";"2442.525";"2600.773";"2408.123";"2628.294";"2187.952";"1506.797";"2593.893";"2332.439";"2373.721";"1974.661";"2497.568";"2366.841";"2263.636";"2077.866"
"7pm";"2807.184";"2703.978";"2415.004";"2538.850";"2428.764";"2415.004";"2242.995";"2421.884";"2607.653";"2504.448";"2690.218";"2215.473";"1513.677";"2593.893";"2339.320";"2401.243";"2022.823";"2525.089";"2387.482";"2304.918";"2036.584"
"8pm";"2683.337";"2435.645";"2380.602";"2518.209";"2318.679";"2449.405";"2291.157";"2559.491";"2676.457";"2456.286";"2587.012";"2318.679";"1554.960";"2593.893";"2456.286";"2428.764";"2043.465";"2580.132";"2476.927";"2318.679";"2070.986"
"9pm";"2531.970";"2304.918";"2311.798";"2614.534";"2201.713";"2442.525";"2318.679";"2531.970";"2600.773";"2470.046";"2504.448";"2428.764";"1616.883";"2628.294";"2518.209";"2497.568";"2091.627";"2628.294";"2483.807";"2387.482";"2160.431"
"10pm";"2463.166";"2284.277";"2318.679";"2614.534";"2139.789";"2428.764";"2325.559";"2531.970";"2587.012";"2476.927";"2483.807";"2476.927";"1630.643";"2655.816";"2531.970";"2545.730";"2126.029";"2614.534";"2497.568";"2428.764";"2229.234"
"11pm";"2442.525";"2229.234";"2346.200";"2655.816";"2132.909";"2435.645";"2380.602";"2566.371";"2559.491";"2449.405";"2435.645";"2497.568";"1658.165";"2642.055";"2566.371";"2525.089";"2153.550";"2621.414";"2490.687";"2470.046";"2236.114"
"12pm";"2408.123";"2256.755";"2332.439";"2662.696";"2126.029";"2442.525";"2380.602";"2559.491";"2545.730";"2442.525";"2435.645";"2504.448";"1658.165";"2648.936";"2580.132";"2518.209";"2181.072";"2614.534";"2490.687";"2476.927";"2236.114"
"1am";"2401.243";"2256.755";"2332.439";"2662.696";"2139.789";"2442.525";"2380.602";"2559.491";"2531.970";"2442.525";"2442.525";"2511.328";"1665.045";"2648.936";"2573.252";"2518.209";"2181.072";"2614.534";"2490.687";"2483.807";"2236.114"
"2am";"2394.362";"2249.875";"2339.320";"2662.696";"2139.789";"2442.525";"2380.602";"2552.611";"2531.970";"2442.525";"2449.405";"2511.328";"1665.045";"2642.055";"2580.132";"2518.209";"2181.072";"2621.414";"2490.687";"2483.807";"2236.114"
"3am";"2380.602";"2249.875";"2346.200";"2662.696";"2132.909";"2442.525";"2380.602";"2552.611";"2531.970";"2442.525";"2442.525";"2511.328";"1665.045";"2642.055";"2580.132";"2518.209";"2181.072";"2621.414";"2490.687";"2497.568";"2236.114"
