"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203";"7958.98203"
"4am";"3341.7749";"1192.9604";"1056.1539";"1005.3451";"1188.7039";"1676.5104";" 906.0674";" 954.4068";"1088.4220";"1895.4798";"1796.2730";"1456.7566";"1437.1529";" 744.2713";" 873.7201";"1202.8156";"1262.9600";" 561.7705";" 398.8378";"1241.5596";"3500.4515";" 329.0553";" 643.5262";"1349.5453";"1643.7290";"1072.1892";" 494.4942";" 956.0213";"1194.4623";" 757.2601";"1272.2272";" 818.1668";" 898.1979";" 998.9931";" 342.7351";"1841.1039";"1420.8488";" 521.2055";" 848.8396";"1652.4036";" 518.1209"
"5am";"3402.1515";"1160.5935";"1056.1539";" 949.2207";"1245.5136";"1676.5104";" 906.0674";" 954.4068";"1088.4220";"1953.1760";"1796.2730";"1456.7566";"1437.1529";" 744.2713";" 855.1417";"1171.0729";"1262.9600";" 561.7705";" 398.8378";"1182.9392";"3500.4515";" 329.0553";" 665.7738";"1349.5453";"1565.7427";"1072.1892";" 494.4942";" 956.0213";"1194.4623";" 757.2601";"1272.2272";" 818.1668";" 841.3883";" 998.9931";" 293.6587";"1787.6192";"1353.2968";" 521.2055";" 848.8396";"1652.4036";" 518.1209"
"6am";"3199.8020";"1068.2983";"1023.9158";" 949.2207";"1201.3378";"1575.3792";" 876.4550";" 954.4068";"1140.4461";"1985.4141";"1796.2730";"1372.0699";"1437.1529";" 744.2713";" 855.1417";"1171.0729";"1262.9600";" 561.7705";" 398.8378";"1182.9392";"3522.4803";" 329.0553";" 643.7451";"1417.4033";"1565.7427";"1072.1892";" 494.4942";" 874.2847";"1078.4102";" 727.3957";"1331.0453";" 759.3487";" 744.6472";" 998.9931";" 293.6587";"1747.5191";"1353.2968";" 495.7705";" 921.7766";"1554.0834";" 518.1209"
"7am";"3780.1078";" 996.2409";"1023.9158";" 896.3118";"1328.0910";"1520.7567";" 762.8795";" 954.4068";" 983.1095";"1852.8868";"1833.5026";"1372.0699";"1443.2308";" 744.2713";" 729.9066";"1057.8760";"1093.4212";" 572.6679";" 329.9377";" 905.2173";"3479.4695";" 291.9129";" 663.3984";"1417.4033";"1479.2888";"1024.4363";" 405.3138";" 874.2847";" 966.5201";" 702.4509";"1276.4363";" 918.4031";" 703.6850";" 774.6195";" 238.8683";"1764.5250";"1395.1423";" 495.7705";" 918.9390";"1554.0834";" 605.0522"
"8am";"3502.0664";" 993.2237";" 891.0564";" 861.1659";"1270.0084";"1458.1870";" 752.0619";"1097.4798";"1284.8108";"1969.4835";"1939.0250";"1032.3459";"1715.7922";" 752.0358";" 623.9567";" 934.7915";"1132.4753";" 598.6052";" 297.6053";"1057.9258";"3388.8436";" 300.8747";" 722.9356";"1312.1812";"1475.0362";"1097.7503";" 405.3138";" 764.3818";"1025.2449";" 699.2822";"1594.6629";" 979.9900";" 609.4561";" 622.3025";" 243.0041";"1667.2620";"1543.7253";" 495.7705";" 977.3750";"1554.0834";" 570.0332"
"9am";"3704.5765";"1139.4309";" 972.8491";" 656.7119";"1360.0096";"1403.3613";" 665.8440";"1083.9216";"1232.8542";"2041.1764";"1976.4250";"1087.5520";"1741.0925";" 674.0496";" 523.2837";" 882.9301";"1170.7111";" 637.5520";" 297.6053";"1057.9258";"3384.6726";" 291.4753";" 687.9682";"1312.1812";"1410.9086";"1032.4460";" 372.2349";" 764.3818";"1082.1102";" 699.2822";"1746.2434";" 852.8510";" 652.2850";" 572.9249";" 243.0041";"1778.5693";"1444.8615";" 461.4454";"1018.1589";"1464.7731";" 531.1776"
"10am";"4111.0239";" 954.3765";" 975.1616";" 765.0420";"1462.7914";"1520.5315";" 741.9868";"1042.2776";"1306.6808";"1978.2026";"2060.0438";" 848.8029";"1720.0144";" 643.5770";" 557.6823";" 831.3058";"1156.2338";" 577.2703";" 269.5669";"1111.9500";"3353.7628";" 293.1091";" 656.3361";"1174.7862";"1480.6782";"1188.4684";" 395.3494";" 764.3818";"1119.0896";" 794.9368";"1962.8882";" 834.0825";" 652.2850";" 613.6464";" 247.3777";"1881.5445";"1395.1423";" 481.7006";"1426.8231";"1526.7291";" 531.1776"
"11am";"4102.3129";" 969.0236";" 954.6332";" 809.3206";"1718.7257";"1439.9591";" 872.6336";"1036.1890";"1280.2771";"2115.3917";"1979.1239";"1163.0204";"1759.3524";" 643.5770";" 546.3920";" 802.7899";"1091.3135";" 603.2076";" 256.8025";"1212.5758";"3326.3377";" 303.7582";" 655.3639";"1147.1437";"1440.9396";"1156.6567";" 364.9026";" 798.4057";"1000.0239";" 790.6866";"1826.4735";" 934.9502";" 747.9707";" 572.9249";" 274.4872";"1923.2962";"1395.1423";" 510.1027";"1091.0959";"1480.7747";" 548.1689"
"12am";"4579.2880";"1372.1933";"1233.1364";" 958.0383";"1842.6121";"1359.8821";" 810.6153";"1036.1890";"1225.4416";"2272.8849";"2001.7940";"1222.8314";"1696.5198";" 748.5935";" 630.2564";" 802.7899";"1091.3135";" 689.6363";" 256.8025";"1308.9123";"3480.8528";" 312.7200";" 720.2868";"1081.2171";"1449.9014";"1124.8450";" 387.1502";" 798.4057";" 955.4902";" 975.0087";"2012.9131";" 916.1485";" 866.3193";" 670.4271";" 274.4872";"2102.8083";"1368.0566";" 510.1027";" 971.4062";"1335.7601";" 501.6272"
"1pm";"4486.9504";"1594.3789";" 990.6594";"1081.1973";"1741.0740";"1479.0566";" 733.1342";"1010.4727";"1072.1692";"2159.5567";"2017.4336";"1110.5665";"1920.0208";" 714.0659";" 546.3920";" 830.2577";"1186.8268";" 647.0573";" 242.0727";"1150.6180";"3589.0988";" 253.4725";" 625.5561";"1126.3423";"1415.7626";"1124.8450";" 417.5969";" 832.4295";" 970.3312";" 982.9366";"1822.3539";" 952.3101";" 736.0244";" 657.4463";" 247.3777";"1923.2962";"1480.8436";" 481.7006";" 891.6755";"1292.4041";" 514.6080"
"2pm";"4837.2675";"1613.3956";" 949.3278";"1072.5131";"1504.5604";"1575.1664";" 613.3558";"1088.3095";"1050.1904";"2085.6090";"2176.3675";"1253.7619";"1754.4181";" 658.9770";" 672.3865";" 896.4611";"1590.2370";" 643.8255";" 269.5669";"1052.2066";"3687.7613";" 192.2249";" 585.9052";"1014.7461";"1348.0377";"1132.1793";" 394.4825";" 806.2370";" 889.4181";" 902.5178";"1976.6738";" 900.2126";" 791.4085";" 640.3374";" 247.3777";"1853.7406";"1539.2707";" 453.0974";" 854.8928";"1335.7601";" 501.6272"
"3pm";"4944.6434";"1518.0018";" 872.6556";"1047.5330";"1558.6461";"1408.9748";" 611.8257";"1243.8437";" 980.7888";"1978.1900";"2134.8895";"1267.2177";"1589.5382";" 703.0158";" 759.7998";" 911.3231";"1498.6986";" 553.5732";" 297.6053";"1049.2974";"3711.5579";" 256.5461";" 605.5160";"1068.1860";"1562.6336";"1169.1288";" 416.7301";" 945.0919";" 937.0767";" 902.5178";"1722.7909";" 916.4950";" 594.1392";" 640.3374";" 247.3777";"1895.5861";"1442.3742";" 461.3148";" 922.7364";"1335.7601";" 501.6272"
"4pm";"4756.7406";"1547.8696";"1066.7352";"1091.7863";"1188.8123";"1596.7872";" 614.1104";"1601.3441";"1020.4069";"1960.9439";"1966.0786";"1566.9605";"1560.3747";" 700.6191";" 898.7850";" 926.2300";"1590.2370";" 583.9174";" 370.1028";"1069.7378";"3602.8142";" 282.9511";" 730.3044";"1179.2379";"1739.5229";"1232.7522";" 428.3914";" 977.1074";" 856.6006";" 785.3573";"1671.5641";" 905.9438";" 743.6522";" 734.9133";" 336.4884";"1791.2405";"1724.8515";" 508.5871";"1098.2839";"1318.9912";" 536.6462"
"5pm";"4291.9860";"1172.7151";" 981.2816";" 894.8984";"1204.4644";"1590.5554";" 762.7556";"1223.7311";"1310.6368";"2067.4503";"1724.6951";"1469.6840";"1350.1709";" 656.5479";" 962.6605";" 989.0284";"1383.6346";" 583.9174";" 297.6053";"1201.8076";"3708.0843";" 291.9770";" 609.4041";"1286.3495";"1559.9694";"1176.5007";" 405.2770";" 977.1074";"1066.6107";" 813.0972";"1765.7377";" 810.7706";" 792.0227";" 775.1876";" 310.2755";"1843.0737";"1665.9808";" 534.0222";"1103.1101";"1409.0689";" 608.9868"
