"district","hour","resarea1","resarea2","resarea3"
"001","4am",100,0,0
"002","4am",100,0,0
"003","4am",1.52531,98.0802074,0.3944826
"004","4am",0,99.6707363,0.3292637
"005","4am",99.6223749,0.3776251,0
"006","4am",0,100,0
"007","4am",0,100,0
"008","4am",0,100,0
"009","4am",0,100,0
"010","4am",97.4100984,0,2.5899016
"011","4am",2.4870533,1.359657,96.1532897
"012","4am",0,0,100
"013","4am",0,0,100
"014","4am",0,0.8822956,99.1177044
"015","4am",0.5535322,0,99.4464678
"016","4am",0.4395098,0.6428366,98.9176536
"017","4am",100,0,0
"018","4am",2.2246127,95.801963,1.9734243
"019","4am",100,0,0
"020","4am",100,0,0
"021","4am",0.6597956,99.3402044,0
"022","4am",0.2814168,99.7185832,0
"023","4am",96.65374,0,3.34626
"024","4am",2.9431139,97.0568861,0
"025","4am",100,0,0
"026","4am",100,0,0
"027","4am",98.0412384,1.9587616,0
"028","4am",99.2467447,0.7532553,0
"029","4am",100,0,0
"030","4am",3.151415,96.848585,0
"001","5am",100,0,0
"002","5am",100,0,0
"003","5am",1.5314105,98.0725291,0.3960604
"004","5am",0,99.6692209,0.3307791
"005","5am",99.6203096,0.3796904,0
"006","5am",0,100,0
"007","5am",0.9632295,99.0367705,0
"008","5am",0,100,0
"009","5am",0,100,0
"010","5am",100,0,0
"011","5am",4.0442907,1.3412048,94.6145044
"012","5am",0,0.4519377,99.5480623
"013","5am",0.479566,0,99.520434
"014","5am",0,0.9932875,99.0067125
"015","5am",0,0,100
"016","5am",1.4062274,4.2757056,94.318067
"017","5am",100,0,0
"018","5am",1.9931266,84.0842758,13.9225976
"019","5am",98.1824286,0.8332747,0.9842966
"020","5am",99.8460662,0.1539338,0
"021","5am",0.6838507,99.3161493,0
"022","5am",0.2939742,99.7060258,0
"023","5am",96.6210974,0,3.3789026
"024","5am",2.9845528,97.0154472,0
"025","5am",100,0,0
"026","5am",99.4529716,0.5470284,0
"027","5am",97.2428421,2.7571579,0
"028","5am",98.6794913,1.3205087,0
"029","5am",100,0,0
"030","5am",3.9850604,96.0149396,0
"001","6am",99.6783169,0.3216831,0
"002","6am",100,0,0
"003","6am",2.5047582,97.0900547,0.4051871
"004","6am",0,99.6541692,0.3458308
"005","6am",97.7928712,2.2071288,0
"006","6am",1.6856315,98.3143685,0
"007","6am",1.0467746,98.9532254,0
"008","6am",0,100,0
"009","6am",0,100,0
"010","6am",100,0,0
"011","6am",5.0077896,1.3133052,93.6789053
"012","6am",0,1.9999714,98.0000286
"013","6am",1.3257364,1.0703603,97.6039034
"014","6am",1.4014963,1.003019,97.5954847
"015","6am",0,1.4751516,98.5248484
"016","6am",1.7244195,4.2754434,94.0001372
"017","6am",99.490311,0.509689,0
"018","6am",4.2741152,81.708898,14.0169868
"019","6am",97.521424,0.9346374,1.5439386
"020","6am",99.4295773,0.5704227,0
"021","6am",1.2664525,98.7335475,0
"022","6am",0.2897651,99.301953,0.4082819
"023","6am",96.0059783,0.4668618,3.5271599
"024","6am",5.4047008,94.5952992,0
"025","6am",100,0,0
"026","6am",99.4529716,0.5470284,0
"027","6am",97.2114049,2.7885951,0
"028","6am",98.6387487,1.3612513,0
"029","6am",100,0,0
"030","6am",6.2425348,93.7574652,0
"001","7am",98.6864241,1.3135759,0
"002","7am",100,0,0
"003","7am",12.8127983,86.0119005,1.1753012
"004","7am",2.5612906,97.1012058,0.3375036
"005","7am",97.2624001,2.7375999,0
"006","7am",4.6519863,95.3480137,0
"007","7am",4.8466186,95.1533814,0
"008","7am",0.7050008,99.2949992,0
"009","7am",4.3743304,93.8129276,1.812742
"010","7am",98.0654217,1.1296158,0.8049625
"011","7am",14.8188371,14.2224221,70.9587408
"012","7am",5.7001751,5.1820527,89.1177721
"013","7am",10.5824158,6.2643813,83.1532029
"014","7am",4.9199715,2.9970783,92.0829503
"015","7am",7.0252109,3.5857635,89.3890256
"016","7am",16.8760586,16.0691685,67.0547729
"017","7am",97.3547412,1.755591,0.8896678
"018","7am",13.7017392,64.5670457,21.731215
"019","7am",94.9759872,3.2879577,1.736055
"020","7am",97.0657308,1.7946553,1.1396139
"021","7am",15.4721541,83.6367678,0.8910781
