"district","hour","sex1","sex2"
"001","4am",5207.396,6672.133
"002","4am",3859.997,4575.756
"003","4am",5454.791,7012.488
"004","4am",3341.514,4906.306
"005","4am",3968.699,5158.657
"006","4am",4511.805,4644.831
"007","4am",3177.323,5921.927
"008","4am",3729.874,5526.632
"009","4am",2687.529,3512.543
"010","4am",3320.826,4693.243
"011","4am",4923.382,5039.022
"012","4am",3327.613,5516.949
"013","4am",2864.594,4989.854
"014","4am",3381.865,4058.796
"015","4am",3168.082,4905.507
"016","4am",3155.103,3926.829
"017","4am",5444.237,5771.74
"018","4am",2298.474,3708.531
"019","4am",4346.414,3926.811
"020","4am",5572.386,7246.471
"021","4am",3254.391,5516.962
"022","4am",2745.233,4048.068
"023","4am",3174.201,4558.231
"024","4am",2560.855,2952.662
"025","4am",4925.708,5201.433
"026","4am",3390.988,4520.195
"027","4am",2753.704,4716.798
"028","4am",4059.676,4881.986
"029","4am",3495.092,4336.633
"030","4am",4033.378,4895.526
"001","5am",5211.737,6672.133
"002","5am",3859.997,4599.296
"003","5am",5405.127,7012.488
"004","5am",3341.514,4868.521
"005","5am",3968.699,5109.009
"006","5am",4440.646,4644.831
"007","5am",3266.603,6002.287
"008","5am",3729.874,5450.533
"009","5am",2687.529,3494.231
"010","5am",3112.51,4441.868
"011","5am",4899.762,5199.704
"012","5am",3300.456,5782.065
"013","5am",2902.443,4989.854
"014","5am",2566.944,4042.284
"015","5am",3316.545,4905.507
"016","5am",3090.698,4265.802
"017","5am",5354.956,5771.74
"018","5am",3018.876,3685.796
"019","5am",4581.797,3957.937
"020","5am",5572.386,7266.234
"021","5am",2991.157,5471.656
"022","5am",2745.233,3757.885
"023","5am",3130.627,4527.105
"024","5am",2560.855,2876.11
"025","5am",4925.708,4991.438
"026","5am",3412.775,4549.214
"027","5am",2669.581,4775.748
"028","5am",4154.092,4881.986
"029","5am",3533.78,4129.719
"030","5am",4056.778,4895.526
"001","6am",5137.858,6608.099
"002","6am",3697.361,4574.716
"003","6am",5064.721,7073.19
"004","6am",3158.249,4694.458
"005","6am",3861.441,5044.194
"006","6am",4232.781,4670.541
"007","6am",3266.603,5262.519
"008","6am",3729.874,5267.062
"009","6am",2638.519,3952.635
"010","6am",3051.482,4240.193
"011","6am",5043.702,5270.315
"012","6am",3264.568,5702.641
"013","6am",2837.433,5030.202
"014","6am",2535.845,4009.258
"015","6am",3263.608,5203.492
"016","6am",3141.622,4215.329
"017","6am",5089.292,5664.555
"018","6am",2983.114,3676.409
"019","6am",4217.465,3396.124
"020","6am",5359.709,7461.058
"021","6am",3037.086,5159.209
"022","6am",2839.696,3757.885
"023","6am",2933.198,4402.656
"024","6am",2534.461,2754.02
"025","6am",4895.774,4847.394
"026","6am",3412.775,4549.214
